,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-9.691321819123762e-16,0.38376662035063924,12.0,0.0,0.1108367450674139,1.0,-0.0916465808018536,22.0,1.045410660414622,23.0,-0.5185553157896283,24.0,0.2799341748065762,25.0,0.0193370293681391,26.0,0.0324283266785547,27.0,-0.1344310155921233,28.0,-0.1998449452493718,29.0,-0.1715149368641677,30.0,-0.161611226849458,31.0,-0.2103429151887148
1,5G__lowO2_fast_growth,-1.2212954056881633,0.29676417646744063,12.0,2.0,-0.8251082387639759,3.0,-0.7902646008193122,17.0,-1.1182656783530938,18.0,-1.344524515977005,19.0,-1.3442185497548165,20.0,-1.0742218423401066,21.0,-1.1930806151413105,32.0,-1.681749313020665,33.0,-1.7762657969739717,34.0,-1.017567159024317,35.0,-1.2421918558201144,36.0,-1.2480867022692683
2,5G__lowCH4,-2.0471672961438045,0.7149559073403455,8.0,4.0,-2.470794251396826,5.0,-2.525819046802784,6.0,-2.752567926536162,7.0,-3.031114976011623,8.0,-1.4168537224345936,9.0,-1.3131802914266366,10.0,-1.519020297060746,11.0,-1.347987857481061,,,,,,,,
3,5G__MeOH,-2.583727970965836,0.2024174527400814,7.0,12.0,-2.2475064210682105,13.0,-2.482575288504051,14.0,-2.477262997469257,15.0,-2.689888542119788,16.0,-2.588131119789656,37.0,-2.8554660167965547,38.0,-2.745265411013335,,,,,,,,,,
4,5G__NoCu,-0.7419933623120277,0.82839792021318,3.0,39.0,-0.6506055888094835,46.0,0.0369213370878558,47.0,-1.6122958352144554,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.5979446916175247,0.5784778386641837,7.0,40.0,0.0947378276697961,50.0,-1.3075727153308074,51.0,-1.3541719120440288,52.0,-0.1558725654361801,53.0,-0.1044510375308052,60.0,-0.6648313996181736,61.0,-0.6934510390324737,,,,,,,,,,
6,5G__highCu,-0.12229628282597763,0.4437828483843246,5.0,41.0,-0.3673833272454292,42.0,-0.4370023043076294,43.0,0.5688119803228968,44.0,-0.4547992063804127,45.0,0.0788914434806864,,,,,,,,,,,,,,
7,5G__lowCu,-0.9165359863656042,0.7147036036256823,8.0,48.0,-1.6139353597849864,49.0,-1.4897029355894382,54.0,-1.3837651941806015,55.0,-0.4687972586509774,56.0,-1.1295820413909992,57.0,-0.8214906324171931,58.0,-1.0175582082103158,59.0,0.5925437392996784,,,,,,,,
8,5G__highO2_slow_growth,-0.980080025387797,0.2600215824138503,4.0,62.0,-0.7726348134935321,63.0,-0.893694440458904,64.0,-0.8933617188670837,65.0,-1.3606291287316683,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-1.3777713161041278,0.09987558928756421,4.0,66.0,-1.2692722840426027,67.0,-1.4802925948190149,68.0,-1.4425051548855192,69.0,-1.3190152306693743,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-1.6316205026138078,0.1231940425640158,2.0,70.0,-1.7187318455126075,71.0,-1.544509159715008,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-2.9127773714465035,0.04180837175776101,5.0,72.0,-2.893130236273577,78.0,-2.910530692241021,79.0,-2.855190635738264,82.0,-2.960451474620565,83.0,-2.944583818359092,,,,,,,,,,,,,,
12,5G__NoLanthanum,-2.8235988745224008,0.2597941709060432,5.0,73.0,-2.906693092608468,80.0,-3.138265194389438,81.0,-2.4476328298142302,84.0,-2.7067192325042218,85.0,-2.9186840232956466,,,,,,,,,,,,,,
13,5G__aa3_KO,-1.5068308585947046,0.08419848766276719,2.0,74.0,-1.566368180186699,75.0,-1.44729353700271,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-0.23160273883660304,0.09153085384935586,2.0,76.0,-0.2963248262812774,77.0,-0.1668806513919287,,,,,,,,,,,,,,,,,,,,
