,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,7.933468696800597e-16,0.36143262405629495,12.0,0.0,-0.3990927303921445,1.0,-0.8651136616898691,22.0,0.1598505700026118,23.0,-0.2870694201934594,24.0,0.2886588455072916,25.0,0.1225838474290101,26.0,0.3663814221239594,27.0,0.0997704421362337,28.0,0.0168330598568209,29.0,-0.048812622096487,30.0,0.3892836939340061,31.0,0.1567265533820361
1,5G__lowO2_fast_growth,-0.6196562788662823,0.22469317578422768,12.0,2.0,-0.5188895017971298,3.0,-0.7467980285301845,17.0,-1.1448824957058994,18.0,-0.597703939579989,19.0,-0.6845610240504181,20.0,-0.6979610770207181,21.0,-0.7537228172373176,32.0,-0.4550726736038406,33.0,-0.6313819524653361,34.0,-0.5887361134027511,35.0,-0.276157951985029,36.0,-0.3400077710167739
2,5G__lowCH4,-1.0864595263743653,0.13048209896193208,8.0,4.0,-1.1530190081244838,5.0,-1.1357273641809087,6.0,-1.0525780457969909,7.0,-1.0561934323477056,8.0,-0.947428339304671,9.0,-0.8869087530921922,10.0,-1.3004476765546586,11.0,-1.1593735915933123,,,,,,,,
3,5G__MeOH,-1.0740226759143578,0.27000474808058184,7.0,12.0,-1.3314313100580757,13.0,-0.9998014874807328,14.0,-1.2616464575099844,15.0,-0.8250630796552434,16.0,-0.637459934954177,37.0,-1.3504480885938053,38.0,-1.1123083731484869,,,,,,,,,,
4,5G__NoCu,-0.11850644558525336,0.1340249279898267,3.0,39.0,-0.0878638883861988,46.0,-0.0024562790800501,47.0,-0.2651991692895112,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.3655433275505355,0.2713965548742292,7.0,40.0,-0.032376566884106,50.0,-0.7743804740274589,51.0,-0.6123028192288658,52.0,-0.4173128834407844,53.0,-0.4293320822490516,60.0,-0.1573305114762,61.0,-0.1357679555472817,,,,,,,,,,
6,5G__highCu,0.03704535002832293,0.12072614735370163,5.0,41.0,-0.0080031823888253,42.0,-0.1471838642742815,43.0,0.1021088215567278,44.0,0.167178613474098,45.0,0.0711263617738957,,,,,,,,,,,,,,
7,5G__lowCu,-0.138624295672775,0.20883855204257368,8.0,48.0,0.0591707070748812,49.0,0.1067698874049085,54.0,-0.2527565870416328,55.0,-0.1197069124238892,56.0,-0.1817034698418611,57.0,0.0339524047859116,58.0,-0.2241587361581887,59.0,-0.5305616591823297,,,,,,,,
8,5G__highO2_slow_growth,0.2886019638816173,0.16348609039592266,4.0,62.0,0.376448382102911,63.0,0.0666681137715361,64.0,0.2713196502011916,65.0,0.4399717094508304,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.2001390336613122,0.20633367818852724,4.0,66.0,-0.1190711003400277,67.0,-0.0202829349379021,68.0,-0.4960698669185097,69.0,-0.1651322324488093,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.17852162431663166,0.16158845119452522,2.0,70.0,0.0642613347155514,71.0,0.2927819139177119,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.311086859006965,0.27221902109798524,5.0,72.0,-0.1700392055884387,78.0,0.4094043258346787,79.0,0.461237756368523,82.0,0.4805855912678574,83.0,0.3742458271522046,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.42082336762934724,0.2628528425479374,5.0,73.0,-0.0056443527160352,80.0,0.4354436206782734,81.0,0.4555571181218125,84.0,0.504584739672941,85.0,0.7141757123897445,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.8159169076337207,0.07309528652861973,2.0,74.0,-0.8676030804108814,75.0,-0.76423073485656,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.4533345037959178,0.121094556272787,2.0,76.0,0.3677077218906541,77.0,0.5389612857011814,,,,,,,,,,,,,,,,,,,,
