,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-1.6653345369377348e-16,0.1765275146295975,12.0,0.0,-0.3414428380891952,1.0,-0.179087302723345,22.0,0.3147953283551743,23.0,-0.1888414088422543,24.0,0.1514061362978642,25.0,0.0665860986931665,26.0,0.1174848325477881,27.0,0.0227632169657123,28.0,-0.0304711949103255,29.0,-0.0785620635497412,30.0,0.0692220897807942,31.0,0.0761471054743596
1,5G__lowO2_fast_growth,-0.0661476850304059,0.2472934298839548,12.0,2.0,-0.4579781219463958,3.0,0.0313422225845769,17.0,-0.0342895220547916,18.0,0.1796461409703011,19.0,0.1905787944297206,20.0,0.2614753844002209,21.0,0.2353266679875654,32.0,-0.2381911551352766,33.0,-0.389932187455198,34.0,-0.2140620048778192,35.0,-0.2133576547755007,36.0,-0.1443307844922738
2,5G__lowCH4,-0.4686442853237066,0.1865108567612423,8.0,4.0,-0.3255508660765747,5.0,-0.3097881418229127,6.0,-0.4926386143274017,7.0,-0.5420943125083193,8.0,-0.3140169791497307,9.0,-0.2999196418860936,10.0,-0.7245645935336364,11.0,-0.7405811332849837,,,,,,,,
3,5G__MeOH,-1.5373732001428577,0.114491819166061,7.0,12.0,-1.4851769907974846,13.0,-1.4235346371047326,14.0,-1.419518639109584,15.0,-1.6506914727926398,16.0,-1.7242767633865612,37.0,-1.5050248120399905,38.0,-1.5533890857690125,,,,,,,,,,
4,5G__NoCu,-0.5898680483623716,0.2580329425761656,3.0,39.0,-0.8867751544884479,46.0,-0.4629928919819868,47.0,-0.4198360986166802,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.02862457131168342,0.20868606213268606,7.0,40.0,0.0097092690932614,50.0,-0.2832407685285867,51.0,-0.2523786557737146,52.0,-0.0092198484719654,53.0,-0.1223883032322836,60.0,0.2701960639441765,61.0,0.1869502437873285,,,,,,,,,,
6,5G__highCu,-0.18514530261267442,0.12633466049795333,5.0,41.0,-0.264083426620016,42.0,-0.0868364944251993,43.0,-0.068191676812356,44.0,-0.3650563440622925,45.0,-0.1415585711435083,,,,,,,,,,,,,,
7,5G__lowCu,-0.1993725677880408,0.3220809109873983,8.0,48.0,-0.4842024404629264,49.0,-0.4692653053764317,54.0,-0.4084846079226114,55.0,-0.4419998707642074,56.0,-0.1817467405060835,57.0,-0.1737946672430714,58.0,0.3306749793979513,59.0,0.2338381105730542,,,,,,,,
8,5G__highO2_slow_growth,1.9110913190248187,0.1360141790756963,4.0,62.0,2.050168723871927,63.0,1.8293703875842828,64.0,2.000383106127523,65.0,1.7644430585155415,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.8312576418096522,0.20987626660861142,4.0,66.0,-0.5374354612327803,67.0,-0.9288738332788348,68.0,-1.0216518930998406,69.0,-0.8370693796271533,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.7817361149872659,0.05570929709980371,2.0,70.0,-0.8211285367416732,71.0,-0.7423436932328586,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-1.36317733392131,0.0847216751079175,5.0,72.0,-1.401395507382282,78.0,-1.2406358588206627,79.0,-1.3973622622529662,82.0,-1.4582767621349593,83.0,-1.3182162790156795,,,,,,,,,,,,,,
12,5G__NoLanthanum,-1.3188783661979455,0.17242321472951708,5.0,73.0,-1.479878643301694,80.0,-1.2247981351355204,81.0,-1.2176676169119292,84.0,-1.14456179096425,85.0,-1.5274856446763343,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.5920382578939258,0.688170846951562,2.0,74.0,-1.0786485303882651,75.0,-0.1054279853995865,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-0.6260908549542905,0.15748107021726998,2.0,76.0,-0.737446787613437,77.0,-0.5147349222951441,,,,,,,,,,,,,,,,,,,,
