,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-1.9220736113823023e-15,0.21337182665602472,12.0,0.0,-0.168801911595243,1.0,-0.2995784274630413,22.0,0.3671094117509899,23.0,0.0387367759807695,24.0,0.0728375978787401,25.0,0.2538922225276749,26.0,0.2964264224471193,27.0,-0.0788334006072384,28.0,-0.113003216259619,29.0,-0.2475282556999314,30.0,-0.0377135836663207,31.0,-0.0835436352939229
1,5G__lowO2_fast_growth,-0.7263758613158989,0.17712786527532662,12.0,2.0,-0.8387262912439004,3.0,-0.5148080687248813,17.0,-1.1059560275958908,18.0,-0.907157333734995,19.0,-0.7881722900712766,20.0,-0.7465382043864706,21.0,-0.6789423833324761,32.0,-0.6824708318978736,33.0,-0.7563651209220534,34.0,-0.6927105610624951,35.0,-0.4938690832774659,36.0,-0.5107941395410096
2,5G__lowCH4,-1.057520249489321,0.4740764109156265,8.0,4.0,-1.427692935565199,5.0,-1.452748202740325,6.0,-1.554945553473888,7.0,-1.527482100590639,8.0,-0.5254435363598997,9.0,-0.4817795943028011,10.0,-0.7753098542531891,11.0,-0.7147602186286273,,,,,,,,
3,5G__MeOH,-1.9205162797129325,0.24069290473208726,7.0,12.0,-2.021905052176804,13.0,-1.903423733949265,14.0,-1.9267649416887824,15.0,-1.5988268250531652,16.0,-1.61839865701993,37.0,-2.191844082164711,38.0,-2.182450665937869,,,,,,,,,,
4,5G__NoCu,-0.11323796321443864,0.12587151934719418,3.0,39.0,-0.1813857814858774,46.0,0.032013936240423,47.0,-0.1903420443978616,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.0854512735796962,0.0846223523833376,7.0,40.0,0.067765467893972,50.0,-0.1376402406674151,51.0,-0.0781985004092868,52.0,-0.0537256877365157,53.0,-0.0569094313303146,60.0,-0.1882810510859389,61.0,-0.1511694717223743,,,,,,,,,,
6,5G__highCu,0.2465976398272534,0.14197976601092988,5.0,41.0,0.1385442564608467,42.0,0.2215172076574241,43.0,0.4177240516854308,44.0,0.0891771989594829,45.0,0.3660254843730826,,,,,,,,,,,,,,
7,5G__lowCu,-0.17293914657458276,0.15719172806747783,8.0,48.0,-0.2775290461857693,49.0,-0.2423438578342445,54.0,-0.3118476536297105,55.0,-0.0947642007377167,56.0,-0.2375089753864401,57.0,-0.2304824374179377,58.0,-0.1686640895275895,59.0,0.1796270881227464,,,,,,,,
8,5G__highO2_slow_growth,-0.07401272650836208,0.050741216028559626,4.0,62.0,-0.0400094525174523,63.0,-0.0714155835947636,64.0,-0.1465865471490657,65.0,-0.0380393227721667,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.5518863338771556,0.10909051358617508,4.0,66.0,-0.4104830153991727,67.0,-0.6257847437561743,68.0,-0.6487572904631138,69.0,-0.5225202858901614,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-1.0179619371080406,0.04567700400475331,2.0,70.0,-1.0502604563840867,71.0,-0.9856634178319944,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.2647323206588531,0.4270129637455326,5.0,72.0,-1.0222619796960508,78.0,-0.133249362216838,79.0,0.0106464994426307,82.0,-0.1106569831393651,83.0,-0.0681397776846424,,,,,,,,,,,,,,
12,5G__NoLanthanum,-0.15171076489519653,0.3712246708010455,5.0,73.0,-0.7650560288887363,80.0,0.0405579054041727,81.0,-0.0244330302567963,84.0,-0.2031958910633973,85.0,0.1935732203287745,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.4921284494456484,0.006842720795860194,2.0,74.0,-0.4969669837221673,75.0,-0.4872899151691294,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.02260488093773195,0.07676230953537784,2.0,76.0,0.0768840305497384,77.0,-0.0316742686742745,,,,,,,,,,,,,,,,,,,,
