,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-1.0185718009777152e-15,0.191160921819309,12.0,0.0,-0.2418916405450293,1.0,-0.1288449416133534,22.0,-0.036881520889743,23.0,0.48689138649077,24.0,-0.0421733615614563,25.0,0.1245609731506842,26.0,0.1246065587086757,27.0,-0.0582174723705399,28.0,-0.062704340083032,29.0,-0.2166254369469467,30.0,0.0305442241185183,31.0,0.0207355715414401
1,5G__lowO2_fast_growth,-0.3878568539004578,0.2509512929847857,12.0,2.0,-0.377350775769532,3.0,-0.0718308803001388,17.0,-0.9851510845206466,18.0,-0.524508134234992,19.0,-0.5332564927235222,20.0,-0.439227610597845,21.0,-0.4415109910075596,32.0,-0.1842082232710726,33.0,-0.1837762857752363,34.0,-0.544063786344779,35.0,-0.167406757311987,36.0,-0.2019912249481823
2,5G__lowCH4,-0.6732534956543694,0.11976193526976511,8.0,4.0,-0.7269728560072135,5.0,-0.7530397560550597,6.0,-0.7728466085346817,7.0,-0.7504839820954725,8.0,-0.4624640613295412,9.0,-0.5046151690830811,10.0,-0.7096895356319113,11.0,-0.7059159964979944,,,,,,,,
3,5G__MeOH,-1.9254786574084248,0.5327522198684796,7.0,12.0,-1.829323243453807,13.0,-1.3644319544229058,14.0,-1.4342333535734628,15.0,-1.7239827994582564,16.0,-1.8050820112917343,37.0,-2.6886009997441747,38.0,-2.6326962399146323,,,,,,,,,,
4,5G__NoCu,-0.39972207199016135,0.34275474106022497,3.0,39.0,-0.505797294135343,46.0,-0.6768993121196321,47.0,-0.016469609715509,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.6161970007318802,0.09530442347995967,7.0,40.0,-0.4876568184559637,50.0,-0.553401451745458,51.0,-0.5654547493163076,52.0,-0.674224060179613,53.0,-0.7813220601492414,60.0,-0.6436104794553543,61.0,-0.6077093858212237,,,,,,,,,,
6,5G__highCu,-0.22252312133092497,0.1632278136592042,5.0,41.0,-0.4601411625286413,42.0,-0.0959672309243693,43.0,-0.2704693329293555,44.0,-0.2408807836888353,45.0,-0.0451570965834235,,,,,,,,,,,,,,
7,5G__lowCu,-0.49255442743753775,0.16797615030464746,8.0,48.0,-0.5258162750600093,49.0,-0.4223288925256554,54.0,-0.2390465996739585,55.0,-0.5580414370311786,56.0,-0.7403452066644576,57.0,-0.6467460742270799,58.0,-0.2989847768499949,59.0,-0.5091261574679677,,,,,,,,
8,5G__highO2_slow_growth,0.34636959194213945,0.06840308967139487,4.0,62.0,0.3159156343323701,63.0,0.4488959665678838,64.0,0.3108947899358334,65.0,0.3097719769324705,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.028604683861662476,0.23694319904150815,4.0,66.0,0.2833946536465674,67.0,0.1311165903265045,68.0,-0.270809045842876,69.0,-0.029283462683546,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.6413643142598495,0.007768742929754552,2.0,70.0,0.635870983452925,71.0,0.646857645066774,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.4416800472724656,0.4728412098131506,5.0,72.0,-0.3732658251214289,78.0,0.6645215706579304,79.0,0.8450382108321204,82.0,0.5382610737261899,83.0,0.5338452062675163,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.48470851185995445,0.4610151964033968,5.0,73.0,-0.2300016765065482,80.0,0.6888695239761553,81.0,0.5492516776189973,84.0,0.3962462926479464,85.0,1.0191767415632214,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.36337201067353586,0.0414882158159967,2.0,74.0,-0.3340354119307136,75.0,-0.3927086094163581,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-0.12116144939291736,0.10502204023615247,2.0,76.0,-0.1954232462179472,77.0,-0.0468996525678875,,,,,,,,,,,,,,,,,,,,
