,3
uMax:1,-5.659867361905517
uMax:2,1.4279569292470395
lowO2_fast_growth:1,2.1886992571106427
lowO2_fast_growth:2,1.2408294323380282
lowCH4:1,1.7701863666495856
lowCH4:2,1.2875206449194403
lowCH4:3,1.572552933300719
lowCH4:4,1.1252834514449652
lowCH4:5,1.544704045079263
lowCH4:6,1.7845977356423004
lowCH4:7,-1.1245415122477345
lowCH4:8,2.7861407213852583
MeOH:1,3.626934584024856
MeOH:2,1.249970368091482
MeOH:3,1.2206996272591208
MeOH:4,1.5486421707667284
MeOH:5,-6.05151984028605
lowO2_fast_growth:3,3.792314149850583
lowO2_fast_growth:4,2.126478321319952
lowO2_fast_growth:5,2.0851678835910503
lowO2_fast_growth:6,2.2860215190964994
lowO2_fast_growth:7,-4.350751520378197
uMax:3,-5.479673559392807
uMax:4,1.4030500567583013
uMax:5,2.304277670823448
uMax:6,-6.939980393341472
uMax:7,2.187534829717817
uMax:8,2.232629000516968
uMax:9,0.7996883310331636
uMax:10,2.786042571374182
uMax:11,2.3498907845001957
uMax:12,2.5884511406686777
lowO2_fast_growth:8,2.3694987921446766
lowO2_fast_growth:9,2.2705038733820477
lowO2_fast_growth:10,1.959774779151127
lowO2_fast_growth:11,0.9615354867145656
lowO2_fast_growth:12,1.821202556192904
MeOH:6,3.2966014208496244
MeOH:7,3.4256672962301224
NoCu:1,-5.10618406400816
medCu:1,2.704751019042365
highCu:1,0.6349513704915425
highCu:2,-6.140862601480031
highCu:3,2.682039482652668
highCu:4,1.3765980657310906
highCu:5,1.68756796246458
NoCu:2,-5.417703567568573
NoCu:3,0.8284599504042239
lowCu:1,2.117039123041268
lowCu:2,2.6961377312331694
medCu:2,2.8858918107387104
medCu:3,3.297509361663967
medCu:4,3.010841868731907
medCu:5,2.246679869141849
lowCu:3,3.5656956534003514
lowCu:4,-4.489141811753567
lowCu:5,0.985908044275418
lowCu:6,1.6961899555654654
lowCu:7,0.972921827427696
lowCu:8,5.052954494935332
medCu:6,2.697832057775613
medCu:7,1.571557187551947
highO2_slow_growth:1,1.3234110893662532
highO2_slow_growth:2,-7.530905628003576
highO2_slow_growth:3,0.6157657203217306
highO2_slow_growth:4,-6.631537081806876
NO3_lowO2_slow_growth:1,0.6768119549395958
NO3_lowO2_slow_growth:2,2.642938823730498
NO3_lowO2_slow_growth:3,1.6933709776463743
NO3_lowO2_slow_growth:4,-0.1009672832805873
LanzaTech:1,1.808561198802904
LanzaTech:2,2.0619786085681566
WithLanthanum:1,-3.8282189178894335
NoLanthanum:1,-2.890095116106188
aa3_KO:1,4.439614038140828
aa3_KO:2,2.538600728119953
crotonic_acid:1,3.870540339167602
crotonic_acid:2,2.91916563903981
WithLanthanum:2,3.0946059877627152
WithLanthanum:3,2.2516789802151944
NoLanthanum:2,3.0300396830860232
NoLanthanum:3,0.0748586517892891
WithLanthanum:4,3.538137781974184
WithLanthanum:5,3.847606182209176
NoLanthanum:4,3.462035078359085
NoLanthanum:5,2.261119954393142
