,0
gene_id,EQU24_RS03920
name,rpsQ
operon,2329
gene_product,30S ribosomal protein S17
cog,J
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03920"">BioCyc</a>"
