,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,1.503427012513233e-16,0.37491335887228416,12.0,0.0,0.3304970722647287,1.0,0.3117844881409812,22.0,0.6225927635435298,23.0,0.3334515073831117,24.0,-0.4374073625795152,25.0,0.1732988047149959,26.0,0.1165805076145733,27.0,-0.2445236545917257,28.0,-0.149015249736454,29.0,-0.6700758670777809,30.0,-0.191630420181875,31.0,-0.195552589494568
1,5G__lowO2_fast_growth,-0.7766474403664145,0.32424410708455376,12.0,2.0,-0.7321862457716879,3.0,-0.3484057188303424,17.0,-1.5580533959741505,18.0,-0.7171433349151606,19.0,-0.6817018062745799,20.0,-0.706902953175117,21.0,-0.7317744481318158,32.0,-0.7252395136600196,33.0,-0.4943931261868055,34.0,-1.2653629873199854,35.0,-0.657220804504048,36.0,-0.7013849496532618
2,5G__lowCH4,-1.2647000191442825,0.16877182788621925,8.0,4.0,-1.4223039465381149,5.0,-1.3616034744353485,6.0,-1.4483712438468803,7.0,-1.4226027250612638,8.0,-1.0326893986196932,9.0,-1.092393752601529,10.0,-1.1209394538804691,11.0,-1.2166961581709614,,,,,,,,
3,5G__MeOH,-2.714146453994844,0.8047021627486013,7.0,12.0,-3.019921598913511,13.0,-2.344628358538243,14.0,-2.4855760099483124,15.0,-1.7560568504875675,16.0,-1.9315010728700168,37.0,-3.67647388484486,38.0,-3.784867402361399,,,,,,,,,,
4,5G__NoCu,0.14892266196972945,0.25454842377071446,3.0,39.0,0.2607530490990477,46.0,-0.1423972329711667,47.0,0.3284121697813074,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.4954859593133098,0.1314595224018633,7.0,40.0,0.6010949472831264,50.0,0.6482539850651072,51.0,0.56207714857028,52.0,0.5608756827125632,53.0,0.4266893221292775,60.0,0.379729181131534,61.0,0.2896814483012804,,,,,,,,,,
6,5G__highCu,0.6171189865682436,0.32371768799508127,5.0,41.0,0.6571692149145107,42.0,0.4729845134905908,43.0,1.0060920660921546,44.0,0.1545863639265157,45.0,0.7947627744174461,,,,,,,,,,,,,,
7,5G__lowCu,0.37018676810033435,0.548820578529536,8.0,48.0,-0.0137292148475758,49.0,-0.1014016017721264,54.0,0.2902368408555524,55.0,0.2736357522102697,56.0,0.1349629632168394,57.0,-0.0611353554328975,58.0,1.0797843822265063,59.0,1.3591403783461065,,,,,,,,
8,5G__highO2_slow_growth,-0.7003742667441286,0.5904823859264932,4.0,62.0,-1.2362557480376992,63.0,-0.2632463310321551,64.0,-1.1815078231235834,65.0,-0.1204871647830767,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-1.2405409489773978,0.2234641065102352,4.0,66.0,-0.9095181734125042,67.0,-1.3029236770161263,68.0,-1.386201176168626,69.0,-1.363520769312334,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.034445313665004904,0.08986063787787607,2.0,70.0,0.02909575274019,71.0,-0.0979863800701998,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-1.4433977103235212,0.22994871720724006,5.0,72.0,-1.7828351485750993,78.0,-1.458712395413638,79.0,-1.2061326480768386,82.0,-1.2564804274132086,83.0,-1.512827932138821,,,,,,,,,,,,,,
12,5G__NoLanthanum,-1.4862644495429418,0.37829746847990414,5.0,73.0,-1.4610705640336104,80.0,-1.70152941047877,81.0,-1.4415177418041107,84.0,-1.920011344203869,85.0,-0.9071931871943484,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.9443247038184737,0.05306412711221427,2.0,74.0,-0.9818467079372653,75.0,-0.906802699699682,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-0.10645833539790314,0.12224717768318932,2.0,76.0,-0.1929001437186031,77.0,-0.0200165270772032,,,,,,,,,,,,,,,,,,,,
