,EQU24_RS01495
5GB1_FM03_TR1_QC_tpm,0.1881545033281755
5GB1_FM03_TR2_QC_tpm,-0.4583801695687191
5GB1_FM11_TR1_QC_tpm,-0.6176564427785598
5GB1_FM11_TR2_QC_tpm,-0.9512776758269572
5GB1_FM12_TR1_tpm,-1.3880224300999693
5GB1_FM12_TR1_QC_tpm,-1.5993346895182952
5GB1_FM12_TR2_tpm,-1.0568034661938457
5GB1_FM12_TR2_QC_tpm,-0.981021704229418
5GB1_FM14_TR1_tpm,-0.8692498905354338
5GB1_FM14_TR1_QC_tpm,-1.0819648797204318
5GB1_FM14_TR2_tpm,-1.6094916290559036
5GB1_FM14_TR2_QC_tpm,-1.541640920741226
5GB1_FM18_TR1_QC_tpm,-0.3329060150944016
5GB1_FM18_TR2_tpm,-0.4761693279451284
5GB1_FM18_TR2_QC_tpm,-0.5653008991108281
5GB1_FM18_TR3_tpm,-1.64689226302293
5GB1_FM18_TR3_QC_tpm,-1.2596420168135394
5GB1_FM19_TR1_tpm,-0.4240720967314049
5GB1_FM19_TR1_QC_tpm,-0.5462359587554575
5GB1_FM19_TR1_UW_tpm,-0.6995041248443714
5GB1_FM19_TR3_tpm,-0.6393014220577484
5GB1_FM19_TR3_QC_tpm,-0.7551958735961559
5GB1_FM20_TR1_QC_tpm,0.5076653846433992
5GB1_FM20_TR2_QC_tpm,-0.4780006855203895
5GB1_FM20_TR3_tpm,0.2989006089627599
5GB1_FM20_TR3_QC_tpm,-0.0514460489470183
5GB1_FM20_TR3_UW_tpm,-0.1736605910397219
5GB1_FM21_TR1_tpm,0.0320123718548206
5GB1_FM21_TR1_QC_tpm,0.1086556081451481
5GB1_FM21_TR2_tpm,0.0305482537698553
5GB1_FM21_TR2_QC_tpm,-0.0485459785750572
5GB1_FM21_TR2_UW_tpm,0.0440967429467491
5GB1_FM22_TR1_tpm,-0.6464348061732972
5GB1_FM22_TR1_QC_tpm,-1.193417576177172
5GB1_FM22_TR3_tpm,-0.1699310536020597
5GB1_FM22_TR3_QC_tpm,-1.141305399653037
5GB1_FM22_TR3_UW_tpm,-0.2963862809065212
5GB1_FM23_TR3_tpm,-0.9985977491305116
5GB1_FM23_TR3_QC_tpm,-1.055352596581673
5GB1_FM34_T0_TR1_QC_tpm,-1.803488920636448
5GB1_FM34_T3_TR3_QC_tpm,-1.804947501893244
5GB1_FM34_T4_TR3_QC_tpm,-1.0660074230692675
5GB1_FM34_T5_TR2_QC_tpm,-1.2139038026391926
5GB1_FM34_T6_TR3_QC_tpm,-0.885661485815648
5GB1_FM34_T7_TR3_QC_tpm,-0.6033728457983925
5GB1_FM34_T8_TR1_QC_tpm,-1.307784435005373
5GB1_FM40_T0_TR1_QC_tpm,-1.162290180461711
5GB1_FM40_T0m_TR2_tpm,-1.0457223447076114
5GB1_FM40_T10m_TR3_tpm,-1.2316906065886697
5GB1_FM40_T10m_TR3_QC_tpm,-1.1453609972448184
5GB1_FM40_T150m_TR1_QC_tpm,-1.9006942599489185
5GB1_FM40_T150m_TR1_remake_tpm,-1.6660386577764097
5GB1_FM40_T180m_TR1_tpm,-1.129777845676883
5GB1_FM40_T180m_TR1_QC_tpm,-1.419531567934324
5GB1_FM40_T20m_TR2_tpm,-1.2007558126986335
5GB1_FM40_T20m_TR2_QC_tpm,-1.468800491045454
5GB1_FM40_T40m_TR1_tpm,-1.733514243770982
5GB1_FM40_T40m_TR1_QC_tpm,-1.4838148508936575
5GB1_FM40_T60m_TR1_tpm,-1.4226808759670395
5GB1_FM40_T60m_TR1_QC_tpm,-1.324274242398273
5GB1_FM40_T90m_TR2_tpm,-1.354170380149589
5GB1_FM40_T90m_TR2_QC_tpm,-1.6341306886510236
5GB1_FM69_t3_TR1_tpm,-1.6683726227923017
5GB1_FM69_t3_TR1_UW_tpm,-1.6446491220486736
5GB1_FM69_t4_TR1_tpm,-0.9746625079421972
5GB1_FM69_t4_TR1_UW_tpm,-1.1627475121297444
5GB1_FM80_t2_TR1_tpm,-1.14603772047007
5GB1_FM80_t4_TR1_tpm,-0.9984774186297632
5GB1_FM81_t1_TR3_tpm,-1.9024492857531865
5GB1_FM81_t2_TR3_tpm,-1.926382367470549
5GB1_LTrecycle_TR1_tpm,-1.3219821441329414
5GB1_LTrecycle_TR1_QC_tpm,-1.5439133801684473
5GB1_vial_wLa_TR3_tpm,-0.3746142456101653
5GB1_vial_woLa_TR2_tpm,-0.3102078818743798
5GB1_FM_85_TR1_tpm,-2.9714208255719705
5GB1_FM_85_TR2_tpm,-1.986976566443699
5GB1_pA9_red_tpm,-1.2426490270552213
5GB1_pA9_yellow_tpm,-0.9552832322873784
5GB1C-5G-La-BR1_tpm,-0.9883411818075842
5GB1C-5G-La-BR2_tpm,-0.6265870453377733
5GB1C-5G-N-BR1_tpm,-0.5354937929239529
5GB1C-5G-N-BR2_tpm,-0.1496196876794462
5GB1C-JG15-La-BR1_tpm,-2.056856438355793
5GB1C-JG15-La-BR2_tpm,-1.0776778644142526
5GB1C-JG15-N-BR1_tpm,-0.4244999771452074
5GB1C-JG15-N-BR2_tpm,-0.9816440697622896
