,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-1.4456028966473392e-16,0.2874392180413078,12.0,0.0,-0.5436259088637598,1.0,-0.1745141852602474,22.0,-0.2146343688181424,23.0,0.421120620215011,24.0,-0.1112115161867421,25.0,0.3602278202868811,26.0,0.3423653866119496,27.0,0.0075265667323716,28.0,-0.0071038700146548,29.0,-0.2813018754410867,30.0,0.1182476210370735,31.0,0.0829037097013447
1,5G__lowO2_fast_growth,-0.4485428368794135,0.39400794320162474,12.0,2.0,-0.1565326060766656,3.0,0.0549069277535521,17.0,-1.3402168094739588,18.0,-0.6895672993425945,19.0,-0.7298290827393714,20.0,-0.5928552017617434,21.0,-0.5029500186946301,32.0,-0.1562912010523129,33.0,-0.3328074503358333,34.0,-0.7263898215130986,35.0,-0.0851279272720573,36.0,-0.1248535520442475
2,5G__lowCH4,-0.14680993544385354,0.13821377079508892,8.0,4.0,-0.1744979851305279,5.0,-0.1889779551116124,6.0,0.0461948701833394,7.0,0.0351497839494481,8.0,-0.1487299645780444,9.0,-0.1138592723791838,10.0,-0.2746788327282043,11.0,-0.3550801277560431,,,,,,,,
3,5G__MeOH,-1.3397623374389038,0.3019780860828057,7.0,12.0,-1.5022103746462072,13.0,-1.039924072220285,14.0,-1.092628029605712,15.0,-1.1710770413728753,16.0,-1.1429258751840026,37.0,-1.611604025485036,38.0,-1.817966943558209,,,,,,,,,,
4,5G__NoCu,0.387814553143083,0.231220516232777,3.0,39.0,0.409387119454272,46.0,0.1465637490433442,47.0,0.6074927909316328,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.043629907028937334,0.15814464796178748,7.0,40.0,0.1328705663949083,50.0,0.1950423109977466,51.0,0.2363421905035734,52.0,-0.1323932149110493,53.0,-0.1570590812604448,60.0,-0.0523936034587269,61.0,0.0830001809365539,,,,,,,,,,
6,5G__highCu,0.3408673721066696,0.06088795845852025,5.0,41.0,0.2969796488266789,42.0,0.4316872644606251,43.0,0.3237758174701231,44.0,0.2816885263659676,45.0,0.3702056034099534,,,,,,,,,,,,,,
7,5G__lowCu,0.18214345307963697,0.24446116727064987,8.0,48.0,0.3443811918265806,49.0,0.3848517613551001,54.0,0.4251756406561027,55.0,-0.1097865903237087,56.0,0.0911485421302504,57.0,0.0899434243945229,58.0,0.4165684412490957,59.0,-0.1851347866508481,,,,,,,,
8,5G__highO2_slow_growth,0.8540212356020642,0.16092822234243026,4.0,62.0,0.7629061527351562,63.0,1.0072855391639486,64.0,0.674672368638273,65.0,0.9712208818708792,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.10934347969655332,0.07530070896929142,4.0,66.0,0.1881891799473809,67.0,0.0412804783535039,68.0,0.0487106584298198,69.0,0.1591936020555087,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.010764218832698201,0.028437829814117983,2.0,70.0,-0.03087280113649,71.0,0.0093443634710936,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.4648297267905798,0.2922525743312634,5.0,72.0,-0.0343976161354797,78.0,0.5567802897262712,79.0,0.7124858320614207,82.0,0.4743176051243747,83.0,0.6149625231763123,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.49304236089222575,0.4063168241977058,5.0,73.0,-0.2178813470576504,80.0,0.7115073336035032,81.0,0.6433524999503737,84.0,0.5498625237406776,85.0,0.7783707942242248,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.03326445238503074,0.14440441478665209,2.0,74.0,0.0688448885438859,75.0,-0.1353737933139474,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.09533679045546735,0.038509287992692626,2.0,76.0,0.0681066117771687,77.0,0.122566969133766,,,,,,,,,,,,,,,,,,,,
