,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,4.625929269271486e-17,0.6338857827069763,12.0,0.0,-0.379378635027589,1.0,0.0424984460608626,22.0,-1.1747708008197633,23.0,1.269678686637168,24.0,-0.4255171388753245,25.0,0.4134592412650247,26.0,0.5197194332126515,27.0,-0.0123030044029647,28.0,-0.6897732793912961,29.0,-0.1345391766505489,30.0,0.2475224132563403,31.0,0.3234038147354398
1,5G__lowO2_fast_growth,-0.9900674895312424,1.750948225271429,12.0,2.0,0.2364984539852718,3.0,0.679950808486683,17.0,-3.507466118653844,18.0,-2.977458543224756,19.0,-3.1811424203911995,20.0,-2.6143679911967994,21.0,-2.204941871620256,32.0,1.0016110150240043,33.0,0.8170302538822473,34.0,-0.4560344598957515,35.0,0.3254095096451366,36.0,0.0001014895843517
2,5G__lowCH4,2.0586687179772354,0.7994242433907333,8.0,4.0,2.27227841209926,5.0,2.5092494934229914,6.0,2.5814527292387868,7.0,2.61353591135627,8.0,0.7343148315315895,9.0,0.8691566634908325,10.0,2.742051080670634,11.0,2.147310622007518,,,,,,,,
3,5G__MeOH,-3.777047841188011,2.391240831615651,7.0,12.0,-3.892507385929379,13.0,-2.5887271278524007,14.0,-3.3862283442842664,15.0,-1.384287483948197,16.0,-1.228848287259136,37.0,-6.950335101977536,38.0,-7.0084011570651565,,,,,,,,,,
4,5G__NoCu,0.8598361654835639,0.4330366651677815,3.0,39.0,0.6871268715055605,46.0,0.5398050619720739,47.0,1.3525765629730575,,,,,,,,,,,,,,,,,,
5,5G__medCu,-1.8649006128962433,1.0851267578086166,7.0,40.0,-1.4340926277822297,50.0,-0.2450366905699686,51.0,-0.6705525806883739,52.0,-2.7942314361241114,53.0,-2.8758478995786243,60.0,-2.302640684738624,61.0,-2.7319023707917744,,,,,,,,,,
6,5G__highCu,0.17430761507622478,1.078908879722211,5.0,41.0,-1.0954945438177477,42.0,1.789466147445912,43.0,-0.170732643498411,44.0,-0.2233363198302217,45.0,0.5716354350815923,,,,,,,,,,,,,,
7,5G__lowCu,0.06688508041360358,1.1522674988477182,8.0,48.0,0.8114726576774686,49.0,1.144890901200728,54.0,1.674672058242714,55.0,0.1807012120025657,56.0,-0.1912035179904689,57.0,-0.4615715688051013,58.0,-0.6671901930317147,59.0,-1.9566909059873625,,,,,,,,
8,5G__highO2_slow_growth,2.6380674884749977,0.5120606139988395,4.0,62.0,2.981992977110975,63.0,2.6596601164976943,64.0,1.907099762252982,65.0,3.00351709803834,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,1.4223772161082915,1.3666287317494208,4.0,66.0,2.0207041644084685,67.0,-0.6234253239159879,68.0,2.0682487574740134,69.0,2.223981266466672,,,,,,,,,,,,,,,,
10,5G__LanzaTech,11.962896006957791,0.15772842424583655,2.0,70.0,11.851365168587693,71.0,12.074426845327892,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,3.4260567561838755,0.9804496991153271,5.0,72.0,5.041739647242177,78.0,3.4671552117624422,79.0,3.168735631374965,82.0,3.0325516809541044,83.0,2.42010160958569,,,,,,,,,,,,,,
12,5G__NoLanthanum,4.59461981480007,1.8728120418359047,5.0,73.0,7.521919990754992,80.0,3.4224517003482613,81.0,5.433896994932716,84.0,3.388983545133444,85.0,3.205846842830933,,,,,,,,,,,,,,
13,5G__aa3_KO,11.530610790982582,12.229990268104928,2.0,74.0,20.17851984340506,75.0,2.882701738560105,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,2.165550271620285,0.31299203689543065,2.0,76.0,1.944231479874136,77.0,2.3868690633664342,,,,,,,,,,,,,,,,,,,,
