,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-4.452456921673805e-16,0.30134136973835235,12.0,0.0,-0.0120266505204371,1.0,0.112885554506648,22.0,-0.680143725536623,23.0,0.4031329384567543,24.0,0.038995293406379,25.0,0.3715853293503217,26.0,0.3771028252020718,27.0,-0.1188195846202813,28.0,-0.1528727200350887,29.0,-0.1555432139745489,30.0,-0.0778968925546923,31.0,-0.1063991536805089
1,5G__lowO2_fast_growth,-0.6171903761752545,0.3388166417716626,12.0,2.0,-0.3907781247199038,3.0,0.014929796127471,17.0,-1.2930521815492844,18.0,-0.9088980484142876,19.0,-0.7927215054742733,20.0,-0.8325644245350121,21.0,-0.7506757616308075,32.0,-0.4570697381559716,33.0,-0.5370782024564944,34.0,-0.7269877085537715,35.0,-0.4126774616612128,36.0,-0.3187111530795068
2,5G__lowCH4,-0.4216483570638535,0.19857799355647646,8.0,4.0,-0.601195865782632,5.0,-0.5606728894435369,6.0,-0.5213240051576262,7.0,-0.6026620908852314,8.0,-0.0846706687536267,9.0,-0.1605629796486285,10.0,-0.416256121984552,11.0,-0.4258422348549944,,,,,,,,
3,5G__MeOH,-1.6204133728415753,0.25739862622669496,7.0,12.0,-1.8544199201292544,13.0,-1.4278123691063227,14.0,-1.5525140190059847,15.0,-1.3822582679849835,16.0,-1.3357847911818483,37.0,-1.9740319158842696,38.0,-1.8160723265983627,,,,,,,,,,
4,5G__NoCu,0.25201493236892897,0.16385775653087126,3.0,39.0,0.117220999786527,46.0,0.2044235897780595,47.0,0.4344002075422004,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.3525296146006052,0.1970275228634168,7.0,40.0,-0.026755401015345,50.0,0.455119438007963,51.0,0.5923513733421482,52.0,0.2451614393762078,53.0,0.3598674621384274,60.0,0.4150777368734006,61.0,0.4268852534814344,,,,,,,,,,
6,5G__highCu,0.30862507721561183,0.2598095552721385,5.0,41.0,0.2774855855820979,42.0,0.602417260284775,43.0,-0.0467703109848107,44.0,0.193574587832229,45.0,0.516418263363768,,,,,,,,,,,,,,
7,5G__lowCu,0.18485969950868075,0.36513424124782373,8.0,48.0,0.5171613745099464,49.0,0.5749529016451769,54.0,0.3245881023263361,55.0,-0.403483944635095,56.0,0.1893788890173429,57.0,0.2915624462551562,58.0,0.3236236978376361,59.0,-0.3389058708870536,,,,,,,,
8,5G__highO2_slow_growth,0.6954361984703896,0.27317159598147295,4.0,62.0,0.7587494020972994,63.0,1.0544891873807192,64.0,0.4547238653757919,65.0,0.5137823390277481,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.33990644691754407,0.11782213567937089,4.0,66.0,-0.1783500769381127,67.0,-0.4577288782363462,68.0,-0.3429684665011345,69.0,-0.3805783659945829,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.4508190263779106,0.10479030120458668,2.0,70.0,-0.3767210937935665,71.0,-0.5249169589622547,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.6933061974306401,0.6228923349796492,5.0,72.0,-1.784588752269138,78.0,-0.5521873878396999,79.0,-0.2155299327747046,82.0,-0.4314007281773406,83.0,-0.4828241860923175,,,,,,,,,,,,,,
12,5G__NoLanthanum,-0.30632202137540715,0.15272567137412,5.0,73.0,-0.4242592543665351,80.0,-0.4276833249491973,81.0,-0.0963989446027824,84.0,-0.3920424805757676,85.0,-0.1912261023827532,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.010406760450877503,0.09964061795947307,2.0,74.0,0.060049796189884,75.0,-0.080863317091639,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.07444671176692004,0.1051658400823215,2.0,76.0,0.1488101904383096,77.0,8.32330955304883e-05,,,,,,,,,,,,,,,,,,,,
