,EQU24_RS12520
5GB1_FM03_TR1_QC_tpm,-0.3274496896098693
5GB1_FM03_TR2_QC_tpm,-0.272758114316936
5GB1_FM11_TR1_QC_tpm,-0.4175632570664547
5GB1_FM11_TR2_QC_tpm,-0.2215338756640079
5GB1_FM12_TR1_tpm,-0.6109087964656075
5GB1_FM12_TR1_QC_tpm,-0.7500636483797045
5GB1_FM12_TR2_tpm,-0.6052918991718315
5GB1_FM12_TR2_QC_tpm,-0.5935590902501664
5GB1_FM14_TR1_tpm,-0.354469093569544
5GB1_FM14_TR1_QC_tpm,-0.3576230062860768
5GB1_FM14_TR2_tpm,-0.508788001178532
5GB1_FM14_TR2_QC_tpm,-0.4544833496553391
5GB1_FM18_TR1_QC_tpm,-1.2028413082759029
5GB1_FM18_TR2_tpm,-0.951623582017171
5GB1_FM18_TR2_QC_tpm,-1.1793069967155
5GB1_FM18_TR3_tpm,-1.59109714025948
5GB1_FM18_TR3_QC_tpm,-1.690625362859545
5GB1_FM19_TR1_tpm,0.0397195816459676
5GB1_FM19_TR1_QC_tpm,0.0097494430786886
5GB1_FM19_TR1_UW_tpm,-0.062668467327362
5GB1_FM19_TR3_tpm,0.0988434191292162
5GB1_FM19_TR3_QC_tpm,0.2725604326837043
5GB1_FM20_TR1_QC_tpm,0.1409127545766404
5GB1_FM20_TR2_QC_tpm,0.1958777796484652
5GB1_FM20_TR3_tpm,0.3939329252179808
5GB1_FM20_TR3_QC_tpm,0.1036457510973338
5GB1_FM20_TR3_UW_tpm,0.1214320725601885
5GB1_FM21_TR1_tpm,-0.1280000571194817
5GB1_FM21_TR1_QC_tpm,-0.1768274062952182
5GB1_FM21_TR2_tpm,-0.0260801731999329
5GB1_FM21_TR2_QC_tpm,-0.0003544628749097
5GB1_FM21_TR2_UW_tpm,-0.0243313796842654
5GB1_FM22_TR1_tpm,0.0511845403285171
5GB1_FM22_TR1_QC_tpm,0.1899260160483935
5GB1_FM22_TR3_tpm,0.126399069830926
5GB1_FM22_TR3_QC_tpm,0.313623401517475
5GB1_FM22_TR3_UW_tpm,0.0863915283284857
5GB1_FM23_TR3_tpm,-1.1573133983238133
5GB1_FM23_TR3_QC_tpm,-1.470126130193571
5GB1_FM34_T0_TR1_QC_tpm,-0.404080956324635
5GB1_FM34_T3_TR3_QC_tpm,-0.1853126557516713
5GB1_FM34_T4_TR3_QC_tpm,-0.2551756327136862
5GB1_FM34_T5_TR2_QC_tpm,-0.5810853273408876
5GB1_FM34_T6_TR3_QC_tpm,0.3214113776339085
5GB1_FM34_T7_TR3_QC_tpm,-0.555250289487959
5GB1_FM34_T8_TR1_QC_tpm,0.0375924927497868
5GB1_FM40_T0_TR1_QC_tpm,0.0781264793033988
5GB1_FM40_T0m_TR2_tpm,-0.2436684753354043
5GB1_FM40_T10m_TR3_tpm,-0.2535119626815554
5GB1_FM40_T10m_TR3_QC_tpm,-0.1824311313933337
5GB1_FM40_T150m_TR1_QC_tpm,0.1520136187059391
5GB1_FM40_T150m_TR1_remake_tpm,0.2202300083031545
5GB1_FM40_T180m_TR1_tpm,0.102111432579421
5GB1_FM40_T180m_TR1_QC_tpm,-0.0314687580341512
5GB1_FM40_T20m_TR2_tpm,-0.1799339260378643
5GB1_FM40_T20m_TR2_QC_tpm,-0.421128959107925
5GB1_FM40_T40m_TR1_tpm,-0.2519666421348319
5GB1_FM40_T40m_TR1_QC_tpm,-0.1429368008930085
5GB1_FM40_T60m_TR1_tpm,0.0476354395979203
5GB1_FM40_T60m_TR1_QC_tpm,-0.4762718813576096
5GB1_FM40_T90m_TR2_tpm,-0.0006877134664868
5GB1_FM40_T90m_TR2_QC_tpm,-0.0447424420268118
5GB1_FM69_t3_TR1_tpm,0.0945095438582699
5GB1_FM69_t3_TR1_UW_tpm,-0.4715589432597724
5GB1_FM69_t4_TR1_tpm,-0.0512535811916476
5GB1_FM69_t4_TR1_UW_tpm,-0.1763393852957637
5GB1_FM80_t2_TR1_tpm,0.0626646559508792
5GB1_FM80_t4_TR1_tpm,-0.2228519078194084
5GB1_FM81_t1_TR3_tpm,-0.0874825653691386
5GB1_FM81_t2_TR3_tpm,-0.2243641396758402
5GB1_LTrecycle_TR1_tpm,-2.0348689464183067
5GB1_LTrecycle_TR1_QC_tpm,-2.050934137999912
5GB1_vial_wLa_TR3_tpm,-1.589135871036727
5GB1_vial_woLa_TR2_tpm,-1.602706973723932
5GB1_FM_85_TR1_tpm,-1.7522240860737162
5GB1_FM_85_TR2_tpm,-1.1209877388844085
5GB1_pA9_red_tpm,0.1358958809822104
5GB1_pA9_yellow_tpm,-0.3245240820086899
5GB1C-5G-La-BR1_tpm,0.7307314595094319
5GB1C-5G-La-BR2_tpm,0.6937450492617296
5GB1C-5G-N-BR1_tpm,1.042272436867151
5GB1C-5G-N-BR2_tpm,0.1420702243865577
5GB1C-JG15-La-BR1_tpm,1.788401906276392
5GB1C-JG15-La-BR2_tpm,1.6274901277562162
5GB1C-JG15-N-BR1_tpm,0.790082283243227
5GB1C-JG15-N-BR2_tpm,1.3481391267595386
