,EQU24_RS15945
5GB1_FM03_TR1_QC_tpm,-0.3661289331109634
5GB1_FM03_TR2_QC_tpm,-0.4497755256164124
5GB1_FM11_TR1_QC_tpm,-0.646889240443671
5GB1_FM11_TR2_QC_tpm,-0.4299414660415177
5GB1_FM12_TR1_tpm,-0.4223692232653784
5GB1_FM12_TR1_QC_tpm,-0.4541878582504157
5GB1_FM12_TR2_tpm,-0.4458114503875121
5GB1_FM12_TR2_QC_tpm,-0.4356390557437919
5GB1_FM14_TR1_tpm,-0.079625448080824
5GB1_FM14_TR1_QC_tpm,-0.1213837710812226
5GB1_FM14_TR2_tpm,-0.5590113640047392
5GB1_FM14_TR2_QC_tpm,-0.5895007881517103
5GB1_FM18_TR1_QC_tpm,-1.2859957677739038
5GB1_FM18_TR2_tpm,-0.9397753790484034
5GB1_FM18_TR2_QC_tpm,-0.8797638582586815
5GB1_FM18_TR3_tpm,-1.5426027311654271
5GB1_FM18_TR3_QC_tpm,-1.5184324381983163
5GB1_FM19_TR1_tpm,-0.4194495461034666
5GB1_FM19_TR1_QC_tpm,-0.3712389954706108
5GB1_FM19_TR1_UW_tpm,-0.3412939621065485
5GB1_FM19_TR3_tpm,0.0144300561350458
5GB1_FM19_TR3_QC_tpm,-0.0431169951794139
5GB1_FM20_TR1_QC_tpm,-0.1035271986096155
5GB1_FM20_TR2_QC_tpm,0.253767203985582
5GB1_FM20_TR3_tpm,0.1740056071600477
5GB1_FM20_TR3_QC_tpm,-0.111271984248809
5GB1_FM20_TR3_UW_tpm,0.0044951445287866
5GB1_FM21_TR1_tpm,0.1186348274845698
5GB1_FM21_TR1_QC_tpm,0.0478049023516975
5GB1_FM21_TR2_tpm,0.0310008141438569
5GB1_FM21_TR2_QC_tpm,0.2471126801430934
5GB1_FM21_TR2_UW_tpm,0.153882461788168
5GB1_FM22_TR1_tpm,-0.2329653226961001
5GB1_FM22_TR1_QC_tpm,-0.2854940546744435
5GB1_FM22_TR3_tpm,-0.3065479101755564
5GB1_FM22_TR3_QC_tpm,-0.2812968718692135
5GB1_FM22_TR3_UW_tpm,-0.2276108612083032
5GB1_FM23_TR3_tpm,-1.5943369379361698
5GB1_FM23_TR3_QC_tpm,-1.4942722960836663
5GB1_FM34_T0_TR1_QC_tpm,-0.5320338659534585
5GB1_FM34_T3_TR3_QC_tpm,-0.5954468833279503
5GB1_FM34_T4_TR3_QC_tpm,-0.5690358041621408
5GB1_FM34_T5_TR2_QC_tpm,-0.3943819634341858
5GB1_FM34_T6_TR3_QC_tpm,-0.3574004165086295
5GB1_FM34_T7_TR3_QC_tpm,-0.4584250877628406
5GB1_FM34_T8_TR1_QC_tpm,-0.4170286858455165
5GB1_FM40_T0_TR1_QC_tpm,-0.1242273909246272
5GB1_FM40_T0m_TR2_tpm,-0.0486588827485867
5GB1_FM40_T10m_TR3_tpm,-0.1582270262870828
5GB1_FM40_T10m_TR3_QC_tpm,-0.1961537152718655
5GB1_FM40_T150m_TR1_QC_tpm,-0.6153257789340785
5GB1_FM40_T150m_TR1_remake_tpm,-0.6855802123663395
5GB1_FM40_T180m_TR1_tpm,-0.3163157961853784
5GB1_FM40_T180m_TR1_QC_tpm,-0.4021631437459279
5GB1_FM40_T20m_TR2_tpm,-0.095347496293459
5GB1_FM40_T20m_TR2_QC_tpm,-0.0931466799407294
5GB1_FM40_T40m_TR1_tpm,-0.2055846149268303
5GB1_FM40_T40m_TR1_QC_tpm,-0.257552122038736
5GB1_FM40_T60m_TR1_tpm,0.0516603155229882
5GB1_FM40_T60m_TR1_QC_tpm,0.1649919169025038
5GB1_FM40_T90m_TR2_tpm,-0.3190691013254199
5GB1_FM40_T90m_TR2_QC_tpm,-0.3288290577126291
5GB1_FM69_t3_TR1_tpm,0.6245886821831839
5GB1_FM69_t3_TR1_UW_tpm,0.3166940641824478
5GB1_FM69_t4_TR1_tpm,0.6086514886466734
5GB1_FM69_t4_TR1_UW_tpm,0.2813429060339105
5GB1_FM80_t2_TR1_tpm,-0.1512691834282424
5GB1_FM80_t4_TR1_tpm,-0.0646413623802883
5GB1_FM81_t1_TR3_tpm,-0.1647515453884027
5GB1_FM81_t2_TR3_tpm,-0.0447321876620074
5GB1_LTrecycle_TR1_tpm,0.1271416662087121
5GB1_LTrecycle_TR1_QC_tpm,0.1145109141273801
5GB1_vial_wLa_TR3_tpm,-0.4438038856145985
5GB1_vial_woLa_TR2_tpm,-0.0775914726780291
5GB1_FM_85_TR1_tpm,-0.6298188143244623
5GB1_FM_85_TR2_tpm,-0.4196699197469913
5GB1_pA9_red_tpm,0.1974485020303609
5GB1_pA9_yellow_tpm,0.3905788196889439
5GB1C-5G-La-BR1_tpm,-0.6831633579936831
5GB1C-5G-La-BR2_tpm,-0.5348928678306981
5GB1C-5G-N-BR1_tpm,-0.4969570442983517
5GB1C-5G-N-BR2_tpm,-0.5392397709750947
5GB1C-JG15-La-BR1_tpm,-0.7341741330354088
5GB1C-JG15-La-BR2_tpm,-0.6547055690485895
5GB1C-JG15-N-BR1_tpm,-0.5417349680148478
5GB1C-JG15-N-BR2_tpm,-0.4164071448831672
