,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-1.4912839481813951e-15,0.1481537048436116,12.0,0.0,0.0357973083516229,1.0,0.013718081650067,22.0,0.3771976772956371,23.0,0.0304241211297675,24.0,-0.177736699274174,25.0,0.0706862530106287,26.0,0.073535583331636,27.0,-0.0978347999211699,28.0,-0.0951337943955445,29.0,-0.1740300915782793,30.0,-0.0744926290065333,31.0,0.0178689894063239
1,5G__lowO2_fast_growth,-0.6077192632979113,0.4387082735332909,12.0,2.0,-0.1109098610582863,3.0,0.084066215508689,17.0,-1.4037525009391911,18.0,-1.0303580086724209,19.0,-1.0715472478611945,20.0,-0.8062998200359797,21.0,-0.8672510337838197,32.0,-0.4115254701867332,33.0,-0.5062409300470563,34.0,-0.5966607103209105,35.0,-0.3151176797101174,36.0,-0.2570341124679141
2,5G__lowCH4,-0.4928335974762116,0.2877197720187753,8.0,4.0,-0.7409857371968851,5.0,-0.7700754044703846,6.0,-0.7706473193949064,7.0,-0.74331014399844,8.0,-0.1539726355057249,9.0,-0.1541371594197897,10.0,-0.2842825984571009,11.0,-0.325257781366461,,,,,,,,
3,5G__MeOH,-1.5360716258838816,0.365528148144361,7.0,12.0,-1.6840181823062783,13.0,-1.2702811906230176,14.0,-1.276589111002986,15.0,-1.216055148915781,16.0,-1.27945824744444,37.0,-1.9168109490119445,38.0,-2.109288551882724,,,,,,,,,,
4,5G__NoCu,0.8689990580950241,0.13114534465467223,3.0,39.0,0.9377449148651716,46.0,0.9514790578174503,47.0,0.7177732016024505,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.49550038156328974,0.24856267561388304,7.0,40.0,0.4159630856322147,50.0,0.8280215528069998,51.0,0.8722036775386366,52.0,0.2846673701161437,53.0,0.2856263658550348,60.0,0.3630413376194861,61.0,0.4189792813745123,,,,,,,,,,
6,5G__highCu,0.617881552032997,0.18892851741885278,5.0,41.0,0.4821290664933304,42.0,0.7252047998151152,43.0,0.8326761249337506,44.0,0.3676539954765774,45.0,0.6817437734462111,,,,,,,,,,,,,,
7,5G__lowCu,0.7754171126332118,0.21453942163269935,8.0,48.0,0.7867628042194079,49.0,0.7553813755079162,54.0,0.5571836432753985,55.0,0.8523642099802036,56.0,0.6430897900852663,57.0,0.6431458146586486,58.0,0.7114383068457473,59.0,1.253970956493106,,,,,,,,
8,5G__highO2_slow_growth,1.2790057827789287,0.12287822755063657,4.0,62.0,1.1751788794315434,63.0,1.2793337769666993,64.0,1.2100054322233893,65.0,1.451505042494083,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.0148381526657371,0.16314801917879687,4.0,66.0,0.2509282811428424,67.0,-0.1243277708559364,68.0,-0.0385724192115795,69.0,-0.0286754804123781,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.2049487209041016,0.08108552715094622,2.0,70.0,0.2622848470086216,71.0,0.1476125947995816,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.023285832767836797,0.230481373534334,5.0,72.0,-0.3666517911670368,78.0,-0.0038585050716619,79.0,0.279961702236454,82.0,0.0189652281591428,83.0,-0.0448457979960821,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.1427664018237955,0.20288223821380325,5.0,73.0,-0.0597090896777521,80.0,0.0016472141448256,81.0,0.4409454248475395,84.0,0.0824325540486254,85.0,0.2485159057557391,,,,,,,,,,,,,,
13,5G__aa3_KO,0.2141330352795103,0.08163790701232244,2.0,74.0,0.2718597529298003,75.0,0.1564063176292203,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.6765034916925274,0.03849990163170933,2.0,76.0,0.6492799501737307,77.0,0.7037270332113241,,,,,,,,,,,,,,,,,,,,
