,39
5G_uMax:1,1.09528386481608
5G_uMax:2,0.7075596196991132
5G_lowO2_fast_growth:1,-6.475256267029632
5G_lowO2_fast_growth:2,-4.633735442996173
5G_lowCH4:1,-5.530063070960567
5G_lowCH4:2,-5.251843838542728
5G_lowCH4:3,-6.9248676491652335
5G_lowCH4:4,-6.494409186024242
5G_lowCH4:5,-4.344141590249497
5G_lowCH4:6,-4.7164889346256285
5G_lowCH4:7,-2.539172370783573
5G_lowCH4:8,-3.140014912480569
5G_MeOH:1,-13.509900938713129
5G_MeOH:2,-12.862600592256385
5G_MeOH:3,-12.787228706224992
5G_MeOH:4,-10.59174148655
5G_MeOH:5,-10.922254358023729
5G_lowO2_fast_growth:3,-5.006785420637204
5G_lowO2_fast_growth:4,-2.5043189044304768
5G_lowO2_fast_growth:5,-2.32245333698376
5G_lowO2_fast_growth:6,-4.402262620660419
5G_lowO2_fast_growth:7,-4.494651438632291
5G_uMax:3,1.6719615420903062
5G_uMax:4,1.4922067137218848
5G_uMax:5,-0.7412591084786496
5G_uMax:6,1.998433274963012
5G_uMax:7,1.558898559018721
5G_uMax:8,-1.5172886188980772
5G_uMax:9,-1.3536845663234702
5G_uMax:10,-2.5146808588354195
5G_uMax:11,-1.069676909013931
5G_uMax:12,-1.3277535127596156
5G_lowO2_fast_growth:8,-1.835835254656708
5G_lowO2_fast_growth:9,-1.403515802527711
5G_lowO2_fast_growth:10,-4.239955236288624
5G_lowO2_fast_growth:11,-1.37137990071469
5G_lowO2_fast_growth:12,-1.890533762676335
5G_MeOH:6,-16.436517321131774
5G_MeOH:7,-16.949409783852108
5G_NoCu:1,-1.879003356560857
5G_medCu:1,4.453787001760586
5G_highCu:1,5.176366409024378
5G_highCu:2,4.02340050526623
5G_highCu:3,3.867111731394617
5G_highCu:4,3.1219327068412905
5G_highCu:5,3.416718540911216
5G_NoCu:2,-2.866845884571648
5G_NoCu:3,-1.975429548712304
5G_lowCu:1,-3.254077716517152
5G_lowCu:2,-3.9343492643199625
5G_medCu:2,-0.3302905660831246
5G_medCu:3,-1.0717491536401822
5G_medCu:4,4.410410111720889
5G_medCu:5,4.180472994016689
5G_lowCu:3,-2.9395229612019365
5G_lowCu:4,-4.499375508090702
5G_lowCu:5,-1.4155798387654357
5G_lowCu:6,-2.3118086177629698
5G_lowCu:7,0.8553208703007305
5G_lowCu:8,0.6677672860819056
5G_medCu:6,3.689467630256338
5G_medCu:7,3.301902578699573
5G_highO2_slow_growth:1,-15.47618555441444
5G_highO2_slow_growth:2,-12.546489135917271
5G_highO2_slow_growth:3,-15.517969647291178
5G_highO2_slow_growth:4,-12.795659969563768
5G_NO3_lowO2_slow_growth:1,-11.22805465023804
5G_NO3_lowO2_slow_growth:2,-14.43368889091367
5G_NO3_lowO2_slow_growth:3,-14.45368662050259
5G_NO3_lowO2_slow_growth:4,-15.21405464188145
5G_LanzaTech:1,-33.0973625175304
5G_LanzaTech:2,-33.165224495200974
5G_WithLanthanum:1,-26.6913027369798
5G_NoLanthanum:1,-27.83600022758619
5G_aa3_KO:1,-13.231697357985
5G_aa3_KO:2,-9.946151824872151
5G_crotonic_acid:1,-13.037185605099724
5G_crotonic_acid:2,-15.099363266328092
5G_WithLanthanum:2,-19.2221595550508
5G_WithLanthanum:3,-17.167983367717706
5G_NoLanthanum:2,-17.924157837569254
5G_NoLanthanum:3,-16.31948758851666
5G_WithLanthanum:4,-21.260785722689477
5G_WithLanthanum:5,-20.553738454561262
5G_NoLanthanum:4,-23.28777709701834
5G_NoLanthanum:5,-16.188839099545778
