,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-7.401486830834377e-17,3.04647463979634,12.0,0.0,1.3912910116518344,1.0,0.912493587098992,22.0,-9.633528469434395,23.0,1.3565579759857145,24.0,0.9237373523664764,25.0,0.9015098449501396,26.0,0.8802354283852001,27.0,0.7419924679865435,28.0,0.8235427796983168,29.0,0.6715927177529912,30.0,0.4013812085575243,31.0,0.6291940950006611
1,5G__lowO2_fast_growth,0.7497614515286773,0.2709110510406873,12.0,2.0,1.0879194142986734,3.0,0.9912609624751848,17.0,0.2698645434603266,18.0,0.5267469116519914,19.0,0.6814798512941933,20.0,0.8520857425399648,21.0,0.880070996833187,32.0,0.8458830867157654,33.0,0.2901415775109925,34.0,0.7841709260573682,35.0,1.0660284870123928,36.0,0.7214849184940864
2,5G__lowCH4,0.7848946609838989,0.1278033601794359,8.0,4.0,0.709360868670982,5.0,0.7797082444460885,6.0,0.7813857554826651,7.0,1.0166288642128127,8.0,0.9277118752429288,9.0,0.660050062896127,10.0,0.651086148895462,11.0,0.7532254680241248,,,,,,,,
3,5G__MeOH,0.5465883896064707,0.3054304729363738,7.0,12.0,0.2973843222802022,13.0,0.7962667197257591,14.0,0.6392370929501929,15.0,0.8749841213139455,16.0,0.6999510245770382,37.0,0.514189677626367,38.0,0.0041057687717898,,,,,,,,,,
4,5G__NoCu,1.2091785619219328,0.28814040271431096,3.0,39.0,0.8906589778485423,46.0,1.4517080819373542,47.0,1.2851686259799018,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.5521910009486513,0.5850994250900095,7.0,40.0,-0.5685162990741732,50.0,1.0765130198368156,51.0,1.1761573600948734,52.0,0.3048901252754619,53.0,0.4314887079250216,60.0,0.713881256445076,61.0,0.7309228361374838,,,,,,,,,,
6,5G__highCu,0.6191462068450184,0.6155229963321328,5.0,41.0,0.6947877722670279,42.0,1.2689119617532776,43.0,-0.3080793436465594,44.0,1.0421147363872163,45.0,0.3979959074641299,,,,,,,,,,,,,,
7,5G__lowCu,0.9425939255308755,0.13995745227567583,8.0,48.0,1.085207836330397,49.0,0.9632737898342958,54.0,1.141958815405388,55.0,0.7214292511325637,56.0,0.9494452417348768,57.0,0.7963141522327577,58.0,0.9974325130353838,59.0,0.8856898045413417,,,,,,,,
8,5G__highO2_slow_growth,1.7609240633769325,0.26370240352517105,4.0,62.0,1.518575472114874,63.0,2.133008419678532,64.0,1.6571872947232698,65.0,1.7349250669910543,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,1.25865544877471,0.13851402560456347,4.0,66.0,1.271895237336889,67.0,1.4428427823859118,68.0,1.1153918836546972,69.0,1.2044918917213416,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.6984578919676874,0.19328138703723866,2.0,70.0,0.5617873125165143,71.0,0.8351284714188605,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,1.890860367806153,0.17491825490217655,5.0,72.0,2.0468344014084976,78.0,1.6208368402058215,79.0,1.978091837019204,82.0,1.9969409684240007,83.0,1.811597791973241,,,,,,,,,,,,,,
12,5G__NoLanthanum,1.6161807981372671,0.22355551023561845,5.0,73.0,1.5098938076361166,80.0,1.5680628994783024,81.0,1.3307047423182898,84.0,1.7726712636060324,85.0,1.899571277647596,,,,,,,,,,,,,,
13,5G__aa3_KO,0.5400848102480098,0.27794956468179177,2.0,74.0,0.3435447882336659,75.0,0.7366248322623536,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,1.2139302606989602,0.09870979283112277,2.0,76.0,1.144131896818554,77.0,1.2837286245793664,,,,,,,,,,,,,,,,,,,,
