,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,8.962737959213503e-16,0.28859608388780966,12.0,0.0,-0.6175351716264093,1.0,-0.2570261607862321,22.0,0.1648551300100145,23.0,0.3580367019407919,24.0,0.1789872086752622,25.0,0.3202068335061536,26.0,0.3207724238866118,27.0,-0.0871294958733983,28.0,-0.2446539553219908,29.0,-0.0487883230549899,30.0,-0.0103512569498924,31.0,-0.0773739344059105
1,5G__lowO2_fast_growth,-0.3776170131197995,0.19250420796494733,12.0,2.0,-0.7847028759771959,3.0,-0.5043046040159531,17.0,-0.6647703194620433,18.0,-0.2737085293933861,19.0,-0.3219581123561008,20.0,-0.3553096434324239,21.0,-0.2681918432317225,32.0,-0.3085691239770129,33.0,-0.1564412771656407,34.0,-0.393147439035804,35.0,-0.3738866898936237,36.0,-0.1264136994966866
2,5G__lowCH4,-0.7221725408821784,0.23746652954986233,8.0,4.0,-0.8471678041820416,5.0,-0.7757883680162179,6.0,-1.0216998280181002,7.0,-1.0560498477765927,8.0,-0.4652365757099357,9.0,-0.4955224077486564,10.0,-0.6011084977958436,11.0,-0.5148069978100391,,,,,,,,
3,5G__MeOH,-1.354839734205265,0.12800245050059364,7.0,12.0,-1.5039651990802303,13.0,-1.4160760646875428,14.0,-1.492882989762487,15.0,-1.1700744978249222,16.0,-1.2849214789311452,37.0,-1.3781391670345755,38.0,-1.2378187421159508,,,,,,,,,,
4,5G__NoCu,-0.017687944206270966,0.225648696395904,3.0,39.0,0.1797326998072828,46.0,-0.2636604513561664,47.0,0.0308639189300707,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.021816272544218602,0.0760053823319216,7.0,40.0,0.0463277932795209,50.0,0.011828829819664,51.0,-0.0337250056366187,52.0,-0.0802274212374234,53.0,-0.1600103454732702,60.0,0.0151307285126387,61.0,0.0479615129259585,,,,,,,,,,
6,5G__highCu,0.15222959091598454,0.22392555856584345,5.0,41.0,-0.0218093092711644,42.0,0.2402331105953665,43.0,0.3016350955840776,44.0,-0.1423305115527755,45.0,0.3834195692244186,,,,,,,,,,,,,,
7,5G__lowCu,-0.2383415856564558,0.24326193491109785,8.0,48.0,-0.364571514838504,49.0,-0.3510897396736787,54.0,-0.408121921986643,55.0,-0.5160025118586455,56.0,-0.2595927924685099,57.0,-0.2714995639918642,58.0,0.1751015516999992,59.0,0.0890438078661999,,,,,,,,
8,5G__highO2_slow_growth,-0.04637286067524362,0.2532002961960165,4.0,62.0,0.0617694727364934,63.0,0.186488317942552,64.0,-0.4016317269591543,65.0,-0.0321175064208656,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.5799650105608947,0.08975930262951846,4.0,66.0,-0.462564077601268,67.0,-0.5622774999910458,68.0,-0.6693028821812099,69.0,-0.6257155824700549,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-2.2837365787333903,0.1284455554749035,2.0,70.0,-2.192911855443813,71.0,-2.3745613020229674,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.03906732421521877,0.6576506453652948,5.0,72.0,-1.1867840698199448,78.0,0.062841844636118,79.0,0.1677100779494349,82.0,0.442235980317216,83.0,0.3186595458410819,,,,,,,,,,,,,,
12,5G__NoLanthanum,-0.055253518217185014,0.7932984953112641,5.0,73.0,-1.4412652654230769,80.0,0.4239705612680664,81.0,0.0592067390355843,84.0,0.200174236169933,85.0,0.4816461378635681,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.5000137576521149,0.22689180087609104,2.0,74.0,-0.6604504886472267,75.0,-0.339577026657003,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-0.13524938326331964,0.017864861271723546,2.0,76.0,-0.1478817478135123,77.0,-0.122617018713127,,,,,,,,,,,,,,,,,,,,
