,41
5G_uMax:1,-0.1163464196295933
5G_uMax:2,0.5431348916711173
5G_lowO2_fast_growth:1,-7.086648517212116
5G_lowO2_fast_growth:2,-7.6243959317605565
5G_lowCH4:1,-12.056927614317006
5G_lowCH4:2,-12.094545918593308
5G_lowCH4:3,-13.731541005293934
5G_lowCH4:4,-13.13079507705437
5G_lowCH4:5,-7.40249815656
5G_lowCH4:6,-7.534462720390946
5G_lowCH4:7,-5.952640204945686
5G_lowCH4:8,-5.766728222600125
5G_MeOH:1,-25.91889894405625
5G_MeOH:2,-21.16555097733743
5G_MeOH:3,-21.286864835278188
5G_MeOH:4,-19.947190670896088
5G_MeOH:5,-20.452761788809983
5G_lowO2_fast_growth:3,-5.5891614858179945
5G_lowO2_fast_growth:4,-4.947285913215271
5G_lowO2_fast_growth:5,-4.827753685291902
5G_lowO2_fast_growth:6,-5.574863637848084
5G_lowO2_fast_growth:7,-5.965511476658324
5G_uMax:3,4.25280810385279
5G_uMax:4,1.1756094178528642
5G_uMax:5,-0.535183140337181
5G_uMax:6,-0.3070631455352161
5G_uMax:7,-0.4089714468576748
5G_uMax:8,-1.083836300896015
5G_uMax:9,-0.6170899893125531
5G_uMax:10,-0.8071959910507381
5G_uMax:11,-1.2001607863927792
5G_uMax:12,-0.8957051933650001
5G_lowO2_fast_growth:8,-5.743024426237794
5G_lowO2_fast_growth:9,-4.868706706431362
5G_lowO2_fast_growth:10,-5.241481642756558
5G_lowO2_fast_growth:11,-4.617638168213543
5G_lowO2_fast_growth:12,-5.026957428349489
5G_MeOH:6,-29.459650616953294
5G_MeOH:7,-30.2616506047717
5G_NoCu:1,-1.6468094592176432
5G_medCu:1,6.479509509028048
5G_highCu:1,5.752453127660326
5G_highCu:2,7.475208457866992
5G_highCu:3,6.308584548865904
5G_highCu:4,2.175920549326719
5G_highCu:5,5.387942871294427
5G_NoCu:2,-3.8283939701708127
5G_NoCu:3,-5.066378049411184
5G_lowCu:1,-1.796119254014512
5G_lowCu:2,-2.0444815858439527
5G_medCu:2,5.139498737369416
5G_medCu:3,4.71736130877378
5G_medCu:4,7.445181974150132
5G_medCu:5,7.385238188748465
5G_lowCu:3,-2.1320075263488505
5G_lowCu:4,0.1544016015353935
5G_lowCu:5,-0.3350994647341402
5G_lowCu:6,-0.6525884300236385
5G_lowCu:7,6.254384918601869
5G_lowCu:8,10.300840598384704
5G_medCu:6,3.885727167158585
5G_medCu:7,4.159854559054634
5G_highO2_slow_growth:1,-12.934970270040385
5G_highO2_slow_growth:2,-11.04398006113618
5G_highO2_slow_growth:3,-9.960464614715136
5G_highO2_slow_growth:4,-7.430896985972406
5G_NO3_lowO2_slow_growth:1,-3.413565620466734
5G_NO3_lowO2_slow_growth:2,-8.13197892983221
5G_NO3_lowO2_slow_growth:3,-8.837139698934473
5G_NO3_lowO2_slow_growth:4,-8.391627699860301
5G_LanzaTech:1,11.836353832826417
5G_LanzaTech:2,11.8151530363739
5G_WithLanthanum:1,-25.1236630063167
5G_NoLanthanum:1,-25.31358515919902
5G_aa3_KO:1,0.8315445877406544
5G_aa3_KO:2,-3.599888349912
5G_crotonic_acid:1,-1.9092840884710012
5G_crotonic_acid:2,0.2229602186191934
5G_WithLanthanum:2,-26.375037294906285
5G_WithLanthanum:3,-23.132451338875992
5G_NoLanthanum:2,-27.004648547452003
5G_NoLanthanum:3,-18.99287602010048
5G_WithLanthanum:4,-28.01341123556877
5G_WithLanthanum:5,-29.228913181035253
5G_NoLanthanum:4,-29.314749378956503
5G_NoLanthanum:5,-25.416833754194275
