,50
5G_uMax:1,1.2743897339313626
5G_uMax:2,2.6376019339683534
5G_lowO2_fast_growth:1,-1.8305009470100344
5G_lowO2_fast_growth:2,0.8792041943015775
5G_lowCH4:1,1.644958344083672
5G_lowCH4:2,1.1887504013962509
5G_lowCH4:3,1.3976828920927895
5G_lowCH4:4,2.5259516394675536
5G_lowCH4:5,1.6884543088952613
5G_lowCH4:6,1.9044398140724497
5G_lowCH4:7,1.187957039594144
5G_lowCH4:8,0.4714428818701212
5G_MeOH:1,2.162807895322198
5G_MeOH:2,1.8946266359139723
5G_MeOH:3,-2.5584139235186103
5G_MeOH:4,1.13338999740363
5G_MeOH:5,2.7716276353624885
5G_lowO2_fast_growth:3,4.913183793956685
5G_lowO2_fast_growth:4,0.9745840687540438
5G_lowO2_fast_growth:5,1.3857320850537322
5G_lowO2_fast_growth:6,1.3920439593804124
5G_lowO2_fast_growth:7,-2.992169247169168
5G_uMax:3,-4.379652849683226
5G_uMax:4,0.1863080496180632
5G_uMax:5,4.718110438460473
5G_uMax:6,-1.6952201370183313
5G_uMax:7,1.0491894710420295
5G_uMax:8,0.5206413029967758
5G_uMax:9,-3.5755561684582164
5G_uMax:10,4.6248476979258175
5G_uMax:11,-5.716770743786908
5G_uMax:12,0.3561112710038426
5G_lowO2_fast_growth:8,1.413191352277849
5G_lowO2_fast_growth:9,2.58767119830484
5G_lowO2_fast_growth:10,4.390223229139151
5G_lowO2_fast_growth:11,1.2832890518450624
5G_lowO2_fast_growth:12,1.428669055030918
5G_MeOH:6,2.695959913363759
5G_MeOH:7,4.905577422499069
5G_NoCu:1,1.9125224297427048
5G_medCu:1,-3.4035560428046385
5G_highCu:1,4.426356241502046
5G_highCu:2,-3.894860047749729
5G_highCu:3,-4.293278269541448
5G_highCu:4,-3.306023766832447
5G_highCu:5,-4.029377316536973
5G_NoCu:2,-8.017568918138188
5G_NoCu:3,-0.6482660817766344
5G_lowCu:1,3.031921161865175
5G_lowCu:2,3.2657043677382798
5G_medCu:2,-3.0948080879125586
5G_medCu:3,0.5113133801758061
5G_medCu:4,2.5876170599476174
5G_medCu:5,2.284675643432568
5G_lowCu:3,1.1463662562637986
5G_lowCu:4,0.8413322851859014
5G_lowCu:5,1.879504043976164
5G_lowCu:6,1.5576857064504497
5G_lowCu:7,1.716634653653737
5G_lowCu:8,-2.4968080719638563
5G_medCu:6,1.7384983799594378
5G_medCu:7,0.4533365347302642
5G_highO2_slow_growth:1,5.329701418364276
5G_highO2_slow_growth:2,3.085537413907944
5G_highO2_slow_growth:3,4.876991425812879
5G_highO2_slow_growth:4,-4.907057100844127
5G_NO3_lowO2_slow_growth:1,4.6300665984469385
5G_NO3_lowO2_slow_growth:2,4.96277010383409
5G_NO3_lowO2_slow_growth:3,5.21898155108545
5G_NO3_lowO2_slow_growth:4,5.407985192664145
5G_LanzaTech:1,4.533151261634565
5G_LanzaTech:2,-5.6395775257124425
5G_WithLanthanum:1,-2.6207215396987835
5G_NoLanthanum:1,-4.9153192730605255
5G_aa3_KO:1,4.835697817484887
5G_aa3_KO:2,5.594551798120231
5G_crotonic_acid:1,5.753176129514385
5G_crotonic_acid:2,5.077000449388806
5G_WithLanthanum:2,7.691971242782564
5G_WithLanthanum:3,8.097380811772696
5G_NoLanthanum:2,7.913718940932473
5G_NoLanthanum:3,7.228877028627348
5G_WithLanthanum:4,8.446431036322197
5G_WithLanthanum:5,8.386202631188933
5G_NoLanthanum:4,7.984866954486135
5G_NoLanthanum:5,7.971991411603291
