,EQU24_RS07495
5GB1_FM03_TR1_QC_tpm,0.4004629867346763
5GB1_FM03_TR2_QC_tpm,-0.0398365402610201
5GB1_FM11_TR1_QC_tpm,0.1641912480253116
5GB1_FM11_TR2_QC_tpm,-0.0896502178872031
5GB1_FM12_TR1_tpm,-0.3509989769300099
5GB1_FM12_TR1_QC_tpm,-0.5488808746939724
5GB1_FM12_TR2_tpm,-0.2793920873719813
5GB1_FM12_TR2_QC_tpm,-0.2958174145672969
5GB1_FM14_TR1_tpm,-0.2226735904997658
5GB1_FM14_TR1_QC_tpm,-0.3093336952827035
5GB1_FM14_TR2_tpm,-0.2132335895173316
5GB1_FM14_TR2_QC_tpm,-0.634007150962105
5GB1_FM18_TR1_QC_tpm,-0.7711916015090763
5GB1_FM18_TR2_tpm,-0.5104431121390167
5GB1_FM18_TR2_QC_tpm,-0.8792575525858655
5GB1_FM18_TR3_tpm,-0.0928422566215196
5GB1_FM18_TR3_QC_tpm,-0.1210162807647186
5GB1_FM19_TR1_tpm,-1.0192305785251663
5GB1_FM19_TR1_QC_tpm,0.132164247104749
5GB1_FM19_TR1_UW_tpm,-0.0217038857305635
5GB1_FM19_TR3_tpm,0.0737545210261352
5GB1_FM19_TR3_QC_tpm,-0.6247647495546604
5GB1_FM20_TR1_QC_tpm,0.0004064557475529
5GB1_FM20_TR2_QC_tpm,-0.0885176774239644
5GB1_FM20_TR3_tpm,-0.0195467975662362
5GB1_FM20_TR3_QC_tpm,0.3254835629474746
5GB1_FM20_TR3_UW_tpm,0.2554723677663486
5GB1_FM21_TR1_tpm,0.012292367174068
5GB1_FM21_TR1_QC_tpm,-0.5997477404128633
5GB1_FM21_TR2_tpm,-0.8024175199159229
5GB1_FM21_TR2_QC_tpm,0.4769412366740964
5GB1_FM21_TR2_UW_tpm,0.0790072985357888
5GB1_FM22_TR1_tpm,-0.0835316112779218
5GB1_FM22_TR1_QC_tpm,0.1542845762256726
5GB1_FM22_TR3_tpm,-0.4454283787985931
5GB1_FM22_TR3_QC_tpm,-0.0027094579714797
5GB1_FM22_TR3_UW_tpm,0.0699478233868031
5GB1_FM23_TR3_tpm,-0.0522242598918825
5GB1_FM23_TR3_QC_tpm,-0.0260304155802235
5GB1_FM34_T0_TR1_QC_tpm,0.60992469540294
5GB1_FM34_T3_TR3_QC_tpm,-0.2389565015392616
5GB1_FM34_T4_TR3_QC_tpm,-0.5301827198747096
5GB1_FM34_T5_TR2_QC_tpm,-0.2069693387314037
5GB1_FM34_T6_TR3_QC_tpm,0.2845667268892304
5GB1_FM34_T7_TR3_QC_tpm,-0.0437607317330952
5GB1_FM34_T8_TR1_QC_tpm,0.1228646464063092
5GB1_FM40_T0_TR1_QC_tpm,0.5811049620085988
5GB1_FM40_T0m_TR2_tpm,0.6096774371328069
5GB1_FM40_T10m_TR3_tpm,0.217902794829587
5GB1_FM40_T10m_TR3_QC_tpm,0.4071396999748291
5GB1_FM40_T150m_TR1_QC_tpm,0.1903436736396253
5GB1_FM40_T150m_TR1_remake_tpm,0.3080452541490395
5GB1_FM40_T180m_TR1_tpm,0.3133353242059371
5GB1_FM40_T180m_TR1_QC_tpm,-0.3267888994187991
5GB1_FM40_T20m_TR2_tpm,0.8337553490163128
5GB1_FM40_T20m_TR2_QC_tpm,0.4526283340504493
5GB1_FM40_T40m_TR1_tpm,0.3734221646249356
5GB1_FM40_T40m_TR1_QC_tpm,0.4347445145056348
5GB1_FM40_T60m_TR1_tpm,0.2425504424097031
5GB1_FM40_T60m_TR1_QC_tpm,-0.3678791821714902
5GB1_FM40_T90m_TR2_tpm,-0.1738623146503388
5GB1_FM40_T90m_TR2_QC_tpm,-0.0332452249497574
5GB1_FM69_t3_TR1_tpm,0.3782424820617107
5GB1_FM69_t3_TR1_UW_tpm,0.3875787861377944
5GB1_FM69_t4_TR1_tpm,0.4938733288759929
5GB1_FM69_t4_TR1_UW_tpm,0.8314922222457541
5GB1_FM80_t2_TR1_tpm,-0.1117107176234251
5GB1_FM80_t4_TR1_tpm,0.2965835045435101
5GB1_FM81_t1_TR3_tpm,-0.1752197919699827
5GB1_FM81_t2_TR3_tpm,-0.1049056494990163
5GB1_LTrecycle_TR1_tpm,0.4328988750111016
5GB1_LTrecycle_TR1_QC_tpm,0.0635061155484706
5GB1_vial_wLa_TR3_tpm,1.5322459265653503
5GB1_vial_woLa_TR2_tpm,0.7413381132688137
5GB1_FM_85_TR1_tpm,-0.1962179748863297
5GB1_FM_85_TR2_tpm,-0.0967180266286682
5GB1_pA9_red_tpm,0.0419004458833449
5GB1_pA9_yellow_tpm,0.543092151279561
5GB1C-5G-La-BR1_tpm,0.4553053345337856
5GB1C-5G-La-BR2_tpm,0.6795449562286384
5GB1C-5G-N-BR1_tpm,0.3830032175064186
5GB1C-5G-N-BR2_tpm,0.2571334516096986
5GB1C-JG15-La-BR1_tpm,0.4246492426478658
5GB1C-JG15-La-BR2_tpm,0.4669892036761247
5GB1C-JG15-N-BR1_tpm,0.5701668142304106
5GB1C-JG15-N-BR2_tpm,0.0284921676086868
