,0
gene_id,EQU24_RS20195
name,<i>Not Available</i>
operon,269
gene_product,Bax inhibitor-1/YccA family protein
cog,Function unknown
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20195"">BioCyc</a>"
