,0
gene_id,EQU24_RS15770
name,<i>Not Available</i>
operon,824
gene_product,tetratricopeptide repeat protein
cog,No COG annotation
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15770"">BioCyc</a>"
