,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-1.2628786905111156e-15,0.23290075590751985,12.0,0.0,-0.3655886834960355,1.0,-0.3628549852872522,22.0,-0.3490193337808875,23.0,0.3203205067059835,24.0,0.1121054759587556,25.0,0.2151700616769636,26.0,0.1021786183919113,27.0,0.0271962088302943,28.0,0.0305491986863302,29.0,0.0019442987298736,30.0,0.1383161591108992,31.0,0.1296824744731486
1,5G__lowO2_fast_growth,0.06523728874929867,0.22538984227777664,12.0,2.0,-0.3541547297010172,3.0,0.033744836387493,17.0,-0.3199112228310889,18.0,-0.0376993793957005,19.0,0.0072653421940405,20.0,0.2518599401830501,21.0,0.3211563437060585,32.0,0.1933113179770442,33.0,0.289975091378567,34.0,-0.0216510552352851,35.0,0.169242694517834,36.0,0.2497082858105885
2,5G__lowCH4,0.1825961228317506,0.20475350472239226,8.0,4.0,-0.0351393103906652,5.0,-0.0010043551184297,6.0,0.0111176141144078,7.0,0.0223659518088359,8.0,0.4322487731559956,9.0,0.4501144022274985,10.0,0.2967918833482494,11.0,0.2842740235081127,,,,,,,,
3,5G__MeOH,-1.3742067037290815,0.14632660653369833,7.0,12.0,-1.477977911812646,13.0,-1.1692388161244125,14.0,-1.2084682533354592,15.0,-1.5224956006925146,16.0,-1.5230369551969485,37.0,-1.3165486049078563,38.0,-1.401680784033732,,,,,,,,,,
4,5G__NoCu,0.7673724663110869,0.2349563602171272,3.0,39.0,0.5904105476019197,46.0,0.6777583648089527,47.0,1.0339484865223882,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.11095335391420617,0.35358548106385984,7.0,40.0,0.282923355309407,50.0,0.5277084108668086,51.0,0.5175384382135793,52.0,-0.3584749101748619,53.0,-0.2681280048249537,60.0,0.0955423037167388,61.0,-0.0204361157072749,,,,,,,,,,
6,5G__highCu,0.48891066727482196,0.1628516179613811,5.0,41.0,0.2965644426950984,42.0,0.5557432264195628,43.0,0.5458968784647862,44.0,0.3513845481313034,45.0,0.6949642406633592,,,,,,,,,,,,,,
7,5G__lowCu,0.6882057331719947,0.17253773794614136,8.0,48.0,0.8348704059730458,49.0,0.8415189421623976,54.0,0.8848620111835412,55.0,0.5157124469624339,56.0,0.5073446875348937,57.0,0.5268638552763338,58.0,0.8314693308012897,59.0,0.563004185482022,,,,,,,,
8,5G__highO2_slow_growth,0.5230413845800148,0.12169163417656421,4.0,62.0,0.5208256239397704,63.0,0.3718485226121188,64.0,0.66972879254023,65.0,0.52976259922794,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,1.8682517938641905,0.168571664102094,4.0,66.0,2.055005771898635,67.0,1.8503954297396783,68.0,1.65003057239342,69.0,1.9175754014250288,,,,,,,,,,,,,,,,
10,5G__LanzaTech,1.6027190817749397,0.03406023748466522,2.0,70.0,1.5786348568807087,71.0,1.6268033066691707,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,2.4563358581286017,0.18306371950010417,5.0,72.0,2.1561828269942183,78.0,2.470004896363055,79.0,2.4584240514954585,82.0,2.557755265182238,83.0,2.6393122506080404,,,,,,,,,,,,,,
12,5G__NoLanthanum,2.503934784748388,0.26781703229894305,5.0,73.0,2.536366324548962,80.0,2.7699008478568627,81.0,2.08523124714742,84.0,2.691690041058499,85.0,2.436485463130196,,,,,,,,,,,,,,
13,5G__aa3_KO,1.4078256785882521,0.23451976668298177,2.0,74.0,1.5736561959320756,75.0,1.2419951612444289,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.8887246418601196,0.31282309749046955,2.0,76.0,1.109923975407411,77.0,0.6675253083128281,,,,,,,,,,,,,,,,,,,,
