,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-2.96637714392034e-16,0.127846250766516,12.0,0.0,-0.256546890756514,1.0,-0.0441516064439442,22.0,0.1711780426362263,23.0,0.2573469741659053,24.0,-0.029028697799073,25.0,-0.0279161357330677,26.0,0.0522822235009821,27.0,-0.012692300035086,28.0,-0.0258562237109361,29.0,-0.1052796412179937,30.0,0.0076968768126963,31.0,0.0129673785808011
1,5G__lowO2_fast_growth,-0.3807870831808929,0.24422627659356994,12.0,2.0,-0.0199871536315807,3.0,-0.1444003885814222,17.0,-0.8898497071175946,18.0,-0.647158309948419,19.0,-0.5761374232860321,20.0,-0.4972342716479589,21.0,-0.3799087378835706,32.0,-0.2073540470263877,33.0,-0.2738966159259988,34.0,-0.4381826880141171,35.0,-0.3108927411483613,36.0,-0.1844429139592716
2,5G__lowCH4,-0.41119277324185055,0.16445468973717886,8.0,4.0,-0.4566584913300389,5.0,-0.4592819661826652,6.0,-0.3848068691066455,7.0,-0.3683591582321526,8.0,-0.1944985240990533,9.0,-0.1906085728421898,10.0,-0.645341068621895,11.0,-0.589987535520164,,,,,,,,
3,5G__MeOH,-0.9388270709598316,0.3203535238220486,7.0,12.0,-0.6381633440532122,13.0,-0.6309380247430845,14.0,-0.66092820289267,15.0,-0.9735903519287508,16.0,-0.9524052699548866,37.0,-1.3769738337056925,38.0,-1.338790469440525,,,,,,,,,,
4,5G__NoCu,-0.11061710373751321,0.2197427158226225,3.0,39.0,-0.358177204992506,46.0,-0.0350279065685841,47.0,0.0613538003485505,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.34313368368110403,0.07848205393138953,7.0,40.0,-0.4750906947205369,50.0,-0.3880430240276258,51.0,-0.3004284563161112,52.0,-0.3548056719545016,53.0,-0.3592922988496294,60.0,-0.2951935504740133,61.0,-0.2290820894253098,,,,,,,,,,
6,5G__highCu,-0.2021894274420109,0.1721751427687959,5.0,41.0,-0.4318859446457939,42.0,-0.3175755107898261,43.0,-0.0298637084564798,44.0,-0.1785965638874618,45.0,-0.0530254094304929,,,,,,,,,,,,,,
7,5G__lowCu,-0.1513031064665477,0.09256320679974217,8.0,48.0,-0.1226289864601124,49.0,-0.0163863853654451,54.0,-0.0724547191488786,55.0,-0.1132287067722694,56.0,-0.276936001915689,57.0,-0.1814081190015528,58.0,-0.1473217360145104,59.0,-0.280060197053924,,,,,,,,
8,5G__highO2_slow_growth,0.1203016394528746,0.08356688606412921,4.0,62.0,0.1101366636652629,63.0,0.006777449448454,64.0,0.1945900968114227,65.0,0.1697023478863588,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.26784915035398366,0.0823290042997488,4.0,66.0,-0.2068154464231337,67.0,-0.2242583475260886,68.0,-0.3881164625333078,69.0,-0.2522063449334046,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.2160452264843284,0.03489207852046305,2.0,70.0,-0.1913728011528155,71.0,-0.2407176518158413,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.6199543291013565,0.14159398510703897,5.0,72.0,0.388205607033659,78.0,0.6562949760262802,79.0,0.7457196071510905,82.0,0.5959312337736042,83.0,0.7136202215221488,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.7184901538018071,0.13163494869647957,5.0,73.0,0.5645805342170309,80.0,0.7773146318423994,81.0,0.5886738139587067,84.0,0.8340975066401182,85.0,0.8277842823507804,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.9534605129509388,0.2674003643774709,2.0,74.0,-1.1425411238940022,75.0,-0.7643799020078754,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.11527074025849555,0.012277534600710481,2.0,76.0,0.1065892122860807,77.0,0.1239522682309104,,,,,,,,,,,,,,,,,,,,
