,0
gene_id,EQU24_RS13630
name,<i>Not Available</i>
operon,1123
gene_product,SAM-dependent methyltransferase
cog,Function unknown
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13630"">BioCyc</a>"
