,EQU24_RS01695
5GB1_FM03_TR1_QC_tpm,-0.5765141698835858
5GB1_FM03_TR2_QC_tpm,-0.588803383096181
5GB1_FM11_TR1_QC_tpm,-1.2035507185720808
5GB1_FM11_TR2_QC_tpm,-0.9566784864544626
5GB1_FM12_TR1_tpm,-1.5473783316867262
5GB1_FM12_TR1_QC_tpm,-1.6587002850405843
5GB1_FM12_TR2_tpm,-1.5401924039906056
5GB1_FM12_TR2_QC_tpm,-1.567132546995878
5GB1_FM14_TR1_tpm,-1.042381216279952
5GB1_FM14_TR1_QC_tpm,-1.11393192992276
5GB1_FM14_TR2_tpm,-1.4679381859785412
5GB1_FM14_TR2_QC_tpm,-1.403671907145248
5GB1_FM18_TR1_QC_tpm,-1.2662896609525465
5GB1_FM18_TR2_tpm,-1.086465773843825
5GB1_FM18_TR2_QC_tpm,-1.0793848207206382
5GB1_FM18_TR3_tpm,-1.4881812641248624
5GB1_FM18_TR3_QC_tpm,-1.6286734474646956
5GB1_FM19_TR1_tpm,-0.3187860190196501
5GB1_FM19_TR1_QC_tpm,-0.3615710232695104
5GB1_FM19_TR1_UW_tpm,-0.3563523353577817
5GB1_FM19_TR3_tpm,0.0236687206869561
5GB1_FM19_TR3_QC_tpm,-0.0804455719402268
5GB1_FM20_TR1_QC_tpm,0.1986616066284625
5GB1_FM20_TR2_QC_tpm,-0.3264038689322701
5GB1_FM20_TR3_tpm,0.3950153212518117
5GB1_FM20_TR3_QC_tpm,0.1827483186067438
5GB1_FM20_TR3_UW_tpm,0.2397792061284525
5GB1_FM21_TR1_tpm,0.0368256620529559
5GB1_FM21_TR1_QC_tpm,0.0513226359039862
5GB1_FM21_TR2_tpm,0.169159625296726
5GB1_FM21_TR2_QC_tpm,0.0789780569845115
5GB1_FM21_TR2_UW_tpm,0.1392309890583885
5GB1_FM22_TR1_tpm,-0.2785953752595018
5GB1_FM22_TR1_QC_tpm,-0.4372090246709135
5GB1_FM22_TR3_tpm,-0.256764658301341
5GB1_FM22_TR3_QC_tpm,-0.3222435646918562
5GB1_FM22_TR3_UW_tpm,-0.2164093882270128
5GB1_FM23_TR3_tpm,-1.149016912141782
5GB1_FM23_TR3_QC_tpm,-1.095689717457156
5GB1_FM34_T0_TR1_QC_tpm,-1.1478450153650277
5GB1_FM34_T3_TR3_QC_tpm,-0.4760750034717009
5GB1_FM34_T4_TR3_QC_tpm,-0.5810574094095742
5GB1_FM34_T5_TR2_QC_tpm,-0.2460983430563441
5GB1_FM34_T6_TR3_QC_tpm,-0.4002132737315369
5GB1_FM34_T7_TR3_QC_tpm,-0.536547638948007
5GB1_FM34_T8_TR1_QC_tpm,-0.5653907374740896
5GB1_FM40_T0_TR1_QC_tpm,-0.7064683721703426
5GB1_FM40_T0m_TR2_tpm,-0.8496679262601212
5GB1_FM40_T10m_TR3_tpm,-0.8720148550540294
5GB1_FM40_T10m_TR3_QC_tpm,-0.894578294268416
5GB1_FM40_T150m_TR1_QC_tpm,-0.7969921231332329
5GB1_FM40_T150m_TR1_remake_tpm,-0.7843234005100905
5GB1_FM40_T180m_TR1_tpm,-0.6640312851839099
5GB1_FM40_T180m_TR1_QC_tpm,-0.7367681415227283
5GB1_FM40_T20m_TR2_tpm,-0.967601614580416
5GB1_FM40_T20m_TR2_QC_tpm,-1.181395150196881
5GB1_FM40_T40m_TR1_tpm,-0.9546031718599703
5GB1_FM40_T40m_TR1_QC_tpm,-0.8601324167384305
5GB1_FM40_T60m_TR1_tpm,-0.715797219636074
5GB1_FM40_T60m_TR1_QC_tpm,-0.824594061710501
5GB1_FM40_T90m_TR2_tpm,-0.6751819505784633
5GB1_FM40_T90m_TR2_QC_tpm,-0.5589706630854989
5GB1_FM69_t3_TR1_tpm,-0.3274494777631611
5GB1_FM69_t3_TR1_UW_tpm,-1.1466980206749957
5GB1_FM69_t4_TR1_tpm,-0.6276845660388419
5GB1_FM69_t4_TR1_UW_tpm,-1.3650815502139215
5GB1_FM80_t2_TR1_tpm,-0.8575186111126918
5GB1_FM80_t4_TR1_tpm,-0.8348813096025509
5GB1_FM81_t1_TR3_tpm,-1.2092439819215874
5GB1_FM81_t2_TR3_tpm,-1.203585448539691
5GB1_LTrecycle_TR1_tpm,-0.6732994164935544
5GB1_LTrecycle_TR1_QC_tpm,-0.4438466041553059
5GB1_vial_wLa_TR3_tpm,-2.103595877054974
5GB1_vial_woLa_TR2_tpm,-1.9152143164259945
5GB1_FM_85_TR1_tpm,-1.1869951489924544
5GB1_FM_85_TR2_tpm,-1.0792382527717788
5GB1_pA9_red_tpm,-0.804525697530476
5GB1_pA9_yellow_tpm,-0.48816449622469
5GB1C-5G-La-BR1_tpm,-1.4056896971569852
5GB1C-5G-La-BR2_tpm,-1.1471900861198003
5GB1C-5G-N-BR1_tpm,-1.4351749538535925
5GB1C-5G-N-BR2_tpm,-0.9807900225945412
5GB1C-JG15-La-BR1_tpm,-1.517906349585803
5GB1C-JG15-La-BR2_tpm,-1.4536377552446282
5GB1C-JG15-N-BR1_tpm,-1.3253710779859214
5GB1C-JG15-N-BR2_tpm,-1.4554864359449091
