,1
5G_uMax:1,0.3322690213258449
5G_uMax:2,-0.7362244652009361
5G_lowO2_fast_growth:1,1.01568659648093
5G_lowO2_fast_growth:2,-0.3820868979402102
5G_lowCH4:1,0.9981785097015696
5G_lowCH4:2,1.0163275907935865
5G_lowCH4:3,1.8407932686848527
5G_lowCH4:4,1.6500558470653257
5G_lowCH4:5,-0.6470875217573215
5G_lowCH4:6,-0.897333811365812
5G_lowCH4:7,-0.3596225773481946
5G_lowCH4:8,-0.3013493371722857
5G_MeOH:1,4.197128356824636
5G_MeOH:2,2.6123934139988854
5G_MeOH:3,3.0873584691685445
5G_MeOH:4,3.509671953709581
5G_MeOH:5,3.115164866474226
5G_lowO2_fast_growth:3,2.578814507841356
5G_lowO2_fast_growth:4,2.116447422294747
5G_lowO2_fast_growth:5,2.174448320146847
5G_lowO2_fast_growth:6,1.7443209904926658
5G_lowO2_fast_growth:7,1.9213536701005425
5G_uMax:3,-0.7780472542897048
5G_uMax:4,-1.541256016723548
5G_uMax:5,-0.0766140706731739
5G_uMax:6,0.1887398837964517
5G_uMax:7,0.4117289827756726
5G_uMax:8,0.4967302218256818
5G_uMax:9,1.0011185092996573
5G_uMax:10,-0.0705972395728157
5G_uMax:11,0.3270354942565084
5G_uMax:12,0.4451169331803696
5G_lowO2_fast_growth:8,1.666308747898256
5G_lowO2_fast_growth:9,2.035039517877039
5G_lowO2_fast_growth:10,1.1051220422263048
5G_lowO2_fast_growth:11,1.670089173766362
5G_lowO2_fast_growth:12,1.5810344471098443
5G_MeOH:6,2.202802403001837
5G_MeOH:7,2.190122635400213
5G_NoCu:1,-2.8916995632707194
5G_medCu:1,-0.8257050861998839
5G_highCu:1,-0.0776085565567231
5G_highCu:2,-1.2399459571739893
5G_highCu:3,-1.5337773076849466
5G_highCu:4,0.1147370741977034
5G_highCu:5,-1.8812184320401184
5G_NoCu:2,-2.751381659419744
5G_NoCu:3,-2.2322510375536164
5G_lowCu:1,-2.193560857635018
5G_lowCu:2,-2.616209054886673
5G_medCu:2,-1.9254045439347665
5G_medCu:3,-1.6192600288119543
5G_medCu:4,-0.6842452881085183
5G_medCu:5,-1.4147660968405602
5G_lowCu:3,-1.792269056108035
5G_lowCu:4,-2.270261683288933
5G_lowCu:5,-2.651039679192148
5G_lowCu:6,-1.804441468965261
5G_lowCu:7,-2.531208546505312
5G_lowCu:8,-3.804761182558113
5G_medCu:6,-1.3088411142497
5G_medCu:7,-1.717367596420294
5G_highO2_slow_growth:1,-5.321500894168275
5G_highO2_slow_growth:2,-6.53122017444142
5G_highO2_slow_growth:3,-5.002296257143112
5G_highO2_slow_growth:4,-6.811973625166389
5G_NO3_lowO2_slow_growth:1,-3.261413580625793
5G_NO3_lowO2_slow_growth:2,-1.6353245155118996
5G_NO3_lowO2_slow_growth:3,-3.4883101422186766
5G_NO3_lowO2_slow_growth:4,-3.9241585592623673
5G_LanzaTech:1,-3.5795166940746865
5G_LanzaTech:2,-3.933769954766809
5G_WithLanthanum:1,-5.257182501246026
5G_NoLanthanum:1,-6.8257131727065365
5G_aa3_KO:1,-5.703876332411636
5G_aa3_KO:2,-3.65102093385244
5G_crotonic_acid:1,-2.291153413304305
5G_crotonic_acid:2,-2.547193072551613
5G_WithLanthanum:2,-11.78713659486279
5G_WithLanthanum:3,-10.148063562850709
5G_NoLanthanum:2,-12.942754046922078
5G_NoLanthanum:3,-5.250937732423969
5G_WithLanthanum:4,-8.754120799866469
5G_WithLanthanum:5,-12.819042628786304
5G_NoLanthanum:4,-4.555000701317708
5G_NoLanthanum:5,-16.266555477916555
