,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,1.5624076106964442e-15,0.14573506086919072,12.0,0.0,-0.1477915476251885,1.0,-0.2418849256705879,22.0,-0.2211265608210793,23.0,0.2518352799404324,24.0,0.1537385858657654,25.0,0.0103727062847225,26.0,-9.639874370481748e-05,27.0,-0.0104874218222548,28.0,-0.0124903388029382,29.0,0.0504590697654334,30.0,0.06997828737736,31.0,0.0974932642520585
1,5G__lowO2_fast_growth,0.12825044482141612,0.1700787119630656,12.0,2.0,0.2045578888211858,3.0,0.3964130019329142,17.0,-0.1899915236312699,18.0,-0.1265323493452363,19.0,-0.0707585580544956,20.0,0.2147301141630153,21.0,0.116594987326688,32.0,0.2116816732660282,33.0,0.1850316628652111,34.0,0.2142089080174161,35.0,0.1644650935476885,36.0,0.2186044389478478
2,5G__lowCH4,0.40917468615642094,0.20392674707354078,8.0,4.0,0.2590587050079316,5.0,0.2612346873866347,6.0,0.2310983741823529,7.0,0.2060153974616767,8.0,0.6908878290947236,9.0,0.708317737965884,10.0,0.4571110204554465,11.0,0.4596737376967175,,,,,,,,
3,5G__MeOH,-0.7896763923914384,0.15223921519811698,7.0,12.0,-0.8427815749724088,13.0,-0.5836741533910752,14.0,-0.5611130288854076,15.0,-0.8395435634370223,16.0,-0.8852892517602324,37.0,-0.8753366312557,38.0,-0.9399965430382222,,,,,,,,,,
4,5G__NoCu,-0.18977746071813004,0.13599765013663462,3.0,39.0,-0.1836399005665967,46.0,-0.3287399809338538,47.0,-0.0569525006539395,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.5416193466021914,0.13182022591868905,7.0,40.0,-0.3631591110601437,50.0,-0.4843722163438837,51.0,-0.4816924016613946,52.0,-0.7187752637382481,53.0,-0.7166025022561602,60.0,-0.5445373492697696,61.0,-0.4821965818857396,,,,,,,,,,
6,5G__highCu,-0.12603417043024456,0.11426194660533953,5.0,41.0,-0.2100044715015636,42.0,0.0407946426113223,43.0,-0.1937662713537999,44.0,-0.213090343548858,45.0,-0.0541044083583237,,,,,,,,,,,,,,
7,5G__lowCu,-0.18573365869926692,0.09674616015236864,8.0,48.0,-0.1519593140270032,49.0,-0.0536753613934877,54.0,-0.1271794076690087,55.0,-0.08566476827,56.0,-0.3084421510845496,57.0,-0.2954922937478406,58.0,-0.2645986776804223,59.0,-0.1988572957218233,,,,,,,,
8,5G__highO2_slow_growth,1.0955377718041204,0.12093606393726795,4.0,62.0,1.207291675543399,63.0,1.1737802684347989,64.0,1.0606080963437297,65.0,0.9404710468945544,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.6475766756473473,0.16591297180193065,4.0,66.0,0.8531287562728167,67.0,0.6664118068558391,68.0,0.4493594909800187,69.0,0.6214066484807148,,,,,,,,,,,,,,,,
10,5G__LanzaTech,1.5889766916930075,0.05651030271908154,2.0,70.0,1.5490178734334403,71.0,1.6289355099525746,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.5119921570360555,0.2467320622372322,5.0,72.0,0.1086373079887357,78.0,0.5713359925331369,79.0,0.7828882407862219,82.0,0.5237259194438462,83.0,0.5733733244283368,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.6613423354256553,0.22467794207703048,5.0,73.0,0.3028539134833021,80.0,0.7235665618753329,81.0,0.7685191698436409,84.0,0.614162660962946,85.0,0.897609370963055,,,,,,,,,,,,,,
13,5G__aa3_KO,0.3496478551532989,0.06451251141491902,2.0,74.0,0.3952650894461627,75.0,0.3040306208604351,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.9992495931667342,0.10526745373559183,2.0,76.0,1.0736849235414123,77.0,0.924814262792056,,,,,,,,,,,,,,,,,,,,
