,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,-1.2443749734340297e-15,0.5297002691183468,12.0,0.0,1.0362409010531388,1.0,0.1925850734505111,22.0,0.9937995973623368,23.0,-0.786866276580309,24.0,-0.1768374094353967,25.0,-0.1612786590606118,26.0,0.0630974348023906,27.0,-0.1995838273393634,28.0,-0.2021977251491002,29.0,-0.1119749696751342,30.0,-0.273934447733491,31.0,-0.3730496916949856
1,5G__lowO2_fast_growth,0.6903698806633822,0.5891063102137262,12.0,2.0,1.960134859405264,3.0,1.434704287013143,17.0,0.9126191244673688,18.0,0.835662243942883,19.0,0.810847227643106,20.0,-0.1075279640993213,21.0,0.149257232257199,32.0,0.3782265993032621,33.0,0.5423070724290889,34.0,0.9392056591193504,35.0,0.1789259144401397,36.0,0.2500763120391044
2,5G__lowCH4,1.3882074294188664,0.4807760898744158,8.0,4.0,1.4028008127983906,5.0,1.8167336698926404,6.0,1.0651977093486396,7.0,1.422297954619601,8.0,0.8177709958214355,9.0,0.7687964351123115,10.0,2.110144051379435,11.0,1.701917806378478,,,,,,,,
3,5G__MeOH,3.116007358302706,0.5040742005078487,7.0,12.0,2.74163697781687,13.0,2.577400813450097,14.0,2.687009318874063,15.0,3.8807771669507543,16.0,3.662917681240225,37.0,3.017548793723846,38.0,3.2447607560630884,,,,,,,,,,
4,5G__NoCu,1.2772990081804265,0.696991255562482,3.0,39.0,1.8514450978619936,46.0,1.4786561130111078,47.0,0.5017958136681782,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.5824961781025266,0.25163955547349687,7.0,40.0,0.7856825474406981,50.0,0.4340195894299324,51.0,0.1413088911291022,52.0,0.5969559864551062,53.0,0.900928918686485,60.0,0.5120405080754707,61.0,0.7065368055008917,,,,,,,,,,
6,5G__highCu,0.8238667668592508,0.42153690057779575,5.0,41.0,0.7025003919234772,42.0,0.2669482378457858,43.0,1.2648528889962554,44.0,1.2282269148512246,45.0,0.6568054006795104,,,,,,,,,,,,,,
7,5G__lowCu,0.9071660023791844,0.4850018804729508,8.0,48.0,0.596240273568528,49.0,0.6872116754054594,54.0,1.018368293397656,55.0,1.7924799337929342,56.0,1.0928862191658562,57.0,0.9442298787761908,58.0,0.0978970643369414,59.0,1.0280146805899095,,,,,,,,
8,5G__highO2_slow_growth,0.7690965052327378,0.6392689313467965,4.0,62.0,0.2446993137874878,63.0,1.05281740524038,64.0,0.2407660924299601,65.0,1.538103209473123,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,1.099335429319858,0.4416423373229702,4.0,66.0,0.6947041510638937,67.0,1.160659786534842,68.0,1.694502108760421,69.0,0.8474756709202755,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.9544893562022596,0.15228765487840193,2.0,70.0,0.846805722746745,71.0,1.0621729896577743,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,8.883540947298153,5.137800352570798,5.0,72.0,4.7032415495503335,78.0,5.594312499194921,79.0,6.99950789871886,82.0,17.433299046258607,83.0,9.687343742768036,,,,,,,,,,,,,,
12,5G__NoLanthanum,5.793441908944706,7.081853403312005,5.0,73.0,3.2143634213220693,80.0,0.8326765496079466,81.0,1.9189869606090024,84.0,4.822446277189505,85.0,18.178736335995005,,,,,,,,,,,,,,
13,5G__aa3_KO,0.8639803903085652,0.43608176565727536,2.0,74.0,1.1723367639566276,75.0,0.555624016660503,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,2.415223097262891,0.290915708760622,2.0,76.0,2.2095146268445647,77.0,2.6209315676812177,,,,,,,,,,,,,,,,,,,,
