,EQU24_RS15330
5GB1_FM03_TR1_QC_tpm,-0.0061013005334045
5GB1_FM03_TR2_QC_tpm,-0.0078129254012955
5GB1_FM11_TR1_QC_tpm,-1.2279166035587128
5GB1_FM11_TR2_QC_tpm,-0.7005682277324548
5GB1_FM12_TR1_tpm,-1.1403745998786643
5GB1_FM12_TR1_QC_tpm,-1.2719999406834752
5GB1_FM12_TR2_tpm,-1.2008270151928793
5GB1_FM12_TR2_QC_tpm,-1.123962167622322
5GB1_FM14_TR1_tpm,-0.7728684971432811
5GB1_FM14_TR1_QC_tpm,-0.6464418124791234
5GB1_FM14_TR2_tpm,-1.0736307635753644
5GB1_FM14_TR2_QC_tpm,-1.0607231017492025
5GB1_FM18_TR1_QC_tpm,-2.369929021467872
5GB1_FM18_TR2_tpm,-2.0761412271427098
5GB1_FM18_TR2_QC_tpm,-2.059093464344365
5GB1_FM18_TR3_tpm,-2.1785542749263334
5GB1_FM18_TR3_QC_tpm,-2.220767470981144
5GB1_FM19_TR1_tpm,-1.1806880971592548
5GB1_FM19_TR1_QC_tpm,-0.6504540342629692
5GB1_FM19_TR1_UW_tpm,-0.6654467729091413
5GB1_FM19_TR3_tpm,-0.5800143697251503
5GB1_FM19_TR3_QC_tpm,-0.4579241354640908
5GB1_FM20_TR1_QC_tpm,0.2206532946733723
5GB1_FM20_TR2_QC_tpm,0.3591439074659197
5GB1_FM20_TR3_tpm,-0.200176430706743
5GB1_FM20_TR3_QC_tpm,0.3177770095289798
5GB1_FM20_TR3_UW_tpm,0.212145874203542
5GB1_FM21_TR1_tpm,-0.1251090030610848
5GB1_FM21_TR1_QC_tpm,-0.118745159368645
5GB1_FM21_TR2_tpm,-0.3892933645288954
5GB1_FM21_TR2_QC_tpm,-0.1666101249425287
5GB1_FM21_TR2_UW_tpm,-0.0958717773292265
5GB1_FM22_TR1_tpm,-0.5482118201582731
5GB1_FM22_TR1_QC_tpm,-0.6906709654642169
5GB1_FM22_TR3_tpm,-1.0275406110972023
5GB1_FM22_TR3_QC_tpm,-0.4695190959852473
5GB1_FM22_TR3_UW_tpm,-0.4786881141522601
5GB1_FM23_TR3_tpm,-2.435849589931082
5GB1_FM23_TR3_QC_tpm,-2.4196013777369707
5GB1_FM34_T0_TR1_QC_tpm,-0.4193604140289952
5GB1_FM34_T3_TR3_QC_tpm,-0.026178696807487
5GB1_FM34_T4_TR3_QC_tpm,-0.0100120506255558
5GB1_FM34_T5_TR2_QC_tpm,0.2232904453964161
5GB1_FM34_T6_TR3_QC_tpm,0.1934246466545452
5GB1_FM34_T7_TR3_QC_tpm,-0.209604522630098
5GB1_FM34_T8_TR1_QC_tpm,0.2045241479423172
5GB1_FM40_T0_TR1_QC_tpm,-0.2745542792429463
5GB1_FM40_T0m_TR2_tpm,-0.3039879237646241
5GB1_FM40_T10m_TR3_tpm,-0.3635294741411767
5GB1_FM40_T10m_TR3_QC_tpm,-0.3962499160896326
5GB1_FM40_T150m_TR1_QC_tpm,0.1680585000593017
5GB1_FM40_T150m_TR1_remake_tpm,0.1873288303863125
5GB1_FM40_T180m_TR1_tpm,-0.1092082024302136
5GB1_FM40_T180m_TR1_QC_tpm,-0.0686691755582584
5GB1_FM40_T20m_TR2_tpm,-0.4607282880719836
5GB1_FM40_T20m_TR2_QC_tpm,-0.7974807755898627
5GB1_FM40_T40m_TR1_tpm,-0.4357539160064041
5GB1_FM40_T40m_TR1_QC_tpm,-0.3248314632781479
5GB1_FM40_T60m_TR1_tpm,0.1320555392071769
5GB1_FM40_T60m_TR1_QC_tpm,-0.2804534128189822
5GB1_FM40_T90m_TR2_tpm,-0.0484035939310736
5GB1_FM40_T90m_TR2_QC_tpm,-0.0228781413386425
5GB1_FM69_t3_TR1_tpm,-0.615277925785378
5GB1_FM69_t3_TR1_UW_tpm,-0.3434072127716669
5GB1_FM69_t4_TR1_tpm,-0.7241538649126609
5GB1_FM69_t4_TR1_UW_tpm,-0.524782917762316
5GB1_FM80_t2_TR1_tpm,-0.9863315647066092
5GB1_FM80_t4_TR1_tpm,-1.3756138623291465
5GB1_FM81_t1_TR3_tpm,-1.371692093464639
5GB1_FM81_t2_TR3_tpm,-1.2078962151361488
5GB1_LTrecycle_TR1_tpm,-0.9087979636346866
5GB1_LTrecycle_TR1_QC_tpm,-0.9049310953465496
5GB1_vial_wLa_TR3_tpm,-2.532455976425058
5GB1_vial_woLa_TR2_tpm,-2.537619027516631
5GB1_FM_85_TR1_tpm,-1.0742641970401632
5GB1_FM_85_TR2_tpm,-1.0948132912762691
5GB1_pA9_red_tpm,-0.8650305620815146
5GB1_pA9_yellow_tpm,-0.7715601079884973
5GB1C-5G-La-BR1_tpm,-1.7666158044379028
5GB1C-5G-La-BR2_tpm,-1.434755591486783
5GB1C-5G-N-BR1_tpm,-1.589709505891978
5GB1C-5G-N-BR2_tpm,-1.2874228672874717
5GB1C-JG15-La-BR1_tpm,-1.7769047708578647
5GB1C-JG15-La-BR2_tpm,-1.7865671282633366
5GB1C-JG15-N-BR1_tpm,-1.901186715848728
5GB1C-JG15-N-BR2_tpm,-1.4347466824502415
