,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,-6.587901520601254e-15,0.541978129061974,12.0,0.0,0.3196629288702294,1.0,0.0145992143550195,22.0,1.0227749044194576,23.0,-1.1027307134080917,24.0,0.0712525372493505,25.0,-0.6023433829445334,26.0,-0.4866483399919261,27.0,0.139714578576345,28.0,0.2372512218121476,29.0,0.4201544842811177,30.0,-0.084058148924139,31.0,0.0503707157049439
1,5G__lowO2_fast_growth,2.1567930877664847,1.9157513357555889,12.0,2.0,-0.1791757637850267,3.0,-0.6057448432268989,17.0,4.37631834080293,18.0,3.61792268900072,19.0,3.721872668818436,20.0,4.44458180282778,21.0,4.752084117232535,32.0,0.9556179018756612,33.0,0.7565856435826196,34.0,1.8817591975209291,35.0,1.1241223133151177,36.0,1.03557298523301
2,5G__lowCH4,-4.489436153916643,0.6338805166623911,8.0,4.0,-4.924807305477254,5.0,-5.065007406845454,6.0,-4.891161780086373,7.0,-5.315200747173673,8.0,-3.7373222524118095,9.0,-3.6937390088381337,10.0,-4.069151143814321,11.0,-4.219099586686136,,,,,,,,
3,5G__MeOH,9.865859878222912,7.9148377467933795,7.0,12.0,14.422319636889656,13.0,14.495029802691128,14.0,14.806546514849112,15.0,14.179007987630388,16.0,14.59214007943676,37.0,-1.7265489716131726,38.0,-1.7074759023234805,,,,,,,,,,
4,5G__NoCu,24.988788080929442,0.407057101277892,3.0,39.0,24.791954785956264,46.0,25.45685046989463,47.0,24.717558986937437,,,,,,,,,,,,,,,,,,
5,5G__medCu,24.52933420332288,2.1626384932293248,7.0,40.0,20.00028193631331,50.0,25.245675908494835,51.0,25.26931790647949,52.0,24.270729641062843,53.0,24.29634838748064,60.0,26.22301015292528,61.0,26.39997549050375,,,,,,,,,,
6,5G__highCu,8.275418578149111,2.6796656189483175,5.0,41.0,12.412561675772784,42.0,9.286197926451369,43.0,7.511667976934294,44.0,6.525490463307105,45.0,5.641174848280013,,,,,,,,,,,,,,
7,5G__lowCu,25.40144559838207,0.37431878886460396,8.0,48.0,25.15132656195949,49.0,25.236813748502296,54.0,25.023144236405983,55.0,25.08272070790132,56.0,25.25714598749154,57.0,25.56762662939813,58.0,25.991484386376243,59.0,25.9013025290216,,,,,,,,
8,5G__highO2_slow_growth,-1.9644382867786545,0.6078896787734623,4.0,62.0,-1.423322632890157,63.0,-2.409819065660175,64.0,-1.4587549983087584,65.0,-2.565856450255528,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,7.317012353320249,12.944173240666585,4.0,66.0,-4.281729574666813,67.0,-3.295992739368869,68.0,20.52137560492679,69.0,16.32439612238989,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-2.279147088828722,0.3115178583387016,2.0,70.0,-2.058870698736716,71.0,-2.499423478920728,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-6.064998816148896,0.345952443238615,5.0,72.0,-5.505361535597425,78.0,-6.155137183460479,79.0,-6.437254070849118,82.0,-6.197618924185048,83.0,-6.029622366652416,,,,,,,,,,,,,,
12,5G__NoLanthanum,-6.287257492330067,0.5130005792112505,5.0,73.0,-6.448356285012826,80.0,-6.719734666937857,81.0,-5.798811064016596,84.0,-5.688989952916002,85.0,-6.780395492767053,,,,,,,,,,,,,,
13,5G__aa3_KO,-4.034076061400407,0.6126203754070754,2.0,74.0,-3.6008880396570158,75.0,-4.467264083143799,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-1.965454138713012,0.6155736776061509,2.0,76.0,-2.400730460468263,77.0,-1.5301778169577611,,,,,,,,,,,,,,,,,,,,
