,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,1.0292692624129056e-15,0.2875023491714593,12.0,0.0,-0.6289890342235314,1.0,-0.3981506597139423,22.0,0.3702116382962499,23.0,0.3039460941889622,24.0,0.1354947137578213,25.0,0.1682890791602105,26.0,0.2189934975945036,27.0,-0.0754567380589401,28.0,-0.0796193843393542,29.0,-0.1092252422784483,30.0,0.011367282216244,31.0,0.0831387534002372
1,5G__lowO2_fast_growth,-0.3539111132877828,0.2754369329919663,12.0,2.0,-1.1134490981605616,3.0,-0.3171717255049344,17.0,-0.5976173605211139,18.0,-0.1917765888336839,19.0,-0.2064187348611446,20.0,-0.0839764539252003,21.0,-0.130652095102338,32.0,-0.2897429673653136,33.0,-0.3496391102216716,34.0,-0.4286153641354966,35.0,-0.2375409769377583,36.0,-0.3003328838841765
2,5G__lowCH4,-0.9259691083914122,0.3106946640961981,8.0,4.0,-0.9883433644633062,5.0,-1.0563529718268247,6.0,-1.1731993427062442,7.0,-1.3763721702181453,8.0,-0.4687657312555595,9.0,-0.5228730695537385,10.0,-0.8137945732396163,11.0,-1.008051643867863,,,,,,,,
3,5G__MeOH,-1.4068488380241,0.24428040265498413,7.0,12.0,-1.3492941032681198,13.0,-1.1811613198118946,14.0,-1.3615933783936605,15.0,-1.1913730876869906,16.0,-1.268786613534246,37.0,-1.7906727236949838,38.0,-1.7050606397788028,,,,,,,,,,
4,5G__NoCu,-0.39877418311441026,0.11466442674728466,3.0,39.0,-0.269154616580856,46.0,-0.4869721415990948,47.0,-0.4401957911632799,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.6515518175268847,0.13168126823253762,7.0,40.0,-0.4483018289450093,50.0,-0.5662655281355748,51.0,-0.6821539051544621,52.0,-0.8802029800186109,53.0,-0.6959180415949486,60.0,-0.6528270863589993,61.0,-0.635193352480588,,,,,,,,,,
6,5G__highCu,-0.2418765710550701,0.11902718888249116,5.0,41.0,-0.2742246451928061,42.0,-0.3475942912078293,43.0,-0.0372528907529989,44.0,-0.2885984654262783,45.0,-0.2617125626954379,,,,,,,,,,,,,,
7,5G__lowCu,-0.4995993609612547,0.16198633051304484,8.0,48.0,-0.6292389124463229,49.0,-0.4272786130233319,54.0,-0.6384988300089152,55.0,-0.3666173953755622,56.0,-0.6746500300602589,57.0,-0.5198198975326367,58.0,-0.5438367505629458,59.0,-0.1968544586800638,,,,,,,,
8,5G__highO2_slow_growth,-0.33494222830265996,0.18267982758831475,4.0,62.0,-0.3068236070017418,63.0,-0.5995127888308032,64.0,-0.1905174029994265,65.0,-0.2429151143786683,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.6542192282860779,0.1062684907551211,4.0,66.0,-0.5514595771404451,67.0,-0.5821300392456097,68.0,-0.77930344687047,69.0,-0.7039838498877868,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-1.5011058324614384,0.4130731094265904,2.0,70.0,-1.793192629262793,71.0,-1.2090190356600834,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.41860098746872926,0.6584131123758068,5.0,72.0,-1.5821579128156775,78.0,-0.214306911256072,79.0,0.0135031701161816,82.0,-0.2349227432351561,83.0,-0.0751205401529224,,,,,,,,,,,,,,
12,5G__NoLanthanum,-0.09755472793029311,0.40599807486580214,5.0,73.0,-0.6955806336585448,80.0,-0.031410272319114,81.0,-0.1641604980308484,84.0,-0.0368460935128389,85.0,0.4402238578698805,,,,,,,,,,,,,,
13,5G__aa3_KO,-1.007534662115849,0.11253226695756555,2.0,74.0,-1.0871069911838385,75.0,-0.9279623330478596,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-0.04537386528548465,0.046313781437354554,2.0,76.0,-0.0126250763687396,77.0,-0.0781226542022297,,,,,,,,,,,,,,,,,,,,
