,EQU24_RS17275
5GB1_FM03_TR1_QC_tpm,-0.4407012494292082
5GB1_FM03_TR2_QC_tpm,-0.5023879511313707
5GB1_FM11_TR1_QC_tpm,-0.6615679543442807
5GB1_FM11_TR2_QC_tpm,-0.1050158135063168
5GB1_FM12_TR1_tpm,-1.2734744286636208
5GB1_FM12_TR1_QC_tpm,-1.3753500684206623
5GB1_FM12_TR2_tpm,-1.3960168404652626
5GB1_FM12_TR2_QC_tpm,-1.4687847596598131
5GB1_FM14_TR1_tpm,-1.6606861574795415
5GB1_FM14_TR1_QC_tpm,-1.5172228315358671
5GB1_FM14_TR2_tpm,-2.165838393018069
5GB1_FM14_TR2_QC_tpm,-2.2847904351214083
5GB1_FM18_TR1_QC_tpm,-2.0759258424151503
5GB1_FM18_TR2_tpm,-2.0402605098077355
5GB1_FM18_TR2_QC_tpm,-2.223397032270171
5GB1_FM18_TR3_tpm,-2.580411690566128
5GB1_FM18_TR3_QC_tpm,-2.680038728813718
5GB1_FM19_TR1_tpm,0.5596862443356287
5GB1_FM19_TR1_QC_tpm,0.749317615054617
5GB1_FM19_TR1_UW_tpm,0.8354045367907585
5GB1_FM19_TR3_tpm,1.2214502358789248
5GB1_FM19_TR3_QC_tpm,1.0223880134054064
5GB1_FM20_TR1_QC_tpm,-0.4207084486493619
5GB1_FM20_TR2_QC_tpm,0.179213344867462
5GB1_FM20_TR3_tpm,0.0866273706263043
5GB1_FM20_TR3_QC_tpm,0.0617839582842631
5GB1_FM20_TR3_UW_tpm,0.1320884244004321
5GB1_FM21_TR1_tpm,0.1029348585321927
5GB1_FM21_TR1_QC_tpm,0.2131576692510441
5GB1_FM21_TR2_tpm,0.1082597494696488
5GB1_FM21_TR2_QC_tpm,0.3220367283702976
5GB1_FM21_TR2_UW_tpm,0.1576955454082962
5GB1_FM22_TR1_tpm,0.2142732364063371
5GB1_FM22_TR1_QC_tpm,0.0791765098097321
5GB1_FM22_TR3_tpm,0.1105778756722206
5GB1_FM22_TR3_QC_tpm,0.2902959504150071
5GB1_FM22_TR3_UW_tpm,0.4122683264007087
5GB1_FM23_TR3_tpm,-1.63119471078849
5GB1_FM23_TR3_QC_tpm,-1.847201261821524
5GB1_FM34_T0_TR1_QC_tpm,-1.2208401382304297
5GB1_FM34_T3_TR3_QC_tpm,-0.7754060452747029
5GB1_FM34_T4_TR3_QC_tpm,-0.8323935741706574
5GB1_FM34_T5_TR2_QC_tpm,-1.0061539776695594
5GB1_FM34_T6_TR3_QC_tpm,-0.9617670220622672
5GB1_FM34_T7_TR3_QC_tpm,-1.03916477408344
5GB1_FM34_T8_TR1_QC_tpm,-0.7669439550791735
5GB1_FM40_T0_TR1_QC_tpm,-0.9739184796430592
5GB1_FM40_T0m_TR2_tpm,-1.045174473386894
5GB1_FM40_T10m_TR3_tpm,-1.0147689963047917
5GB1_FM40_T10m_TR3_QC_tpm,-0.9376595894485114
5GB1_FM40_T150m_TR1_QC_tpm,-0.2044145378160142
5GB1_FM40_T150m_TR1_remake_tpm,-0.3347382653894546
5GB1_FM40_T180m_TR1_tpm,-0.7789296271224435
5GB1_FM40_T180m_TR1_QC_tpm,-0.5936649588205438
5GB1_FM40_T20m_TR2_tpm,-0.8980194525289305
5GB1_FM40_T20m_TR2_QC_tpm,-1.0612910337526
5GB1_FM40_T40m_TR1_tpm,-0.5211149443704897
5GB1_FM40_T40m_TR1_QC_tpm,-0.6134500712929398
5GB1_FM40_T60m_TR1_tpm,-0.3683940294685666
5GB1_FM40_T60m_TR1_QC_tpm,-0.3441382811361504
5GB1_FM40_T90m_TR2_tpm,-0.2259149434686622
5GB1_FM40_T90m_TR2_QC_tpm,-0.1881743585457984
5GB1_FM69_t3_TR1_tpm,-0.4090684914814759
5GB1_FM69_t3_TR1_UW_tpm,-0.9258508420884426
5GB1_FM69_t4_TR1_tpm,-0.2590225842129796
5GB1_FM69_t4_TR1_UW_tpm,-0.984144321838912
5GB1_FM80_t2_TR1_tpm,1.4771267340410392
5GB1_FM80_t4_TR1_tpm,-0.7839389539081334
5GB1_FM81_t1_TR3_tpm,1.927400811276512
5GB1_FM81_t2_TR3_tpm,1.358200363288217
5GB1_LTrecycle_TR1_tpm,-1.45443156644972
5GB1_LTrecycle_TR1_QC_tpm,-1.6978081819267823
5GB1_vial_wLa_TR3_tpm,-1.679998141050659
5GB1_vial_woLa_TR2_tpm,-1.600622319049701
5GB1_FM_85_TR1_tpm,1.9244739730765
5GB1_FM_85_TR2_tpm,2.898706041404798
5GB1_pA9_red_tpm,-1.748994863041602
5GB1_pA9_yellow_tpm,-1.7205542611225826
5GB1C-5G-La-BR1_tpm,-1.17423375083632
5GB1C-5G-La-BR2_tpm,-1.058279870490924
5GB1C-5G-N-BR1_tpm,-1.2760470595191422
5GB1C-5G-N-BR2_tpm,-0.997497864993957
5GB1C-JG15-La-BR1_tpm,-0.8651906466203405
5GB1C-JG15-La-BR2_tpm,-0.9020096877583031
5GB1C-JG15-N-BR1_tpm,-0.9288934897481852
5GB1C-JG15-N-BR2_tpm,-1.2114485439178937
