,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,4.829470157119431e-15,0.5988887871377955,12.0,0.0,0.5877459859126555,1.0,0.2928274421757434,22.0,0.5491766464947326,23.0,0.8630230180312978,24.0,-0.8896347618971666,25.0,0.486620463697299,26.0,0.1614775297656742,27.0,-0.6671515245262571,28.0,-0.1412147026302879,29.0,-0.9292601753259416,30.0,-0.0232173348174927,31.0,-0.2903925868801985
1,5G__lowO2_fast_growth,-0.2363589750795055,1.3779603314974844,12.0,2.0,-2.570252990631591,3.0,-1.8135253883761573,17.0,0.975652541069171,18.0,1.80939344262696,19.0,1.58903299606228,20.0,0.2966719268277742,21.0,0.8280732162079866,32.0,-0.4004634793752031,33.0,-0.6548323320276991,34.0,-1.6709054129546812,35.0,-0.5592595141740371,36.0,-0.665892706208869
2,5G__lowCH4,-0.7976966944674896,3.5887385165777435,8.0,4.0,2.134878963206422,5.0,2.4279616229155723,6.0,2.899609155376161,7.0,2.662691003444948,8.0,-3.545495112243821,9.0,-3.629138237994848,10.0,-4.7310761407867234,11.0,-4.601004809657627,,,,,,,,
3,5G__MeOH,-15.527979944102801,3.1084740417615118,7.0,12.0,-17.00126370965176,13.0,-16.628413030742863,14.0,-16.758674983381436,15.0,-18.17378752153856,16.0,-18.002711398691307,37.0,-11.31806031341986,38.0,-10.81294865129384,,,,,,,,,,
4,5G__NoCu,-8.454380012747803,0.7868887192120801,3.0,39.0,-7.581221602616271,46.0,-8.673267579169227,47.0,-9.108650856457912,,,,,,,,,,,,,,,,,,
5,5G__medCu,1.923471762455536,1.4541938409872468,7.0,40.0,0.4736192816845376,50.0,0.3978096815795541,51.0,0.4562060375809584,52.0,2.3926199098521783,53.0,2.607891559027047,60.0,3.506827238913456,61.0,3.6293286285510193,,,,,,,,,,
6,5G__highCu,-1.5489941013564397,0.6823202593770167,5.0,41.0,-0.5433399016254341,42.0,-1.1777101381181516,43.0,-1.8336708300549889,44.0,-2.228341248354345,45.0,-1.961908388629279,,,,,,,,,,,,,,
7,5G__lowCu,-4.020074069077077,4.120477147647517,8.0,48.0,-7.242444132878103,49.0,-6.87763006430147,54.0,-7.242474778241516,55.0,-8.315179276944537,56.0,-3.4337327432309075,57.0,-2.763085274686903,58.0,2.338620451584261,59.0,1.3753332660825532,,,,,,,,
8,5G__highO2_slow_growth,1.484911863410803,0.23239277755322033,4.0,62.0,1.610901752819429,63.0,1.2001651846744674,64.0,1.4023284928130562,65.0,1.72625202333626,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-9.68933323476309,2.036599924399989,4.0,66.0,-7.854411832288894,67.0,-12.600844365742995,68.0,-9.250691306639505,69.0,-9.05138543438097,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-3.513360261941873,0.003083716996802011,2.0,70.0,-3.515540779141572,71.0,-3.511179744742174,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-24.53796958928205,1.288370556964187,5.0,72.0,-25.323133542359365,78.0,-22.60173098848538,79.0,-24.421034328524048,82.0,-24.31860065225885,83.0,-26.025348434782604,,,,,,,,,,,,,,
12,5G__NoLanthanum,-26.719963525603198,1.5039872988661975,5.0,73.0,-27.89155788137724,80.0,-27.49108325887106,81.0,-24.388327995582063,84.0,-26.02884589986843,85.0,-27.80000259231721,,,,,,,,,,,,,,
13,5G__aa3_KO,-4.363655682955519,4.743113157947692,2.0,74.0,-7.717543160875472,75.0,-1.009768205035566,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-15.527169585141657,3.275558876907953,2.0,76.0,-17.84333947917906,77.0,-13.21099969110425,,,,,,,,,,,,,,,,,,,,
