,0
gene_id,EQU24_RS00115
name,speD
operon,2817
gene_product,adenosylmethionine decarboxylase
cog,Amino acid transport and metabolism
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00115"">BioCyc</a>"
