,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,3.0161058835650087e-15,3.773016288805295,12.0,0.0,-5.350820943544127,1.0,-0.2444907032475871,22.0,-9.183696986553874,23.0,1.6489644993768622,24.0,3.1602433994628103,25.0,-1.6958315744763592,26.0,1.5808455583763317,27.0,1.8500170664146136,28.0,0.3829710195524121,29.0,2.9383291822458517,30.0,3.2331306054438183,31.0,1.680338876949283
1,5G__lowO2_fast_growth,-0.41137735230703987,8.059438941905613,12.0,2.0,-25.715086583995053,3.0,2.440344315806943,17.0,3.695256740557846,18.0,3.1807682502773726,19.0,2.736363537453172,20.0,2.4855813695654936,21.0,0.7428802223126378,32.0,1.417958162673387,33.0,-0.5390674922074351,34.0,2.6117888344127054,35.0,0.7000084537457446,36.0,1.306675961712711
2,5G__lowCH4,1.1323482023168403,0.5949774476281976,8.0,4.0,1.0330496164384104,5.0,0.4808653597965435,6.0,1.297109861830199,7.0,0.2242025644585669,8.0,1.89724311029122,9.0,1.9003414985992677,10.0,1.0230021267056444,11.0,1.2029714804148697,,,,,,,,
3,5G__MeOH,1.8828177216927353,1.3282823329377222,7.0,12.0,2.926547382746936,13.0,1.892093259847172,14.0,3.131253331379083,15.0,0.4485850217063576,16.0,-0.3127781091912114,37.0,2.845326150887335,38.0,2.248697014473477,,,,,,,,,,
4,5G__NoCu,0.6672385739458225,0.33483096057629685,3.0,39.0,1.0043655538789733,46.0,0.6625983029304082,47.0,0.3347518650280858,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.7392549014039285,0.5326082910089563,7.0,40.0,0.1522420537977337,50.0,1.3571894481721387,51.0,0.1823256483388405,52.0,1.2066734148487512,53.0,0.9473067846765834,60.0,1.107522885250014,61.0,0.2215240747434374,,,,,,,,,,
6,5G__highCu,0.31854956990653827,2.082041732765935,5.0,41.0,0.3296144522698505,42.0,1.8351294983716464,43.0,-3.150153279386023,44.0,2.038645592760532,45.0,0.539511585516686,,,,,,,,,,,,,,
7,5G__lowCu,0.7891398381231666,0.5900428935966265,8.0,48.0,1.0381094888056654,49.0,0.9267778370108336,54.0,-0.1716497645622262,55.0,1.4358484066938637,56.0,0.8210771711823021,57.0,1.490418474272173,58.0,0.0721401485831991,59.0,0.7003969429995219,,,,,,,,
8,5G__highO2_slow_growth,0.9050263850810424,2.35879848291962,4.0,62.0,2.2155906520119943,63.0,-2.4796458800705463,64.0,2.768894696684694,65.0,1.1152660716980276,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,2.168991730957369,0.4537850768108984,4.0,66.0,1.9090783388331785,67.0,2.7700001323575068,68.0,2.254201645736005,69.0,1.7426868069027854,,,,,,,,,,,,,,,,
10,5G__LanzaTech,1.8996049704957667,0.35829447242491086,2.0,70.0,2.1529574216090777,71.0,1.6462525193824558,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,2.475198884553371,0.5705359805604199,5.0,72.0,1.7961539724996018,78.0,2.3380908875511475,79.0,2.2478061145819623,82.0,2.660859123080112,83.0,3.3330843250540303,,,,,,,,,,,,,,
12,5G__NoLanthanum,2.9928233872554992,1.0965971961355017,5.0,73.0,4.09617549283012,80.0,3.121537594101661,81.0,2.798531075813823,84.0,3.69866319008364,85.0,1.249209583448254,,,,,,,,,,,,,,
13,5G__aa3_KO,1.0632535817791338,0.24322797733286117,2.0,74.0,0.8912654296327798,75.0,1.2352417339254878,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,2.0813471253473605,0.07760369592502532,2.0,76.0,2.136221224981085,77.0,2.0264730257136363,,,,,,,,,,,,,,,,,,,,
