,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-2.4748721590602446e-16,0.3489774990323208,12.0,0.0,0.0207765746637398,1.0,0.2269114985827531,22.0,0.9577525853131728,23.0,-0.0781172131172547,24.0,-0.0071730617741745,25.0,0.0205882343277012,26.0,0.1012567444515961,27.0,-0.2875006303346681,28.0,-0.3069060592801449,29.0,-0.2716911129860024,30.0,-0.3149993376568272,31.0,-0.0608982221898943
1,5G__lowO2_fast_growth,-0.7446690585056084,0.2776269173482755,12.0,2.0,-0.644625597414902,3.0,-0.0859074580416687,17.0,-1.195542045492518,18.0,-0.6448930865737492,19.0,-0.6154181343830656,20.0,-0.697723683182875,21.0,-1.004072098659094,32.0,-0.7787580533417722,33.0,-1.027420126930282,34.0,-0.8454423511490261,35.0,-0.764545351160391,36.0,-0.6316807157379563
2,5G__lowCH4,-0.7900906789071346,0.23877753770481544,8.0,4.0,-0.9837919254672468,5.0,-0.8741437828184506,6.0,-1.0994548301477418,7.0,-0.9992230967854576,8.0,-0.508740470583501,9.0,-0.5691205858773176,10.0,-0.4949835151287369,11.0,-0.7912672244486245,,,,,,,,
3,5G__MeOH,-1.302838038052368,0.41036046999366194,7.0,12.0,-1.6520446125831092,13.0,-1.0358195469848694,14.0,-1.083358559927702,15.0,-0.9083552778876584,16.0,-0.8929496581128649,37.0,-1.7422874026251185,38.0,-1.805051208245254,,,,,,,,,,
4,5G__NoCu,0.1609810790466771,0.3134626290608412,3.0,39.0,0.2599150274714321,46.0,-0.1900118064976297,47.0,0.4130400161662289,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.2562823580676467,0.2730341831552931,7.0,40.0,-0.3843529739588809,50.0,0.2175760718845936,51.0,0.0224003058147057,52.0,-0.2979731866674973,53.0,-0.5151157155134496,60.0,-0.4793891177424885,61.0,-0.35712189029051,,,,,,,,,,
6,5G__highCu,0.05569425458177052,0.25236264751151977,5.0,41.0,-0.003082843711653,42.0,0.2201098260275578,43.0,0.3493518988186808,44.0,-0.3146976024169463,45.0,0.0267899941912133,,,,,,,,,,,,,,
7,5G__lowCu,0.17376351697731826,0.22083571166690708,8.0,48.0,0.0993795741969321,49.0,-0.1027657242246262,54.0,0.3611045793171614,55.0,0.1617508132207525,56.0,0.0461665769347265,57.0,-0.0613480162421633,58.0,0.5049515239081779,59.0,0.3808688087075853,,,,,,,,
8,5G__highO2_slow_growth,0.9018483806902684,0.2669499308131615,4.0,62.0,0.7685772325988478,63.0,1.2370901975621318,64.0,0.6230394729661213,65.0,0.9786866196339729,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.010589387695422016,0.17270718978788996,4.0,66.0,0.2394865583427714,67.0,-0.0639965067285994,68.0,-0.1576767872870141,69.0,-0.060170815108846,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.2108313368701482,0.14241623087948085,2.0,70.0,0.1101278542642383,71.0,0.3115348194760581,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,1.5410766595013914,0.6663697277327076,5.0,72.0,0.4905479565247135,78.0,1.4849063722213578,79.0,1.5070861396732709,82.0,2.2054617371620773,83.0,2.0173810919255373,,,,,,,,,,,,,,
12,5G__NoLanthanum,1.3712632560547378,0.3808689780172357,5.0,73.0,0.9726830701608092,80.0,1.65784658296942,81.0,0.9372325564326558,84.0,1.614336676136197,85.0,1.6742173945746075,,,,,,,,,,,,,,
13,5G__aa3_KO,0.017392992112488653,0.2968139659158512,2.0,74.0,0.2272721601624598,75.0,-0.1924861759374825,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.320202845097725,0.08194525294665775,2.0,76.0,0.2622588010530964,77.0,0.3781468891423536,,,,,,,,,,,,,,,,,,,,
