,0
gene_id,EQU24_RS11095
name,<i>Not Available</i>
operon,1441
gene_product,PAS domain S-box protein
cog,Transcription
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS11095"">BioCyc</a>"
