,EQU24_RS07785
5GB1_FM03_TR1_QC_tpm,-0.2334404874748674
5GB1_FM03_TR2_QC_tpm,-0.1475255489551319
5GB1_FM11_TR1_QC_tpm,-0.2094032078922145
5GB1_FM11_TR2_QC_tpm,0.0810474353003103
5GB1_FM12_TR1_tpm,-0.4010677793513508
5GB1_FM12_TR1_QC_tpm,-0.4727280492793229
5GB1_FM12_TR2_tpm,-0.2547457939280058
5GB1_FM12_TR2_QC_tpm,-0.2372133471942668
5GB1_FM14_TR1_tpm,0.0939271554370035
5GB1_FM14_TR1_QC_tpm,0.1376250713216196
5GB1_FM14_TR2_tpm,-0.212549634813377
5GB1_FM14_TR2_QC_tpm,-0.2244002655222479
5GB1_FM18_TR1_QC_tpm,-1.0798885100682236
5GB1_FM18_TR2_tpm,-0.8870566709007646
5GB1_FM18_TR2_QC_tpm,-0.8771197576292531
5GB1_FM18_TR3_tpm,-1.1229030971951524
5GB1_FM18_TR3_QC_tpm,-1.0813611376781296
5GB1_FM19_TR1_tpm,-0.7945987355215856
5GB1_FM19_TR1_QC_tpm,-0.4251147309319449
5GB1_FM19_TR1_UW_tpm,-0.3972157358928356
5GB1_FM19_TR3_tpm,-0.2371263690848408
5GB1_FM19_TR3_QC_tpm,-0.1532313456017338
5GB1_FM20_TR1_QC_tpm,-0.0134372737566108
5GB1_FM20_TR2_QC_tpm,0.2519205449992352
5GB1_FM20_TR3_tpm,-0.0045946013104067
5GB1_FM20_TR3_QC_tpm,0.1265403180924398
5GB1_FM20_TR3_UW_tpm,0.2195419333936632
5GB1_FM21_TR1_tpm,-0.0508939556462824
5GB1_FM21_TR1_QC_tpm,0.0030720981809491
5GB1_FM21_TR2_tpm,-0.1634439421252702
5GB1_FM21_TR2_QC_tpm,0.0071882149284014
5GB1_FM21_TR2_UW_tpm,0.0050726996738745
5GB1_FM22_TR1_tpm,0.046758584052819
5GB1_FM22_TR1_QC_tpm,0.0696771446144151
5GB1_FM22_TR3_tpm,-0.3231008717061261
5GB1_FM22_TR3_QC_tpm,0.0117857819954654
5GB1_FM22_TR3_UW_tpm,0.0189719678282642
5GB1_FM23_TR3_tpm,-1.0934673717936647
5GB1_FM23_TR3_QC_tpm,-1.1465833237231005
5GB1_FM34_T0_TR1_QC_tpm,-0.2880244054568424
5GB1_FM34_T3_TR3_QC_tpm,-0.5668091354285307
5GB1_FM34_T4_TR3_QC_tpm,-0.2569023326099646
5GB1_FM34_T5_TR2_QC_tpm,-0.1988001134754347
5GB1_FM34_T6_TR3_QC_tpm,-0.1101580694049237
5GB1_FM34_T7_TR3_QC_tpm,-0.3730866800723635
5GB1_FM34_T8_TR1_QC_tpm,0.0705041527444638
5GB1_FM40_T0_TR1_QC_tpm,0.1757344463849728
5GB1_FM40_T0m_TR2_tpm,0.4338637082580847
5GB1_FM40_T10m_TR3_tpm,0.3218965209564439
5GB1_FM40_T10m_TR3_QC_tpm,0.34215391431011
5GB1_FM40_T150m_TR1_QC_tpm,0.2543343348640681
5GB1_FM40_T150m_TR1_remake_tpm,0.3043735674545225
5GB1_FM40_T180m_TR1_tpm,-0.2358866621543311
5GB1_FM40_T180m_TR1_QC_tpm,-0.2609132854711395
5GB1_FM40_T20m_TR2_tpm,0.2820102381056903
5GB1_FM40_T20m_TR2_QC_tpm,-0.1940809885062435
5GB1_FM40_T40m_TR1_tpm,0.0245949835720962
5GB1_FM40_T40m_TR1_QC_tpm,0.1111314845825495
5GB1_FM40_T60m_TR1_tpm,0.2615238635667039
5GB1_FM40_T60m_TR1_QC_tpm,-0.1815049712344159
5GB1_FM40_T90m_TR2_tpm,-0.012404914386157
5GB1_FM40_T90m_TR2_QC_tpm,-0.0387046795926186
5GB1_FM69_t3_TR1_tpm,1.2416843702773122
5GB1_FM69_t3_TR1_UW_tpm,1.1931523105652708
5GB1_FM69_t4_TR1_tpm,1.0932305327334326
5GB1_FM69_t4_TR1_UW_tpm,1.0304300688831605
5GB1_FM80_t2_TR1_tpm,0.2904904196293758
5GB1_FM80_t4_TR1_tpm,0.1348260359465394
5GB1_FM81_t1_TR3_tpm,-0.0104434553125658
5GB1_FM81_t2_TR3_tpm,-0.0684664302138484
5GB1_LTrecycle_TR1_tpm,-0.6572692737398294
5GB1_LTrecycle_TR1_QC_tpm,-0.6788020799430887
5GB1_vial_wLa_TR3_tpm,0.2115826465890871
5GB1_vial_woLa_TR2_tpm,0.1132087928960707
5GB1_FM_85_TR1_tpm,-0.3195788331379514
5GB1_FM_85_TR2_tpm,-0.2371712626088165
5GB1_pA9_red_tpm,0.4784026628764035
5GB1_pA9_yellow_tpm,0.3583694789121887
5GB1C-5G-La-BR1_tpm,0.8628439793362555
5GB1C-5G-La-BR2_tpm,1.0452523999789871
5GB1C-5G-N-BR1_tpm,0.9170647130251988
5GB1C-5G-N-BR2_tpm,0.7936584712130772
5GB1C-JG15-La-BR1_tpm,0.7441082981611808
5GB1C-JG15-La-BR2_tpm,0.8322845746434693
5GB1C-JG15-N-BR1_tpm,0.8134310249574952
5GB1C-JG15-N-BR2_tpm,1.0342695635147674
