,0
gene_id,EQU24_RS12445
name,treZ
operon,1267
gene_product,malto-oligosyltrehalose trehalohydrolase
cog,G
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12445"">BioCyc</a>"
