,EQU24_RS19315
5GB1_FM03_TR1_QC_tpm,-0.0418955463083339
5GB1_FM03_TR2_QC_tpm,0.006528373342018
5GB1_FM11_TR1_QC_tpm,0.1917693294845861
5GB1_FM11_TR2_QC_tpm,0.3010467041816653
5GB1_FM12_TR1_tpm,0.4510165109722468
5GB1_FM12_TR1_QC_tpm,0.4786927057312091
5GB1_FM12_TR2_tpm,0.5030020695506892
5GB1_FM12_TR2_QC_tpm,0.5208901205837027
5GB1_FM14_TR1_tpm,0.5665002185357526
5GB1_FM14_TR1_QC_tpm,0.4873464842147168
5GB1_FM14_TR2_tpm,0.6400632074353094
5GB1_FM14_TR2_QC_tpm,0.5411517001620769
5GB1_FM18_TR1_QC_tpm,-1.625122198818426
5GB1_FM18_TR2_tpm,-1.271317909031879
5GB1_FM18_TR2_QC_tpm,-1.3927037128584183
5GB1_FM18_TR3_tpm,-1.2810932350572806
5GB1_FM18_TR3_QC_tpm,-1.3025694128579808
5GB1_FM19_TR1_tpm,-0.243247940700007
5GB1_FM19_TR1_QC_tpm,0.6120606985798194
5GB1_FM19_TR1_UW_tpm,0.5710409109737657
5GB1_FM19_TR3_tpm,0.7104776470364751
5GB1_FM19_TR3_QC_tpm,0.7571785775118567
5GB1_FM20_TR1_QC_tpm,0.1777218052585656
5GB1_FM20_TR2_QC_tpm,-0.0732095282794791
5GB1_FM20_TR3_tpm,-0.4784534565945577
5GB1_FM20_TR3_QC_tpm,0.1666128859703857
5GB1_FM20_TR3_UW_tpm,0.1301648019181023
5GB1_FM21_TR1_tpm,0.1484549834807591
5GB1_FM21_TR1_QC_tpm,0.1957292347990016
5GB1_FM21_TR2_tpm,-0.5413723033430138
5GB1_FM21_TR2_QC_tpm,0.1709669629593904
5GB1_FM21_TR2_UW_tpm,0.1387517867971794
5GB1_FM22_TR1_tpm,0.319042499124583
5GB1_FM22_TR1_QC_tpm,0.3911468919287522
5GB1_FM22_TR3_tpm,-0.339119184736143
5GB1_FM22_TR3_QC_tpm,0.446654603664335
5GB1_FM22_TR3_UW_tpm,0.409321057095724
5GB1_FM23_TR3_tpm,-1.7140785025825132
5GB1_FM23_TR3_QC_tpm,-1.7393020149870004
5GB1_FM34_T0_TR1_QC_tpm,-1.1983545245705436
5GB1_FM34_T3_TR3_QC_tpm,-0.0522542388558999
5GB1_FM34_T4_TR3_QC_tpm,-0.1374408262906996
5GB1_FM34_T5_TR2_QC_tpm,0.1482872171667519
5GB1_FM34_T6_TR3_QC_tpm,0.0503567198314538
5GB1_FM34_T7_TR3_QC_tpm,-0.1240820749867506
5GB1_FM34_T8_TR1_QC_tpm,-0.0876050843773477
5GB1_FM40_T0_TR1_QC_tpm,-1.0414501583465403
5GB1_FM40_T0m_TR2_tpm,-0.6277608586021355
5GB1_FM40_T10m_TR3_tpm,-0.9350921125581008
5GB1_FM40_T10m_TR3_QC_tpm,-0.985356103214846
5GB1_FM40_T150m_TR1_QC_tpm,-0.6595610947260404
5GB1_FM40_T150m_TR1_remake_tpm,-0.6989815878428107
5GB1_FM40_T180m_TR1_tpm,-0.1246148258457946
5GB1_FM40_T180m_TR1_QC_tpm,-0.162026888990951
5GB1_FM40_T20m_TR2_tpm,-0.6471636039231079
5GB1_FM40_T20m_TR2_QC_tpm,-1.0469920059110276
5GB1_FM40_T40m_TR1_tpm,-0.5998823864412532
5GB1_FM40_T40m_TR1_QC_tpm,-0.6945962942444481
5GB1_FM40_T60m_TR1_tpm,0.0647636495169958
5GB1_FM40_T60m_TR1_QC_tpm,0.0063239064748508
5GB1_FM40_T90m_TR2_tpm,-0.3688857749699252
5GB1_FM40_T90m_TR2_QC_tpm,-0.4141163954980502
5GB1_FM69_t3_TR1_tpm,-0.8540665829290539
5GB1_FM69_t3_TR1_UW_tpm,-0.3595233394577342
5GB1_FM69_t4_TR1_tpm,-0.944674220035564
5GB1_FM69_t4_TR1_UW_tpm,-0.2930028665768578
5GB1_FM80_t2_TR1_tpm,0.24817980220182
5GB1_FM80_t4_TR1_tpm,0.407017211765357
5GB1_FM81_t1_TR3_tpm,0.3445076512797733
5GB1_FM81_t2_TR3_tpm,0.5478881624704375
5GB1_LTrecycle_TR1_tpm,1.0521221891798884
5GB1_LTrecycle_TR1_QC_tpm,0.9903401425933128
5GB1_vial_wLa_TR3_tpm,0.5905390757560571
5GB1_vial_woLa_TR2_tpm,0.709106078357939
5GB1_FM_85_TR1_tpm,0.8621951035105244
5GB1_FM_85_TR2_tpm,0.3622661836856782
5GB1_pA9_red_tpm,0.0739523083503996
5GB1_pA9_yellow_tpm,-0.2750881049263896
5GB1C-5G-La-BR1_tpm,0.1696237003142702
5GB1C-5G-La-BR2_tpm,0.2934014479217293
5GB1C-5G-N-BR1_tpm,0.2967874592552455
5GB1C-5G-N-BR2_tpm,0.3092046463381841
5GB1C-JG15-La-BR1_tpm,-0.0269053302154596
5GB1C-JG15-La-BR2_tpm,0.0788499836154503
5GB1C-JG15-N-BR1_tpm,0.2192414417891779
5GB1C-JG15-N-BR2_tpm,0.2596328665692375
