,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,8.248610128269718e-16,0.14678126692031662,12.0,0.0,-0.2453191345673984,1.0,-0.1850556486147097,22.0,0.0945186817387746,23.0,0.2376695126035821,24.0,0.0174743757898649,25.0,0.2106977300441768,26.0,0.1114646217223027,27.0,-0.0226592615074023,28.0,-0.0109701255561551,29.0,-0.1183969847570853,30.0,-0.0708968814249528,31.0,-0.0185268854709876
1,5G__lowO2_fast_growth,-0.1393063056510576,0.22690582544674828,12.0,2.0,-0.0083429124268565,3.0,0.2200946879407865,17.0,-0.6590086288174968,18.0,-0.258970065727282,19.0,-0.2414397483068722,20.0,-0.1765802051017795,21.0,-0.0166495922342528,32.0,-0.1909704388385105,33.0,0.092079048685143,34.0,-0.3309869538661676,35.0,-0.0529567088741087,36.0,-0.0479441502452937
2,5G__lowCH4,0.12240289918708258,0.3181958303371918,8.0,4.0,-0.0960776347075267,5.0,-0.0956913036334468,6.0,-0.2660673630775818,7.0,-0.2216436263757666,8.0,0.3723204686399191,9.0,0.423614649852424,10.0,0.435752661864071,11.0,0.4270153409345685,,,,,,,,
3,5G__MeOH,-1.4189498109625927,0.5341224947779178,7.0,12.0,-1.6544148760615074,13.0,-1.021751869486364,14.0,-1.2130378617001585,15.0,-0.9578339057413016,16.0,-0.8747052797504891,37.0,-2.1539786796447653,38.0,-2.056926204353562,,,,,,,,,,
4,5G__NoCu,0.8494285315220284,0.179800582445528,3.0,39.0,0.8665597149185595,46.0,0.6616754922602492,47.0,1.0200503873872764,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.25766749541336215,0.3637060152982923,7.0,40.0,0.2281482542884481,50.0,0.8200496909973491,51.0,0.6737138351414496,52.0,-0.0547013751355072,53.0,-0.1713717161830663,60.0,0.1656511171619055,61.0,0.1421826616229564,,,,,,,,,,
6,5G__highCu,0.37454633701545814,0.14871193076877906,5.0,41.0,0.3782282526145222,42.0,0.2742302461345822,43.0,0.5714341975316888,44.0,0.1929017227861695,45.0,0.455937266010328,,,,,,,,,,,,,,
7,5G__lowCu,0.8087147340052991,0.15416538753221526,8.0,48.0,0.8662600769804714,49.0,0.7394483099859821,54.0,0.7915430062879105,55.0,0.8700853911238289,56.0,0.577880258567256,57.0,0.6418133873973897,58.0,0.9349924609427384,59.0,1.047694980756816,,,,,,,,
8,5G__highO2_slow_growth,1.8954361754912528,0.18078754209390216,4.0,62.0,1.6751171608287816,63.0,2.0201443748438805,64.0,1.822020526973288,65.0,2.06446263931906,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,1.0154075530265676,0.10403338904390305,4.0,66.0,1.0521589160260847,67.0,0.8816928976025356,68.0,1.1292253542813793,69.0,0.9985530441962708,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.6897253832362611,0.07071682672362138,2.0,70.0,0.7397297309565278,71.0,0.6397210355159944,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,2.203575776153623,0.33055104135150387,5.0,72.0,1.6439479021192271,78.0,2.264099135925802,79.0,2.212592515116019,82.0,2.452815730366677,83.0,2.444423597240389,,,,,,,,,,,,,,
12,5G__NoLanthanum,2.089768787007588,0.3422564993256935,5.0,73.0,1.9713867672709704,80.0,2.34241986322935,81.0,1.592257915295206,84.0,2.074893128782291,85.0,2.467886260460123,,,,,,,,,,,,,,
13,5G__aa3_KO,1.197956989003501,0.06980936430424883,2.0,74.0,1.2473196638933572,75.0,1.1485943141136443,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.9695266465050367,0.1658684708356555,2.0,76.0,1.0868133670179718,77.0,0.8522399259921016,,,,,,,,,,,,,,,,,,,,
