,EQU24_RS14055
5GB1_FM03_TR1_QC_tpm,-1.071302340090169
5GB1_FM03_TR2_QC_tpm,-0.2625949285140239
5GB1_FM11_TR1_QC_tpm,-0.0621935490035747
5GB1_FM11_TR2_QC_tpm,-0.1798120394828224
5GB1_FM12_TR1_tpm,-0.6944468115633677
5GB1_FM12_TR1_QC_tpm,-0.6335005672068554
5GB1_FM12_TR2_tpm,-0.702543728436793
5GB1_FM12_TR2_QC_tpm,-0.6579292420758973
5GB1_FM14_TR1_tpm,-0.1394798062533375
5GB1_FM14_TR1_QC_tpm,-0.3616931428342989
5GB1_FM14_TR2_tpm,-0.4886363151342561
5GB1_FM14_TR2_QC_tpm,-0.4275746834894649
5GB1_FM18_TR1_QC_tpm,-1.2079166455764696
5GB1_FM18_TR2_tpm,-0.7189490541061856
5GB1_FM18_TR2_QC_tpm,-0.4666716557932382
5GB1_FM18_TR3_tpm,-0.5777219365346156
5GB1_FM18_TR3_QC_tpm,-0.532821023753768
5GB1_FM19_TR1_tpm,-0.7865377009801326
5GB1_FM19_TR1_QC_tpm,-0.2811399015883262
5GB1_FM19_TR1_UW_tpm,-0.6167714696508328
5GB1_FM19_TR3_tpm,-0.1164231365498968
5GB1_FM19_TR3_QC_tpm,-0.6029094504842751
5GB1_FM20_TR1_QC_tpm,-0.1241940146077968
5GB1_FM20_TR2_QC_tpm,0.0871347197997067
5GB1_FM20_TR3_tpm,0.2249571016473739
5GB1_FM20_TR3_QC_tpm,0.2009970208331548
5GB1_FM20_TR3_UW_tpm,0.3647958842079957
5GB1_FM21_TR1_tpm,0.1294741417651224
5GB1_FM21_TR1_QC_tpm,0.1818752708564188
5GB1_FM21_TR2_tpm,-0.0482782790674578
5GB1_FM21_TR2_QC_tpm,0.1219528278319348
5GB1_FM21_TR2_UW_tpm,0.1951825953377435
5GB1_FM22_TR1_tpm,-0.0907523385739033
5GB1_FM22_TR1_QC_tpm,0.0672037070167403
5GB1_FM22_TR3_tpm,-0.3277251006179345
5GB1_FM22_TR3_QC_tpm,0.0777327552478261
5GB1_FM22_TR3_UW_tpm,0.0300677489178626
5GB1_FM23_TR3_tpm,-1.0991094990667971
5GB1_FM23_TR3_QC_tpm,-1.2933518410860962
5GB1_FM34_T0_TR1_QC_tpm,-0.2579067776157426
5GB1_FM34_T3_TR3_QC_tpm,-0.9848097731840552
5GB1_FM34_T4_TR3_QC_tpm,-0.1728595304714621
5GB1_FM34_T5_TR2_QC_tpm,-0.1511569984637732
5GB1_FM34_T6_TR3_QC_tpm,-0.5177430973107056
5GB1_FM34_T7_TR3_QC_tpm,-0.4779321727595818
5GB1_FM34_T8_TR1_QC_tpm,-0.7435640189662234
5GB1_FM40_T0_TR1_QC_tpm,-0.1646056291468998
5GB1_FM40_T0m_TR2_tpm,-0.0151178965194542
5GB1_FM40_T10m_TR3_tpm,-0.4333477203564273
5GB1_FM40_T10m_TR3_QC_tpm,-0.3523362094416713
5GB1_FM40_T150m_TR1_QC_tpm,-0.1350302783664858
5GB1_FM40_T150m_TR1_remake_tpm,-0.2881043475760121
5GB1_FM40_T180m_TR1_tpm,-0.819038008935455
5GB1_FM40_T180m_TR1_QC_tpm,-0.7298557557030874
5GB1_FM40_T20m_TR2_tpm,-0.1899889377203187
5GB1_FM40_T20m_TR2_QC_tpm,-0.2813819624652156
5GB1_FM40_T40m_TR1_tpm,-0.2769380807342285
5GB1_FM40_T40m_TR1_QC_tpm,-0.4176465892749474
5GB1_FM40_T60m_TR1_tpm,-0.3059490601413301
5GB1_FM40_T60m_TR1_QC_tpm,-0.4395573381822837
5GB1_FM40_T90m_TR2_tpm,-0.6644901052500254
5GB1_FM40_T90m_TR2_QC_tpm,-0.9054265205905394
5GB1_FM69_t3_TR1_tpm,0.5972725085255135
5GB1_FM69_t3_TR1_UW_tpm,0.8021434475968681
5GB1_FM69_t4_TR1_tpm,0.6010344916634391
5GB1_FM69_t4_TR1_UW_tpm,0.5023647550268979
5GB1_FM80_t2_TR1_tpm,0.6371307475146635
5GB1_FM80_t4_TR1_tpm,0.6473044688660385
5GB1_FM81_t1_TR3_tpm,0.1265785565718102
5GB1_FM81_t2_TR3_tpm,0.4307547994832861
5GB1_LTrecycle_TR1_tpm,0.649398768006451
5GB1_LTrecycle_TR1_QC_tpm,0.5662376599658616
5GB1_vial_wLa_TR3_tpm,0.4525814093818967
5GB1_vial_woLa_TR2_tpm,-0.4895842623686359
5GB1_FM_85_TR1_tpm,-0.4890693722747974
5GB1_FM_85_TR2_tpm,-0.3540882468037765
5GB1_pA9_red_tpm,0.7232227292200974
5GB1_pA9_yellow_tpm,0.7366894380447402
5GB1C-5G-La-BR1_tpm,0.4563561862377421
5GB1C-5G-La-BR2_tpm,0.6039172869266176
5GB1C-5G-N-BR1_tpm,0.7746615309485101
5GB1C-5G-N-BR2_tpm,0.3884677973479986
5GB1C-JG15-La-BR1_tpm,0.503480306331257
5GB1C-JG15-La-BR2_tpm,0.6130415334908195
5GB1C-JG15-N-BR1_tpm,0.5281928782431891
5GB1C-JG15-N-BR2_tpm,0.7592796928302334
