,0
gene_id,EQU24_RS21395
name,<i>Not Available</i>
operon,97
gene_product,bilirubin oxidase
cog,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,<i>Not Available</i>
link,"<a href=""https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21395"">BioCyc</a>"
