,33
5G_uMax:1,-2.0839187302192816
5G_uMax:2,-3.177775129593301
5G_lowO2_fast_growth:1,-0.2669949363824749
5G_lowO2_fast_growth:2,-0.9563672974238078
5G_lowCH4:1,-3.748976946016063
5G_lowCH4:2,-5.316735061610706
5G_lowCH4:3,-2.124720732802772
5G_lowCH4:4,-2.4454334636756725
5G_lowCH4:5,-1.0530354828669082
5G_lowCH4:6,-0.1828400969037709
5G_lowCH4:7,-2.7085795052688924
5G_lowCH4:8,-1.886296440662266
5G_MeOH:1,-1.5825760704550151
5G_MeOH:2,-3.239588379032092
5G_MeOH:3,-2.3040166807932563
5G_MeOH:4,-9.076395027137014
5G_MeOH:5,-8.295750457005513
5G_lowO2_fast_growth:3,1.702745675614172
5G_lowO2_fast_growth:4,-3.437847756650822
5G_lowO2_fast_growth:5,-3.392370400713856
5G_lowO2_fast_growth:6,-0.6399106598384563
5G_lowO2_fast_growth:7,-0.9624737234787988
5G_uMax:3,0.5246237447206146
5G_uMax:4,-4.408104803560355
5G_uMax:5,3.365460826594377
5G_uMax:6,0.1900226806316655
5G_uMax:7,0.5645177712038147
5G_uMax:8,1.0522402468466532
5G_uMax:9,1.0160152623845635
5G_uMax:10,2.630061595141745
5G_uMax:11,-0.1408411874888417
5G_uMax:12,0.4676977233383597
5G_lowO2_fast_growth:8,-0.9532584446731848
5G_lowO2_fast_growth:9,-2.851343001757344
5G_lowO2_fast_growth:10,2.661465926531452
5G_lowO2_fast_growth:11,0.2092973550883202
5G_lowO2_fast_growth:12,-0.283251146095181
5G_MeOH:6,-4.760877041114393
5G_MeOH:7,-3.092506417383655
5G_NoCu:1,-4.721249665626515
5G_medCu:1,-2.202173546703724
5G_highCu:1,-2.5119093623899307
5G_highCu:2,-0.1275496734518854
5G_highCu:3,-3.040719636216633
5G_highCu:4,-1.4567624603837124
5G_highCu:5,-2.917343437168621
5G_NoCu:2,2.1258692146572566
5G_NoCu:3,-10.479445003768593
5G_lowCu:1,-1.9589860141402395
5G_lowCu:2,-0.6207434517272692
5G_medCu:2,-3.3603174967119203
5G_medCu:3,-1.8171314047714195
5G_medCu:4,-0.9591214294620982
5G_medCu:5,0.0858862348418464
5G_lowCu:3,-10.82368131664042
5G_lowCu:4,-2.9213992760013787
5G_lowCu:5,-1.5691198243793305
5G_lowCu:6,0.2004750195393655
5G_lowCu:7,-12.667695473636696
5G_lowCu:8,-5.546615552438308
5G_medCu:6,-0.5846195462017477
5G_medCu:7,0.554879438183119
5G_highO2_slow_growth:1,-2.1738796881237064
5G_highO2_slow_growth:2,-10.707151433590118
5G_highO2_slow_growth:3,-1.669043628856834
5G_highO2_slow_growth:4,-10.777223548277467
5G_NO3_lowO2_slow_growth:1,-1.3676238285593103
5G_NO3_lowO2_slow_growth:2,-0.792477600473479
5G_NO3_lowO2_slow_growth:3,-1.1717200737804918
5G_NO3_lowO2_slow_growth:4,0.0940355562504302
5G_LanzaTech:1,0.8241389779967601
5G_LanzaTech:2,3.4019053951590745
5G_WithLanthanum:1,-11.027080692538098
5G_NoLanthanum:1,-10.307209781903031
5G_aa3_KO:1,1.2053605210241944
5G_aa3_KO:2,-2.8043201476296784
5G_crotonic_acid:1,-0.4311851781666365
5G_crotonic_acid:2,1.0247361563717696
5G_WithLanthanum:2,-6.861179798900302
5G_WithLanthanum:3,-4.454552767472452
5G_NoLanthanum:2,-5.052191030860739
5G_NoLanthanum:3,-1.9180674691737305
5G_WithLanthanum:4,-6.021190405837164
5G_WithLanthanum:5,-5.740299702045921
5G_NoLanthanum:4,-3.826341411993704
5G_NoLanthanum:5,-6.061882907310489
