,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,-2.868076146948321e-16,1.063124999825581,12.0,0.0,1.2740054143973818,1.0,1.9175233062788224,22.0,-1.423348916605477,23.0,-0.3662558598291873,24.0,1.2768814641173878,25.0,-0.4668757438246328,26.0,-0.4163695510011302,27.0,-0.5439918608627864,28.0,-0.4277092402328497,29.0,0.90638847551192,30.0,-1.1421508813951944,31.0,-0.5880966065542576
1,5G__lowO2_fast_growth,-0.44159532707825394,1.2982846508185022,12.0,2.0,-2.5456328067893854,3.0,0.3985928537672082,17.0,2.0307462627241946,18.0,0.2825646303647526,19.0,0.2450902235975169,20.0,0.0282139361531292,21.0,-0.7047958687176167,32.0,-0.8398166790543289,33.0,-2.200645942087619,34.0,0.5405952272088151,35.0,-1.730414971473139,36.0,-0.803640790632574
2,5G__lowCH4,-1.8623557589800415,0.8864784652414041,8.0,4.0,-2.7444535694871424,5.0,-2.742680213699077,6.0,-2.2871554802074665,7.0,-2.8469996541508595,8.0,-0.7133348492458254,9.0,-0.9360596174983148,10.0,-1.4099435562528992,11.0,-1.218219131298745,,,,,,,,
3,5G__MeOH,-3.620752246703859,1.2855173100060209,7.0,12.0,-2.259409209379203,13.0,-3.0029568305932868,14.0,-2.418775674894022,15.0,-3.789607861087629,16.0,-3.172915251711105,37.0,-5.4519217723979,38.0,-5.2496791268638665,,,,,,,,,,
4,5G__NoCu,0.5051020072178031,1.608572324050937,3.0,39.0,2.252084803302068,46.0,0.1780017276446989,47.0,-0.9147805092933576,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.35259685595585716,0.43236965398554617,7.0,40.0,0.5070660164055164,50.0,-0.5774719546955257,51.0,0.321192046099705,52.0,0.7668933888098013,53.0,0.5362834331526396,60.0,0.5048505503989775,61.0,0.409364511519886,,,,,,,,,,
6,5G__highCu,0.5564202389611517,0.5541922246237307,5.0,41.0,0.7079384179629028,42.0,0.7808869868959684,43.0,-0.0439235138556984,44.0,0.0482804014681991,45.0,1.2889189023343866,,,,,,,,,,,,,,
7,5G__lowCu,-0.06249917542484945,1.0403644411404127,8.0,48.0,-0.9447764023615288,49.0,-0.9928764328012132,54.0,-0.6748980223271372,55.0,0.7456296978002583,56.0,-0.8327661992268192,57.0,-0.4781524790664166,58.0,1.0146245735369672,59.0,1.6632218610470937,,,,,,,,
8,5G__highO2_slow_growth,4.851152780723648,2.500506440296108,4.0,62.0,7.696230547998077,63.0,6.1511863370593005,64.0,2.3415223645065555,65.0,3.2156718733306597,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,1.873080426479341,0.5840354418202329,4.0,66.0,2.715808647520948,67.0,1.5474210335673788,68.0,1.8060756585049385,69.0,1.4230163663240991,,,,,,,,,,,,,,,,
10,5G__LanzaTech,4.4452985534452285,0.47193450491795375,2.0,70.0,4.111590464741827,71.0,4.779006642148629,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-2.1167185146676686,1.5663464407385503,5.0,72.0,-3.791706586610793,78.0,-1.6575454590121692,79.0,0.2729874591555484,82.0,-3.1495536221818976,83.0,-2.257774364689032,,,,,,,,,,,,,,
12,5G__NoLanthanum,-1.3831581012698395,1.3870059865628614,5.0,73.0,-3.685868976279359,80.0,-0.9959509012068012,81.0,-0.0625523132040958,84.0,-1.4868227589431546,85.0,-0.684595556715787,,,,,,,,,,,,,,
13,5G__aa3_KO,3.3631248453253253,1.1196621211079247,2.0,74.0,4.1548455237984525,75.0,2.5714041668521985,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-1.7629685194674327,6.219132132343689,2.0,76.0,2.6346219844079424,77.0,-6.160559023342808,,,,,,,,,,,,,,,,,,,,
