,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-2.4748721590602446e-16,0.17687379633718714,12.0,0.0,-0.4193459537185191,1.0,-0.1703081921802001,22.0,0.121826888571678,23.0,0.110275860868759,24.0,-0.0395865200184495,25.0,0.0982358125950151,26.0,0.2155090592183244,27.0,0.0542931663750074,28.0,0.0111349152438808,29.0,-0.1771114572953465,30.0,0.0736620384479715,31.0,0.121414381891876
1,5G__lowO2_fast_growth,-0.33753074673166555,0.26733876463421324,12.0,2.0,-0.426986711811832,3.0,0.0914692884506607,17.0,-0.8869210433498385,18.0,-0.4406561148672612,19.0,-0.461407422122793,20.0,-0.3946761494830575,21.0,-0.5455508104820073,32.0,-0.2219135277462101,33.0,-0.21120731009312,34.0,-0.4667340538083246,35.0,-0.0511712740129626,36.0,-0.0346138314532407
2,5G__lowCH4,-0.436228730885847,0.15978038223413982,8.0,4.0,-0.4993634436437437,5.0,-0.5208387311157203,6.0,-0.3879391747074603,7.0,-0.5021196507929275,8.0,-0.2923992836081615,9.0,-0.1235698665926188,10.0,-0.5760692554628966,11.0,-0.5875304411632474,,,,,,,,
3,5G__MeOH,-1.3968910033497113,0.21365152812848276,7.0,12.0,-1.597266985422073,13.0,-1.2178342513127491,14.0,-1.1335758448176465,15.0,-1.3583773750645256,16.0,-1.226294376310122,37.0,-1.6227774221373594,38.0,-1.6221107683835028,,,,,,,,,,
4,5G__NoCu,0.051208042552321836,0.027392476477905027,3.0,39.0,0.021254975163635,46.0,0.0749856036355085,47.0,0.057383548857822,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.11094216371241429,0.14740790351423583,7.0,40.0,-0.2589827595954279,50.0,0.0755584936796429,51.0,0.1047963684344726,52.0,-0.2577373699507221,53.0,-0.1765289633473372,60.0,-0.1461357341677658,61.0,-0.1175651810397626,,,,,,,,,,
6,5G__highCu,-0.0459997556728851,0.24116989320448287,5.0,41.0,-0.3266583166602332,42.0,0.0739706052963775,43.0,0.0975578484604451,44.0,-0.2810879410057083,45.0,0.2062190255446934,,,,,,,,,,,,,,
7,5G__lowCu,-0.07829830339383714,0.15695245027380728,8.0,48.0,0.1023396935702631,49.0,0.0879514851176637,54.0,-0.0136631534646678,55.0,-0.3143200778672668,56.0,-0.1059292863966234,57.0,0.0391022252349069,58.0,-0.1751928288513733,59.0,-0.2466744844935995,,,,,,,,
8,5G__highO2_slow_growth,0.6030894559373952,0.11093942806767851,4.0,62.0,0.61796051754561,63.0,0.6246301934042213,64.0,0.4515145032052894,65.0,0.7182526095944599,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.0463974210251363,0.05776878272513054,4.0,66.0,0.0295875071569833,67.0,0.0076232837471543,68.0,0.0163928356429954,69.0,0.1319860575534122,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.18324404052156315,0.06336519038602209,2.0,70.0,-0.1384380847084303,71.0,-0.228049996334696,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.4699337245271161,0.2273818986439964,5.0,72.0,0.0932745476884342,78.0,0.4942222502024265,79.0,0.7056549289366512,82.0,0.4967940996249815,83.0,0.5597227961830873,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.47918645522013037,0.3070213640798935,5.0,73.0,-0.0609220217976087,80.0,0.6422785557249409,81.0,0.6717746989749296,84.0,0.5232592082418606,85.0,0.6195418349565296,,,,,,,,,,,,,,
13,5G__aa3_KO,0.15493600441167069,0.11994113701483534,2.0,74.0,0.2397471957380856,75.0,0.0701248130852558,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.29492294923241325,0.05728803853716949,2.0,76.0,0.335431709762922,77.0,0.2544141887019044,,,,,,,,,,,,,,,,,,,,
