,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,-2.023844055306275e-15,1.1107270204771522,12.0,0.0,1.3032134506007735,1.0,1.930641439170876,22.0,-0.7862025416885104,23.0,0.1576398775568178,24.0,-2.073899153616762,25.0,-0.8704274624031,26.0,-0.6663263085981032,27.0,0.6096186334548761,28.0,0.6637572035708231,29.0,-0.9504243361323036,30.0,0.5010556654937081,31.0,0.1813535325908802
1,5G__lowO2_fast_growth,0.3223791245306119,1.287501270562559,12.0,2.0,2.8779746223627454,3.0,1.9041074614741231,17.0,-1.2954550740758302,18.0,0.4076295807143448,19.0,0.200835663542912,20.0,-1.1227548346693468,21.0,-1.1405021037889127,32.0,0.7950011835353924,33.0,0.9715404804800742,34.0,-0.9170509302304752,35.0,0.6453663403005788,36.0,0.541857104721737
2,5G__lowCH4,2.618302848678824,0.9782224894705286,8.0,4.0,3.1810836459315373,5.0,3.3842955112701896,6.0,3.7491645915779217,7.0,3.419583392376682,8.0,1.3119345004645664,9.0,1.209605475481818,10.0,2.2148668772390168,11.0,2.475888795088858,,,,,,,,
3,5G__MeOH,6.07663164071324,0.9786656913353444,7.0,12.0,6.729523338561877,13.0,5.59340623492901,14.0,5.5843044837085,15.0,5.093758479553104,16.0,5.033568810408411,37.0,7.123287001945748,38.0,7.378573135886029,,,,,,,,,,
4,5G__NoCu,0.21931240705323166,0.5332287575175966,3.0,39.0,0.4220181185372444,46.0,0.6214629810339829,47.0,-0.3855438784115323,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.107461360675317,0.40476801382995115,7.0,40.0,0.1348121086269392,50.0,-0.3626047448971269,51.0,-0.4624383405159736,52.0,0.4816916449681119,53.0,0.6311432544300939,60.0,0.2532932698721332,61.0,0.0763323322430414,,,,,,,,,,
6,5G__highCu,-0.005206928472252725,0.42539185827466036,5.0,41.0,-0.021013198237715,42.0,-0.3692628174962353,43.0,-0.0211054990185664,44.0,0.6988751558000409,45.0,-0.3135282834087878,,,,,,,,,,,,,,
7,5G__lowCu,0.6621425852563934,0.6362029080002078,8.0,48.0,1.2491548250414923,49.0,1.060462227815654,54.0,0.4905531074258523,55.0,1.129234683404292,56.0,0.8392946147895362,57.0,0.8804244091001897,58.0,-0.7230069032243845,59.0,0.3710237176985151,,,,,,,,
8,5G__highO2_slow_growth,-0.45579188803827586,1.1484851186553884,4.0,62.0,-1.290359486481222,63.0,0.5081448716288299,64.0,-1.598207617957171,65.0,0.5572546806564596,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-1.0424373531640136,0.04976792931315713,4.0,66.0,-1.058918118233782,67.0,-0.9740594155595844,68.0,-1.0445455940322947,69.0,-1.0922262848303932,,,,,,,,,,,,,,,,
10,5G__LanzaTech,5.210488904842835,0.01228499865770737,2.0,70.0,5.201802098985103,71.0,5.219175710700568,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,33.302389497718615,16.10100210142708,5.0,72.0,4.515069638866116,78.0,41.29002514206224,79.0,40.63011768534207,82.0,39.95302452344036,83.0,40.12371049888229,,,,,,,,,,,,,,
12,5G__NoLanthanum,34.33578214241135,17.196348245238024,5.0,73.0,3.6276717336255695,80.0,41.36827613012545,81.0,42.637226340605885,84.0,43.31069467373536,85.0,40.735041833964445,,,,,,,,,,,,,,
13,5G__aa3_KO,0.8851063083686017,1.388874738305599,2.0,74.0,1.8671890540431824,75.0,-0.096976437305979,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,-0.7509279831714212,0.582957334293459,2.0,76.0,-1.1631410673927591,77.0,-0.3387148989500833,,,,,,,,,,,,,,,,,,,,
