,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,-6.846375318521799e-16,0.9927025146327423,12.0,0.0,1.9356763073142464,1.0,1.3185324534176417,22.0,1.1094335727971334,23.0,0.431752023387078,24.0,-1.3400434290611878,25.0,-0.4359725177279956,26.0,-0.9691370062583108,27.0,-0.4344423696604405,28.0,-0.0883784178318744,29.0,-0.6683675589125274,30.0,-0.420846240009117,31.0,-0.4382068174546547
1,5G__lowO2_fast_growth,3.77314775104425,1.431362234877171,12.0,2.0,6.565560971440238,3.0,6.217564345205656,17.0,2.184103982155328,18.0,2.681485565517837,19.0,2.8762162949248755,20.0,2.354016676208799,21.0,2.5742545142302564,32.0,3.754015374103441,33.0,4.426592895872632,34.0,3.413278619215427,35.0,4.129931739682061,36.0,4.100752033974447
2,5G__lowCH4,11.482582671828752,0.8358037007476097,8.0,4.0,11.770357107406769,5.0,12.323293039964272,6.0,10.802935184999214,7.0,11.054734332198588,8.0,10.774957273690516,9.0,10.345973523060556,10.0,12.375963176641111,11.0,12.412447736668996,,,,,,,,
3,5G__MeOH,-7.897271770036012,1.1586875057428492,7.0,12.0,-9.43616333639135,13.0,-7.997471292882292,14.0,-8.0821158411585,15.0,-6.310916709956865,16.0,-6.39763232505337,37.0,-8.326921017122555,38.0,-8.729681867687146,,,,,,,,,,
4,5G__NoCu,5.003831923578997,1.083289492380605,3.0,39.0,6.249949836733875,46.0,4.286386875928094,47.0,4.475159058075024,,,,,,,,,,,,,,,,,,
5,5G__medCu,3.1913086936751367,1.1680790369473117,7.0,40.0,4.112571622418034,50.0,4.862600031057123,51.0,4.258195653306607,52.0,2.34761125059955,53.0,2.106675519432394,60.0,2.22666391227676,61.0,2.4248428666354886,,,,,,,,,,
6,5G__highCu,4.530483567267062,0.437318920490333,5.0,41.0,4.206013969519959,42.0,4.27588698816286,43.0,4.897904506808636,44.0,4.168600928911686,45.0,5.104011442932169,,,,,,,,,,,,,,
7,5G__lowCu,5.539939025650244,0.7600407072851204,8.0,48.0,4.927906616107364,49.0,4.661382766255915,54.0,5.370299702412626,55.0,6.468030427054493,56.0,5.878053749912403,57.0,5.5075012628041184,58.0,4.804288043399767,59.0,6.702049637255265,,,,,,,,
8,5G__highO2_slow_growth,-3.904382098367333,3.8023582379944254,4.0,62.0,-8.087131331949093,63.0,-5.877319784948356,64.0,-2.0593544222618223,65.0,0.4062771456899411,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,12.885280063474381,3.3117082644426103,4.0,66.0,8.342625001342109,67.0,12.542619394420944,68.0,14.999343466229632,69.0,15.65653239190484,,,,,,,,,,,,,,,,
10,5G__LanzaTech,14.694334992249793,0.3237196345913692,2.0,70.0,14.92323934107258,71.0,14.465430643427004,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,14.797041986126072,2.2410856148006957,5.0,72.0,18.289906902029276,78.0,14.216896842841464,79.0,15.593280205275413,82.0,12.799375648869884,83.0,13.08575033161432,,,,,,,,,,,,,,
12,5G__NoLanthanum,14.381044034316929,2.7389656824733906,5.0,73.0,18.81371174869235,80.0,14.743845571074162,81.0,11.516046843381671,84.0,13.13652864026541,85.0,13.69508736817105,,,,,,,,,,,,,,
13,5G__aa3_KO,22.281134025013344,3.0908942655246556,2.0,74.0,24.46672632009644,75.0,20.095541729930247,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,3.3978218831146765,2.9454112715090535,2.0,76.0,5.480542166582019,77.0,1.3151015996473336,,,,,,,,,,,,,,,,,,,,
