,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-3.804826823975797e-16,0.20367600170646238,12.0,0.0,-0.3457126971161086,1.0,-0.4286487622702442,22.0,0.1012678951164769,23.0,0.2417921390799486,24.0,0.1763962701907715,25.0,0.1036982333525831,26.0,0.1870079600822389,27.0,-0.0547079316023459,28.0,-0.0027874099583904,29.0,-0.0379110404140581,30.0,0.0043853828070909,31.0,0.0552199607320327
1,5G__lowO2_fast_growth,-0.20859331576885007,0.24521561196403105,12.0,2.0,-0.742939733530708,3.0,-0.4431461381190589,17.0,-0.467040354701254,18.0,-0.286403912745568,19.0,-0.3182649845089971,20.0,0.0318207881528138,21.0,-0.0650493757402141,32.0,-0.0502947672174762,33.0,-0.0887692086495182,34.0,-0.1284760393221695,35.0,0.0209896980651516,36.0,0.034454239090798
2,5G__lowCH4,-0.6447653744028093,0.21170994057884704,8.0,4.0,-0.8675826366169659,5.0,-0.9054284059989196,6.0,-0.7225674390278538,7.0,-0.7592734774768557,8.0,-0.3252303479151619,9.0,-0.3795167744158005,10.0,-0.5853137973433693,11.0,-0.6132101164275481,,,,,,,,
3,5G__MeOH,-1.5989007491243807,0.24725561337096227,7.0,12.0,-1.611895298396699,13.0,-1.3157119244726356,14.0,-1.2652184601428331,15.0,-1.6524370682132394,16.0,-1.5659923482872813,37.0,-1.9135988609983008,38.0,-1.867451283359676,,,,,,,,,,
4,5G__NoCu,-0.10921810368946468,0.06965803619895268,3.0,39.0,-0.0891442668822888,46.0,-0.1867088790174254,47.0,-0.0518011651686798,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.0612004974246849,0.07312269785394747,7.0,40.0,-0.0486947884452151,50.0,-0.0550104786483576,51.0,-0.0819016821149727,52.0,-0.1979857891253127,53.0,-0.0747130967032934,60.0,-0.0070415978922921,61.0,0.0369439509566493,,,,,,,,,,
6,5G__highCu,0.0873955020707772,0.14958828138778943,5.0,41.0,0.0742535188771542,42.0,0.2996971580688647,43.0,-0.0470385029382622,44.0,-0.0547277598369104,45.0,0.1647930961830397,,,,,,,,,,,,,,
7,5G__lowCu,-0.10515347037959351,0.10387801768189947,8.0,48.0,-0.1328973663236254,49.0,-0.111202021182045,54.0,-0.1277415645142072,55.0,-0.151289555477085,56.0,-0.2487871371187715,57.0,-0.1355735944556455,58.0,0.1115148259139724,59.0,-0.0452513498793409,,,,,,,,
8,5G__highO2_slow_growth,0.017104067401216397,0.1466455349272228,4.0,62.0,0.194170506133072,63.0,-0.0871161377134308,64.0,0.0797947160009711,65.0,-0.1184328148157467,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.23620676525532608,0.15869389544107163,4.0,66.0,-0.0156404279041488,67.0,-0.2533689223318482,68.0,-0.3923173945485185,69.0,-0.2835003162367888,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.2164511563101223,0.08154901857562377,2.0,70.0,-0.2741150203440536,71.0,-0.158787292276191,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.7579069737399067,0.3198498232991722,5.0,72.0,-1.2264146870856614,78.0,-0.6240411087779174,79.0,-0.3592969903338217,82.0,-0.863580289352269,83.0,-0.7162017931498639,,,,,,,,,,,,,,
12,5G__NoLanthanum,-0.5641223366257038,0.2957028468439792,5.0,73.0,-0.9758763461024148,80.0,-0.3419960858969189,81.0,-0.4080064043608589,84.0,-0.7775245792026384,85.0,-0.3172082675656877,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.23334634280222394,0.01683679226888009,2.0,74.0,-0.2214409328154696,75.0,-0.2452517527889783,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.06458939917051235,0.04170370365165304,2.0,76.0,0.0940783708231904,77.0,0.0351004275178343,,,,,,,,,,,,,,,,,,,,
