,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-3.294890402183448e-16,0.2498136173973189,12.0,0.0,0.0938617731518487,1.0,0.1720177402484815,22.0,0.1383053880246656,23.0,0.4527328056430777,24.0,-0.2391501945241865,25.0,-0.4689597745032423,26.0,0.1206920165129599,27.0,-0.0898978390490441,28.0,0.0521966705478336,29.0,-0.3329005194805035,30.0,0.1032645798045335,31.0,-0.0021626463764281
1,5G__lowO2_fast_growth,-0.14600051731041364,0.27916613586462863,12.0,2.0,0.3928736387460594,3.0,0.106819429947043,17.0,-0.661012492118592,18.0,-0.3414022697021703,19.0,-0.0525638947218114,20.0,-0.0816662718656013,21.0,-0.1951195590224363,32.0,-0.1228806259007821,33.0,-0.2082319375808845,34.0,-0.5132883902521956,35.0,-0.1415212477145049,36.0,0.0659874124609123
2,5G__lowCH4,-0.06234078936417286,0.08916120247238475,8.0,4.0,-0.1423749664759279,5.0,-0.1984105287825937,6.0,-0.1136134090148504,7.0,-0.0723416279651347,8.0,0.0613279643143931,9.0,-0.0664211369024654,10.0,0.0056127350030781,11.0,0.027494654910118,,,,,,,,
3,5G__MeOH,-0.13907265200664704,0.27504641310655464,7.0,12.0,0.2793656184837312,13.0,0.110117907667127,14.0,-0.09009723968936,15.0,-0.2079386438186352,16.0,-0.1401834003085298,37.0,-0.4464060727114596,38.0,-0.4783667336694028,,,,,,,,,,
4,5G__NoCu,0.6730171405102894,0.5367809483115058,3.0,39.0,0.3707425491270939,46.0,0.3555326910563048,47.0,1.2927761813474694,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.7607520723798776,0.43813775762918294,7.0,40.0,0.0914100272731914,50.0,1.2032746787901818,51.0,1.3353834112006266,52.0,0.6188275938311998,53.0,0.4317673943098521,60.0,0.6777461804955287,61.0,0.9668552207585632,,,,,,,,,,
6,5G__highCu,0.01849294290865074,0.17987539216498813,5.0,41.0,-0.0976548673615012,42.0,0.0494437676282162,43.0,-0.0626731389631078,44.0,0.3190981316083752,45.0,-0.1157491783687287,,,,,,,,,,,,,,
7,5G__lowCu,0.9701251158884292,0.364419976225921,8.0,48.0,0.7584202158854483,49.0,0.9185585301701904,54.0,1.441642180586883,55.0,0.3683389828810428,56.0,0.8469348044378062,57.0,0.954649760125256,58.0,1.5013917547727642,59.0,0.9710646982480426,,,,,,,,
8,5G__highO2_slow_growth,0.8890432915308892,0.10555452337208189,4.0,62.0,0.8800628631100507,63.0,1.0400226237262702,64.0,0.8333412418994142,65.0,0.8027464373878219,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.27919483611847506,0.13202407423457102,4.0,66.0,0.4623702098423123,67.0,0.2584144113426472,68.0,0.1474010909427576,69.0,0.248593632346183,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.4066844196446462,0.15447153817855436,2.0,70.0,-0.2974565474982737,71.0,-0.5159122917910186,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,1.4251871741553406,0.3694981871716709,5.0,72.0,0.7701789561663492,78.0,1.506245955040164,79.0,1.595760144396893,82.0,1.6214937482399394,83.0,1.6322570669333567,,,,,,,,,,,,,,
12,5G__NoLanthanum,1.3403610001985369,0.46719492326407847,5.0,73.0,0.5502166272783322,80.0,1.6018417498910855,81.0,1.2865523834990515,84.0,1.5689403152495958,85.0,1.6942539250746194,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.7679883745170988,0.2229342861152736,2.0,74.0,-0.9256267199881908,75.0,-0.6103500290460069,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,2.5980333864167298,0.14589572623503658,2.0,76.0,2.494869529049799,77.0,2.70119724378366,,,,,,,,,,,,,,,,,,,,
