,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,3.700743415417188e-17,0.6088425665428401,12.0,0.0,-0.5147583104307214,1.0,-0.5443552033760466,22.0,-1.62600533391213,23.0,0.4053334847496233,24.0,0.3009794250687689,25.0,0.2770554678086974,26.0,0.3572438794057637,27.0,0.2990485158825837,28.0,0.2256017555553602,29.0,0.2017308609923138,30.0,0.1657761115235998,31.0,0.4523493467321873
1,5G__lowO2_fast_growth,0.24346492370205966,0.19074148353628897,12.0,2.0,0.0489944283472372,3.0,-0.1144689878782414,17.0,0.0131336157573991,18.0,0.2275380011428582,19.0,0.3445476780586372,20.0,0.442511831517443,21.0,0.5031494154592195,32.0,0.3446529019357918,33.0,0.3707235580803729,34.0,0.0908490926029088,35.0,0.3433808060737995,36.0,0.30656674332729
2,5G__lowCH4,0.11720128716783935,0.14974824304390125,8.0,4.0,0.149448678448818,5.0,0.1337468426103374,6.0,0.2567237811793266,7.0,0.0316365469437123,8.0,0.2224757273361888,9.0,0.3091216070206286,10.0,-0.1048616070154522,11.0,-0.0606812791808448,,,,,,,,
3,5G__MeOH,0.3489387356407198,0.3032863408135282,7.0,12.0,0.240480573125795,13.0,0.4898953579766218,14.0,0.2895731264153118,15.0,0.0505765566741915,16.0,-0.0474709676189966,37.0,0.6383533478196362,38.0,0.7811631550924787,,,,,,,,,,
4,5G__NoCu,0.22765675610467864,0.13502469579157148,3.0,39.0,0.1017251324033683,46.0,0.2110135980614198,47.0,0.3702315378492478,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.035005703346411586,0.12315793864177052,7.0,40.0,-0.1603425536132103,50.0,0.0833127500079222,51.0,0.0838744761227214,52.0,-0.1040021139055178,53.0,0.0474261873228991,60.0,0.1062232337821087,61.0,0.1885479437079578,,,,,,,,,,
6,5G__highCu,-0.017218711764405793,0.19373926784861525,5.0,41.0,0.106137103748626,42.0,-0.0604495692084814,43.0,0.2361887749659628,44.0,-0.2652768500349762,45.0,-0.1026930182931602,,,,,,,,,,,,,,
7,5G__lowCu,0.14657886369528003,0.12354980522387132,8.0,48.0,0.1552109004221464,49.0,0.1951506021410756,54.0,0.2546604007896267,55.0,0.1501977830521026,56.0,0.2390900371473607,57.0,0.2544786977650908,58.0,0.0084286370073272,59.0,-0.0845861487624897,,,,,,,,
8,5G__highO2_slow_growth,0.8428770712102918,0.3002846601840417,4.0,62.0,1.1250255031629268,63.0,0.9916063295852556,64.0,0.8223185860939015,65.0,0.4325578659990832,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.21035993917850976,0.042454589411948164,4.0,66.0,0.1753459841807583,67.0,0.1884323210770295,68.0,0.206587837886659,69.0,0.2710736135695923,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.2102695724127379,0.1115896969179962,2.0,70.0,0.1313637410114712,71.0,0.2891754038140046,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,1.3524541293408219,0.32172132091549344,5.0,72.0,1.290346534435689,78.0,1.1552380232859716,79.0,0.9640444758005252,82.0,1.7492096921110325,83.0,1.6034319210708905,,,,,,,,,,,,,,
12,5G__NoLanthanum,1.0925605664945075,0.3412501005836733,5.0,73.0,0.6577558687310971,80.0,1.2663546667453107,81.0,0.8196082806701166,84.0,1.4809625158765125,85.0,1.238121500449501,,,,,,,,,,,,,,
13,5G__aa3_KO,0.919649890786391,0.1483186994828718,2.0,74.0,0.8147727326052827,75.0,1.0245270489674994,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.5691664992604208,0.1451456226440099,2.0,76.0,0.671799953291544,77.0,0.4665330452292977,,,,,,,,,,,,,,,,,,,,
