,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,-9.899488636240978e-16,2.300320617537876,12.0,0.0,-3.6683139546357335,1.0,1.0650557513322798,22.0,-2.566324633843379,23.0,0.2339231749303014,24.0,1.7090176762427616,25.0,-4.673223391512359,26.0,1.0600792163676478,27.0,0.9713904340778556,28.0,1.0544026042968428,29.0,1.540016550559545,30.0,2.4446418152350846,31.0,0.8293347569491397
1,5G__lowO2_fast_growth,0.6658003975421273,1.9706761051466464,12.0,2.0,-2.025103472914363,3.0,0.1420193043168681,17.0,2.1882491920876608,18.0,0.6219946207156601,19.0,1.348704958261855,20.0,1.6075022085112314,21.0,2.027856646918724,32.0,0.7939653872561491,33.0,-4.178874362011116,34.0,0.84076036660826,35.0,2.920671093835074,36.0,1.7018588269195238
2,5G__lowCH4,0.6477207536971225,0.4646379217891831,8.0,4.0,0.9826175627333804,5.0,0.6348311493777734,6.0,0.8114973537499665,7.0,-0.1586715239244788,8.0,0.6252655422423066,9.0,0.1561861423529926,10.0,0.8086824036853065,11.0,1.3213573993597327,,,,,,,,
3,5G__MeOH,2.1539314327987045,0.9971317723484213,7.0,12.0,0.6537238583238585,13.0,1.08806558673817,14.0,2.797059001861797,15.0,2.399534891495498,16.0,2.1776029893929065,37.0,3.5878623011389363,38.0,2.373671400639765,,,,,,,,,,
4,5G__NoCu,1.1331721943835305,1.5179321445222143,3.0,39.0,1.876311607453926,46.0,2.136348229769306,47.0,-0.6131432540726413,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.2305721791500653,0.9125980218230244,7.0,40.0,1.6338311185433767,50.0,0.0939895026154013,51.0,0.2871383679634016,52.0,-0.2790895004913038,53.0,-0.1714592378654957,60.0,1.142820301188516,61.0,-1.0932252979034387,,,,,,,,,,
6,5G__highCu,-1.8560184102473172,6.104205192330986,5.0,41.0,2.1168866009101457,42.0,3.129958122757657,43.0,-3.510331765156594,44.0,-11.79265756378846,45.0,0.7760525540406641,,,,,,,,,,,,,,
7,5G__lowCu,-0.23832037533680517,1.284541637510423,8.0,48.0,-0.96081650833244,49.0,-0.9749208496242954,54.0,0.274753947264397,55.0,-2.5993564841311305,56.0,0.8199767438659933,57.0,0.87176562431342,58.0,-0.5765725218418297,59.0,1.238607045791444,,,,,,,,
8,5G__highO2_slow_growth,1.9268361725146896,0.2747793173447132,4.0,62.0,1.9911044133965088,63.0,1.623374675179201,64.0,1.8209499570441776,65.0,2.271915644438871,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,1.9034472450313382,0.5777602462805596,4.0,66.0,1.1512118396151092,67.0,2.479495354667093,68.0,1.7815287561619877,69.0,2.201553029681163,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-1.6559731049628414,0.6447824297915883,2.0,70.0,-1.2000430764672705,71.0,-2.1119031334584126,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,1.199582237974068,2.0500017106026105,5.0,72.0,-2.450865402754799,78.0,1.8649870643622768,79.0,1.9814644404779136,82.0,2.2611727086589912,83.0,2.3411523791259565,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.7897351556569239,3.1895884118478928,5.0,73.0,-4.890535799786601,80.0,1.880024192939652,81.0,1.9542106314787469,84.0,2.593697775629071,85.0,2.411278978023751,,,,,,,,,,,,,,
13,5G__aa3_KO,0.8470997688278604,0.25816665180098103,2.0,74.0,1.0296511589925603,75.0,0.6645483786631605,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,1.1128370243865433,0.6508898412335963,2.0,76.0,1.5730856449282544,77.0,0.652588403844832,,,,,,,,,,,,,,,,,,,,
