,5GB1_FM03_TR1_QC_tpm,5GB1_FM03_TR2_QC_tpm,5GB1_FM11_TR1_QC_tpm,5GB1_FM11_TR2_QC_tpm,5GB1_FM12_TR1_tpm,5GB1_FM12_TR1_QC_tpm,5GB1_FM12_TR2_tpm,5GB1_FM12_TR2_QC_tpm,5GB1_FM14_TR1_tpm,5GB1_FM14_TR1_QC_tpm,5GB1_FM14_TR2_tpm,5GB1_FM14_TR2_QC_tpm,5GB1_FM18_TR1_QC_tpm,5GB1_FM18_TR2_tpm,5GB1_FM18_TR2_QC_tpm,5GB1_FM18_TR3_tpm,5GB1_FM18_TR3_QC_tpm,5GB1_FM19_TR1_tpm,5GB1_FM19_TR1_QC_tpm,5GB1_FM19_TR1_UW_tpm,5GB1_FM19_TR3_tpm,5GB1_FM19_TR3_QC_tpm,5GB1_FM20_TR1_QC_tpm,5GB1_FM20_TR2_QC_tpm,5GB1_FM20_TR3_tpm,5GB1_FM20_TR3_QC_tpm,5GB1_FM20_TR3_UW_tpm,5GB1_FM21_TR1_tpm,5GB1_FM21_TR1_QC_tpm,5GB1_FM21_TR2_tpm,5GB1_FM21_TR2_QC_tpm,5GB1_FM21_TR2_UW_tpm,5GB1_FM22_TR1_tpm,5GB1_FM22_TR1_QC_tpm,5GB1_FM22_TR3_tpm,5GB1_FM22_TR3_QC_tpm,5GB1_FM22_TR3_UW_tpm,5GB1_FM23_TR3_tpm,5GB1_FM23_TR3_QC_tpm,5GB1_FM34_T0_TR1_QC_tpm,5GB1_FM34_T3_TR3_QC_tpm,5GB1_FM34_T4_TR3_QC_tpm,5GB1_FM34_T5_TR2_QC_tpm,5GB1_FM34_T6_TR3_QC_tpm,5GB1_FM34_T7_TR3_QC_tpm,5GB1_FM34_T8_TR1_QC_tpm,5GB1_FM40_T0_TR1_QC_tpm,5GB1_FM40_T0m_TR2_tpm,5GB1_FM40_T10m_TR3_tpm,5GB1_FM40_T10m_TR3_QC_tpm,5GB1_FM40_T150m_TR1_QC_tpm,5GB1_FM40_T150m_TR1_remake_tpm,5GB1_FM40_T180m_TR1_tpm,5GB1_FM40_T180m_TR1_QC_tpm,5GB1_FM40_T20m_TR2_tpm,5GB1_FM40_T20m_TR2_QC_tpm,5GB1_FM40_T40m_TR1_tpm,5GB1_FM40_T40m_TR1_QC_tpm,5GB1_FM40_T60m_TR1_tpm,5GB1_FM40_T60m_TR1_QC_tpm,5GB1_FM40_T90m_TR2_tpm,5GB1_FM40_T90m_TR2_QC_tpm,5GB1_FM69_t3_TR1_tpm,5GB1_FM69_t3_TR1_UW_tpm,5GB1_FM69_t4_TR1_tpm,5GB1_FM69_t4_TR1_UW_tpm,5GB1_FM80_t2_TR1_tpm,5GB1_FM80_t4_TR1_tpm,5GB1_FM81_t1_TR3_tpm,5GB1_FM81_t2_TR3_tpm,5GB1_LTrecycle_TR1_tpm,5GB1_LTrecycle_TR1_QC_tpm,5GB1_vial_wLa_TR3_tpm,5GB1_vial_woLa_TR2_tpm,5GB1_FM_85_TR1_tpm,5GB1_FM_85_TR2_tpm,5GB1_pA9_red_tpm,5GB1_pA9_yellow_tpm,5GB1C-5G-La-BR1_tpm,5GB1C-5G-La-BR2_tpm,5GB1C-5G-N-BR1_tpm,5GB1C-5G-N-BR2_tpm,5GB1C-JG15-La-BR1_tpm,5GB1C-JG15-La-BR2_tpm,5GB1C-JG15-N-BR1_tpm,5GB1C-JG15-N-BR2_tpm
0,9.52984986829902,7.499090589628314,5.468449831802217,5.010820470825815,-5.870308599861351,-5.77790095453302,-10.125820212489488,-10.326414281264588,-1.3357291009231782,-0.890927251355737,3.191184502418927,3.16627477238061,-2.352690663622278,-7.056762535665365,-8.055785383740833,-0.6031910334227583,-0.3759343946242361,-3.015084850162552,-4.971493531444684,-5.110999877394413,-6.696498622143539,-5.926576230671703,8.468873214577227,-9.108164431771945,-1.7697951323314185,-1.6944385646920403,-1.9347668049654765,-1.5435673967955623,-1.338113562453257,-2.645132808872792,-2.406203678765819,-3.057631291856344,-9.213634875554993,-8.52647822195241,-2.7751961043230597,-6.88020525971569,-5.774935757024348,-7.197099860155487,-6.997135751461132,7.369128398785008,4.545812106216365,1.316397270307119,-0.0151881519356542,10.188705335164617,4.081598588208066,5.144993719983817,8.170299868352696,-2.909159357507096,-3.143197440220392,-3.771530637608784,-2.269320362884934,-2.9531573312191925,4.214019979670994,4.628294516860225,-2.119120926382906,9.903074930593188,1.686196326842251,1.5966757725711604,-2.7056401140208077,13.519660598811068,-0.3170957396088147,-1.591941005273686,-1.786214601980245,2.580639904275172,0.0637869463262964,6.000302160811645,-1.341995803482006,0.1734507937420057,1.8806692196866208,1.6318003935899157,-7.582769994598945,-8.614955891072404,9.76886852771537,9.503926647486796,2.5692380917106163,3.4832541318762167,3.5085440665137937,3.91717499139016,-1.753261909234763,-3.977449526652504,-3.956464264107073,-4.478061520064121,-0.7418685679839234,-1.859979947388606,-2.9553201121204724,-3.948350124224496
1,0.3322690213258449,-0.7362244652009361,1.01568659648093,-0.3820868979402102,0.9981785097015696,1.0163275907935865,1.8407932686848527,1.6500558470653257,-0.6470875217573215,-0.897333811365812,-0.3596225773481946,-0.3013493371722857,4.197128356824636,2.6123934139988854,3.0873584691685445,3.509671953709581,3.115164866474226,2.578814507841356,2.116447422294747,2.174448320146847,1.7443209904926658,1.9213536701005425,-0.7780472542897048,-1.541256016723548,-0.0766140706731739,0.1887398837964517,0.4117289827756726,0.4967302218256818,1.0011185092996573,-0.0705972395728157,0.3270354942565084,0.4451169331803696,1.666308747898256,2.035039517877039,1.1051220422263048,1.670089173766362,1.5810344471098443,2.202802403001837,2.190122635400213,-2.8916995632707194,-0.8257050861998839,-0.0776085565567231,-1.2399459571739893,-1.5337773076849466,0.1147370741977034,-1.8812184320401184,-2.751381659419744,-2.2322510375536164,-2.193560857635018,-2.616209054886673,-1.9254045439347665,-1.6192600288119543,-0.6842452881085183,-1.4147660968405602,-1.792269056108035,-2.270261683288933,-2.651039679192148,-1.804441468965261,-2.531208546505312,-3.804761182558113,-1.3088411142497,-1.717367596420294,-5.321500894168275,-6.53122017444142,-5.002296257143112,-6.811973625166389,-3.261413580625793,-1.6353245155118996,-3.4883101422186766,-3.9241585592623673,-3.5795166940746865,-3.933769954766809,-5.257182501246026,-6.8257131727065365,-5.703876332411636,-3.65102093385244,-2.291153413304305,-2.547193072551613,-11.78713659486279,-10.148063562850709,-12.942754046922078,-5.250937732423969,-8.754120799866469,-12.819042628786304,-4.555000701317708,-16.266555477916555
2,0.3587268916753194,0.7230056273274629,-0.6604067084130117,0.2848536156464215,-14.235707841931044,-14.269141450406996,-14.10526797215448,-14.393936256178698,-13.349594002149209,-13.632556669218898,-14.04140791717613,-14.286012869535464,-11.126374976315512,-11.679944794709003,-11.504404517532684,-11.7727848769984,-12.340924894290312,4.428420282507033,3.821681369489145,3.529373380655861,3.685302697723137,4.454195290911827,-1.0517268728318616,-1.3864012351349937,-0.7262169237844657,-1.84200533105675,-1.6759219286755596,1.0641699604231254,1.0531773717359505,1.7499058685084108,0.8884292074591409,0.844857364354209,4.360451665298601,4.285482508309045,5.675319201655279,4.698123311203074,4.6561428811683525,-11.451430573533653,-11.32900204887359,-7.846952059432599,-7.413663385984731,-7.7818106643943805,-6.558159051123554,-5.834028662075228,-6.621745134071473,-5.9112819697883445,-4.0203222876475,-4.740476207414741,-4.983530896021907,-4.711451793384621,-4.193882616515592,-3.963194445739185,-4.325308567868399,-4.194970430282782,-5.039206635301943,-4.549464568687582,-4.751828139789681,-4.607620217893188,-3.2231392276048005,-2.7543567907062125,-3.4750874605360957,-3.5207570839440967,-9.73334848343119,-10.530677497621395,-9.919338635537748,-10.87627749969655,5.92211303951554,7.758731117525794,8.078784528591584,8.20884317902378,-10.021609192249564,-10.265124581179125,5.96946959771586,6.491450174815855,5.381143013106874,5.244786274612844,-6.672028619445506,-5.477085537420701,4.368586850280898,4.047419537839702,4.256873974711555,3.606128219753783,4.391246460366923,4.378823439422139,4.961651886606683,3.9777292847599104
3,-5.659867361905517,1.4279569292470395,2.1886992571106427,1.2408294323380282,1.7701863666495856,1.2875206449194403,1.572552933300719,1.1252834514449652,1.544704045079263,1.7845977356423004,-1.1245415122477345,2.7861407213852583,3.626934584024856,1.249970368091482,1.2206996272591208,1.5486421707667284,-6.05151984028605,3.792314149850583,2.126478321319952,2.0851678835910503,2.2860215190964994,-4.350751520378197,-5.479673559392807,1.4030500567583013,2.304277670823448,-6.939980393341472,2.187534829717817,2.232629000516968,0.7996883310331636,2.786042571374182,2.3498907845001957,2.5884511406686777,2.3694987921446766,2.2705038733820477,1.959774779151127,0.9615354867145656,1.821202556192904,3.2966014208496244,3.4256672962301224,-5.10618406400816,2.704751019042365,0.6349513704915425,-6.140862601480031,2.682039482652668,1.3765980657310906,1.68756796246458,-5.417703567568573,0.8284599504042239,2.117039123041268,2.6961377312331694,2.8858918107387104,3.297509361663967,3.010841868731907,2.246679869141849,3.5656956534003514,-4.489141811753567,0.985908044275418,1.6961899555654654,0.972921827427696,5.052954494935332,2.697832057775613,1.571557187551947,1.3234110893662532,-7.530905628003576,0.6157657203217306,-6.631537081806876,0.6768119549395958,2.642938823730498,1.6933709776463743,-0.1009672832805873,1.808561198802904,2.0619786085681566,-3.8282189178894335,-2.890095116106188,4.439614038140828,2.538600728119953,3.870540339167602,2.91916563903981,3.0946059877627152,2.2516789802151944,3.0300396830860232,0.0748586517892891,3.538137781974184,3.847606182209176,3.462035078359085,2.261119954393142
4,-8.09908358942284,-1.3293721018512028,1.478984452876615,0.4279193640654915,0.7333128247366862,0.8891909210817437,0.728142359362101,1.8794157884996403,1.2584820439758075,1.0045717041232805,0.8432074760421633,1.9290335252553863,1.7844397313905822,2.8335400761948257,2.968315010127291,2.417369450776996,3.2849531400654657,1.6440207044811963,2.0551735837959813,1.7210060728890806,1.5521144077403553,0.8382558750725712,-12.088369889636224,1.6133052151152745,2.028702495389637,3.0268652025188123,1.9767852436348428,2.1322005860930417,3.2781814560177414,1.6421540428703825,3.6709771770522015,2.147654162218313,1.0228455646943813,-14.868177815723437,2.331249239531855,1.428818534438284,1.6094269291438843,2.666928957552628,1.6069638439828584,0.1523638779338696,-0.4991317823041506,1.1501687470277722,-7.242456620046,-1.3719856738478968,-0.55936448999461,0.1491174395556348,1.218558717819941,0.7655461237158533,1.7333699234843123,1.516405470206775,1.551371531972055,1.853918014020309,1.0817023923873723,1.821252219359197,1.2994496034705243,1.874191887168752,1.4948414452902097,1.5214851505929012,0.2605695654073343,-0.9235839194834616,1.028981630831451,0.4904724435684066,1.800570586539982,1.0711236374202913,2.0569072215543147,1.7706237683375263,2.092239589563832,2.4708244879981383,1.4953178430611973,0.5147161404373437,2.160247751219864,-1.3793156568245657,-2.395228346470597,1.832643491691592,0.2963198507780665,-0.0398508779695431,0.8986048620741623,1.3132678716455966,4.971210142174218,4.746342978093945,4.872671148067452,5.16503722879813,4.9827767600573045,4.976336137963248,5.84094351110097,4.804736735468614
5,5.379446804584639,6.10333485744608,5.971049470450355,6.75531244383793,6.570261252477728,7.135627715634392,7.258387563139447,7.121024322343728,6.088885488668471,5.8795496109500816,5.943867418546255,6.28986743085853,9.48336709536954,9.616607812921728,9.31861236863323,8.354123397834028,8.244528602622104,8.91436452171623,7.067034894463967,7.560710663244736,7.754371289962694,6.0378964553258925,-66.23138215385484,5.637981653482595,7.393758782510093,5.423195672476448,5.819242055678731,5.870677780178609,5.613563610098637,7.511809024940958,5.73881015276868,5.739561759689384,6.744124777040208,6.8207968297641655,7.880190639878434,7.097960943493911,6.552498646370833,10.191466596642751,9.412203142439235,6.082039190544159,6.331208096334699,5.381076502528698,6.484117428712222,5.519278712533025,4.988316810247167,5.468377641144511,6.683095633628943,6.488193721951387,7.597011156990569,6.834590044591616,7.067258716854954,6.483309062060458,6.542887648353086,6.341257220929127,6.154331752950243,7.352981889913607,7.493375183276022,7.608681341705774,5.9632091430129766,6.068119069344586,7.176530724794857,7.132869387087048,7.797643257291948,7.99149870593645,7.702430986595069,4.992235679292823,8.706166257749077,8.661530843584067,9.720023650150123,9.53446907029162,4.958670431667298,4.609117846123083,7.099744023027058,8.858488806563038,8.094854880879783,9.399318686634537,7.439557145667631,7.413245589064246,10.511500451364927,9.96995110810578,9.783052214115168,9.800620402668663,10.655250547969844,11.031199137438875,10.54688261364616,9.22769870275709
6,-34.612398279016745,4.646586592654353,2.1221326812440258,2.8756617954792096,3.4551947989599427,3.403893775863639,3.365506790001665,4.287780960413709,2.728458687338017,3.575445787483166,2.7890959240559483,2.500793757573183,5.271537104177288,5.746729277583237,6.1936617054519605,6.0362697858166765,5.898187460708432,3.9716064137858,4.537135579345821,4.2968454737652175,4.286196057872133,4.071259891142315,-0.5783104962899261,1.923846606951888,3.030517795988523,5.101930510007663,3.065063164016919,3.590656743521736,3.776974240761793,3.170434606686846,3.2952014886380385,3.5894970260788903,3.523599790310892,4.385571981288979,3.732801103876042,1.555899317434504,3.329921596956684,7.737480170295989,6.928229719986934,3.2483959219800256,1.9088285721944067,2.102245472410766,1.1907547877540758,3.074236613471068,1.4794851440368246,1.9594340626402784,3.1116041163356725,3.211807982531273,2.0162042582464976,1.6825994014064218,1.205035660309762,1.2469392831380928,2.270169056219342,1.9158074213571137,2.704221124874502,2.773959785951128,2.4651884587943225,2.27222520040148,2.631296649190584,2.361121317957798,2.089240403367697,2.461879977689641,4.08094738151672,3.058311320549344,3.609549582720705,2.387846482249729,3.319924063001459,3.737144716489605,4.298116437581357,3.976050640203853,1.3169764629527545,0.7261758744671937,4.980647110713616,0.4318499238346336,3.794490121861017,4.9130276073870425,4.492622328899527,3.823522394465004,7.195999788114408,6.2711321709092775,7.270290185333915,5.919231940157822,8.376768355083879,8.400545035331575,8.013570689863162,6.389559130671008
7,1.0362409010531388,0.1925850734505111,1.960134859405264,1.434704287013143,1.4028008127983906,1.8167336698926404,1.0651977093486396,1.422297954619601,0.8177709958214355,0.7687964351123115,2.110144051379435,1.701917806378478,2.74163697781687,2.577400813450097,2.687009318874063,3.8807771669507543,3.662917681240225,0.9126191244673688,0.835662243942883,0.810847227643106,-0.1075279640993213,0.149257232257199,0.9937995973623368,-0.786866276580309,-0.1768374094353967,-0.1612786590606118,0.0630974348023906,-0.1995838273393634,-0.2021977251491002,-0.1119749696751342,-0.273934447733491,-0.3730496916949856,0.3782265993032621,0.5423070724290889,0.9392056591193504,0.1789259144401397,0.2500763120391044,3.017548793723846,3.2447607560630884,1.8514450978619936,0.7856825474406981,0.7025003919234772,0.2669482378457858,1.2648528889962554,1.2282269148512246,0.6568054006795104,1.4786561130111078,0.5017958136681782,0.596240273568528,0.6872116754054594,0.4340195894299324,0.1413088911291022,0.5969559864551062,0.900928918686485,1.018368293397656,1.7924799337929342,1.0928862191658562,0.9442298787761908,0.0978970643369414,1.0280146805899095,0.5120405080754707,0.7065368055008917,0.2446993137874878,1.05281740524038,0.2407660924299601,1.538103209473123,0.6947041510638937,1.160659786534842,1.694502108760421,0.8474756709202755,0.846805722746745,1.0621729896577743,4.7032415495503335,3.2143634213220693,1.1723367639566276,0.555624016660503,2.2095146268445647,2.6209315676812177,5.594312499194921,6.99950789871886,0.8326765496079466,1.9189869606090024,17.433299046258607,9.687343742768036,4.822446277189505,18.178736335995005
8,-0.063541484754132,-0.1199968405518625,-0.5858931168713203,-0.0781286674975772,-0.3951506257354926,-0.5625756858287019,-0.3277921919497333,-0.3989475907665447,0.4754462729768529,0.5575606849985342,-0.2606052563573293,-0.1730765095731281,-3.715880089535226,-3.303510274556567,-3.175224364229466,-3.631637151953677,-3.560224477100229,-0.3075516165245701,-0.2127729139472631,-0.3878387894235218,-0.2659012309082787,-0.393178716558288,0.6324133586430062,-0.2257068818568437,-0.3926777747665568,-0.3815070880940087,-0.3997746489626332,0.1205070935252132,0.262620859100436,0.115180311147982,0.2627301012120214,0.1897529953573578,0.0846509424205695,0.0823362580659158,-0.1279873552368341,-0.0418196695503869,-0.0119956174746933,-5.1536379397669565,-5.19702538310274,0.8539757096993568,0.7590263605100626,0.7884242872051288,1.1224928585609697,0.7931955735589438,0.2602850058679234,0.7111833190747997,0.8408040682016292,0.138612970243392,0.7374001681825948,0.8437477791617048,0.8875131850146865,1.0824264785715316,0.5204408401998117,0.5639748699538465,0.4988313297464319,0.6670729425618377,0.4615574489749844,0.6636824657266444,1.431869406950403,1.617234850906912,0.5828345879995361,0.7602828507793863,0.8390126754596126,0.3810821929015513,1.2534630301009315,0.5160189637675052,1.6165091480409557,2.0609269507346464,2.7491246921524235,2.992413806262604,2.644426491454197,2.801357328956001,-32.22611946718958,-1.1594443971084665,3.498986460330244,2.491197020243368,-31.28859073607326,-29.76272674424992,-29.92651179835117,-30.56550077189509,-1.248836691376584,0.3786033003394227,-1.6743277861739754,-1.506294936286213,-0.7398018679721763,-1.1491689736131838
9,-0.2702718489987701,-0.2524984834214002,-0.607710018800843,-0.2982023598543273,-7.198589173580398,-7.287828958501716,-7.049716491046595,-7.34855242696878,-4.857357798738981,-4.95778172294678,-4.617794700345366,-4.917841753253643,-5.782741502988252,-5.107856116534801,-4.862893351837985,-5.809680220492356,-5.561770658154369,-6.242662178934919,-5.433597720442266,-5.282878023482921,-5.374558977614612,-4.802299469102424,1.6682860298835,1.1716623403546231,-0.402519095807019,0.8299954898748356,0.2437553442125815,-0.8480102120166291,-0.1072448616664381,-1.0890808839337884,-0.3149745740468558,-0.6290992444346615,-1.1493269081239392,-0.9627905060509316,-1.656761683527597,-0.4464056527577966,-0.950696163564391,-1.7288021291977884,-1.5884597253176702,1.9659550410273063,3.1688242547452767,3.9321407809454727,3.0977569971800274,2.353134339412282,0.8992600440623523,1.3391192395210034,2.480757849621856,2.87366781249619,3.004956702186697,2.899785859332178,-2.471897367700594,-2.656792775296724,2.849975654810641,2.639483392811115,2.7556196012803325,2.382584155771328,-1.6467220064252095,-1.659390564036058,-8.324961993092357,-8.268220968122058,-8.092731842226508,-7.608780303526336,-3.5434469946371907,-3.0858695628158888,-3.3290034649912004,-2.729917413347662,-3.924502092227184,-5.18322485919245,-5.018273096434808,-4.972116240169052,-0.3389161618864604,-0.4759246569845672,-12.477109688586497,-10.931231071677216,-4.067334609968727,-4.455691433856384,-4.796640665457729,-4.7638494392939865,-8.94194945090753,-8.763669625913721,-9.286260307178402,-7.532056480349309,-8.00527768604202,-9.2668298478058,-9.896173699783375,-9.343441086409191
