,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,2.1741867565575981e-16,0.1880512839839611,12.0,0.0,-0.3529727712350983,1.0,-0.2305596689620532,22.0,-0.1087087154894899,23.0,0.3238957268380096,24.0,-0.1114344423715252,25.0,0.0673504655541634,26.0,0.1637748923908502,27.0,-0.0230501351501324,28.0,0.1107584387239049,29.0,-0.0753144027712702,30.0,0.0714071811578742,31.0,0.1648534313147696
1,5G__lowO2_fast_growth,-0.3116204735835381,0.21713252564437927,12.0,2.0,-0.5336160011548357,3.0,-0.1877528688711578,17.0,-0.7246114111562543,18.0,-0.2174046858566587,19.0,-0.2456811987514013,20.0,-0.1637304508668551,21.0,-0.1567003504956856,32.0,-0.1290249648790569,33.0,-0.1786133843482646,34.0,-0.7134687957872599,35.0,-0.2817247834713932,36.0,-0.2071167873636339
2,5G__lowCH4,-0.4279685820425183,0.15121336540374422,8.0,4.0,-0.3911548097260002,5.0,-0.4097787407775124,6.0,-0.2804969855708386,7.0,-0.3178672341863979,8.0,-0.380010613332451,9.0,-0.3189733312626135,10.0,-0.6695537722875002,11.0,-0.6559131691968325,,,,,,,,
3,5G__MeOH,-1.2597641283309484,0.23907153013690957,7.0,12.0,-1.480132591936985,13.0,-0.957754802599351,14.0,-0.9482990263875352,15.0,-1.2457294494806108,16.0,-1.2145133422859231,37.0,-1.4578959115655437,38.0,-1.514023774060691,,,,,,,,,,
4,5G__NoCu,0.16899963861312836,0.22508367684709063,3.0,39.0,0.136274814674925,46.0,-0.0379303048773014,47.0,0.4086544060417614,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.1704458954947295,0.23392400830478344,7.0,40.0,-0.2534562900449577,50.0,0.101010173082165,51.0,0.1653937048916542,52.0,-0.446950084950215,53.0,-0.4120536038434306,60.0,-0.1662051285573751,61.0,-0.1808600390409473,,,,,,,,,,
6,5G__highCu,0.005185966248409096,0.14042106837269952,5.0,41.0,-0.1209100976069468,42.0,0.1296404499252252,43.0,-0.126673352106394,44.0,-0.0309835659099233,45.0,0.1748563969400844,,,,,,,,,,,,,,
7,5G__lowCu,0.11276502737009028,0.2955046492980086,8.0,48.0,0.3547277937512758,49.0,0.3899389862207192,54.0,0.2190297697554344,55.0,-0.3524792254700823,56.0,0.0463730748837933,57.0,0.1028360802645584,58.0,0.4173468344419353,59.0,-0.2756530948869118,,,,,,,,
8,5G__highO2_slow_growth,1.374010128176865,0.13016166893280087,4.0,62.0,1.5010844191763155,63.0,1.4598249927535196,64.0,1.315800483175332,65.0,1.219330617602293,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.5236705231919618,0.17218661862529616,4.0,66.0,0.7551307225237593,67.0,0.3998363437646155,68.0,0.385464720444844,69.0,0.5542503060346284,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.8161803200186086,0.009960034661465264,2.0,70.0,0.8091375119686335,71.0,0.8232231280685838,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,1.3294923332381618,0.5295067906759954,5.0,72.0,0.3993541784317367,78.0,1.5723976944424312,79.0,1.7128787025769032,82.0,1.435571619949381,83.0,1.5272594707903568,,,,,,,,,,,,,,
12,5G__NoLanthanum,1.3872236606526565,0.32804245816295496,5.0,73.0,0.8439241687748034,80.0,1.6593061041932833,81.0,1.3280571866100574,84.0,1.5922081089340478,85.0,1.5126227347510903,,,,,,,,,,,,,,
13,5G__aa3_KO,0.406983071009305,0.26391998836812985,2.0,74.0,0.5936026844750844,75.0,0.2203634575435256,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.23094229759563856,0.04564073858401621,2.0,76.0,0.1986694218445182,77.0,0.2632151733467589,,,,,,,,,,,,,,,,,,,,
