,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,6.658446941957644e-16,0.16237854323741185,12.0,0.0,-0.0922034781590674,1.0,-0.2241570276349822,22.0,-0.3328249839996902,23.0,0.0912561869181765,24.0,0.2374093859768855,25.0,0.1870344388533604,26.0,0.1300557846226793,27.0,-0.0263375729197843,28.0,-0.0382947702722615,29.0,0.0320595905872167,30.0,0.0112550860494966,31.0,0.0247473599779786
1,5G__lowO2_fast_growth,0.12511790411578924,0.19542167758033946,12.0,2.0,-0.1602374798244055,3.0,0.0995913088838547,17.0,0.0166176901549874,18.0,0.1570280322174282,19.0,0.1028539547274247,20.0,0.4676783613461337,21.0,0.5267080491933465,32.0,-0.0031381424118253,33.0,-0.0436869986470762,34.0,0.1201319940102205,35.0,0.1263222546125995,36.0,0.0915458251267828
2,5G__lowCH4,-0.3272072807325255,0.166982492039603,8.0,4.0,-0.4226373134093402,5.0,-0.468916287506862,6.0,-0.4189990930736167,7.0,-0.3980872032994211,8.0,-0.0316804946050339,9.0,-0.0922604435646547,10.0,-0.3654135609560525,11.0,-0.4196638494452225,,,,,,,,
3,5G__MeOH,-0.4772719568823963,0.17804635489432005,7.0,12.0,-0.3919251332970912,13.0,-0.2756264821315088,14.0,-0.3208967470380983,15.0,-0.4241048540068606,16.0,-0.4949520555242204,37.0,-0.7194097631794927,38.0,-0.713988662999502,,,,,,,,,,
4,5G__NoCu,-0.06539136462892109,0.17357584581382826,3.0,39.0,-0.2528655904088834,46.0,0.0897349594560141,47.0,-0.033043462933894,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.21562679055499526,0.15164292422940595,7.0,40.0,-0.4088716144676203,50.0,0.0579770812492839,51.0,-0.0955601259540062,52.0,-0.274130825108573,53.0,-0.2904798569866527,60.0,-0.2428360946755878,61.0,-0.2554860979418105,,,,,,,,,,
6,5G__highCu,-0.2443424453854469,0.1983812543238894,5.0,41.0,-0.2000685020970714,42.0,-0.5339298285052605,43.0,0.0065128639864875,44.0,-0.3128998200688864,45.0,-0.1813269402425037,,,,,,,,,,,,,,
7,5G__lowCu,-0.19936408343235387,0.13330731869118576,8.0,48.0,-0.0329261041503663,49.0,-0.018372987016618,54.0,-0.2104012442905478,55.0,-0.1433776666925217,56.0,-0.2468580028275688,57.0,-0.2186863637705514,58.0,-0.4124235695024927,59.0,-0.3118667292081643,,,,,,,,
8,5G__highO2_slow_growth,0.5813239506672128,0.1766234209534086,4.0,62.0,0.8222425813658285,63.0,0.5007364708203301,64.0,0.5911537389979493,65.0,0.4111630114847431,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,0.04579692675785685,0.1206528533855323,4.0,66.0,0.1267594178719653,67.0,0.1652761082961911,68.0,-0.0173247098877418,69.0,-0.0915231092489872,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.9439105846513827,0.16783875903411685,2.0,70.0,-1.0625905093103416,71.0,-0.8252306599924237,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.24142039721279568,0.13945993071516383,5.0,72.0,0.047662187035427,78.0,0.3118126499918707,79.0,0.4207336393215319,82.0,0.1853336999801627,83.0,0.2415598097349862,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.39698000360021374,0.2579166164018738,5.0,73.0,-0.0483618183830261,80.0,0.4123330725991234,81.0,0.5101340182645044,84.0,0.5078426033258339,85.0,0.6029521421946331,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.668490289787957,0.41004525403714726,2.0,74.0,-0.9584360695109844,75.0,-0.3785445100649296,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.6092202075816577,0.11122334463117947,2.0,76.0,0.5305734263667023,77.0,0.6878669887966131,,,,,,,,,,,,,,,,,,,,
