,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,7.077671781985373e-16,0.20478969361757401,12.0,0.0,-0.0495058245322113,1.0,0.2013630093423571,22.0,-0.0797196399980546,23.0,-0.129156511231066,24.0,-0.2634027747363386,25.0,0.3528689904008071,26.0,0.0717554786436974,27.0,0.0043709268380549,28.0,-0.1963659527312989,29.0,0.3480146002288788,30.0,-0.0933999903521716,31.0,-0.1668223118726458
1,5G__lowO2_fast_growth,-0.0707627873375347,0.5280713521410096,12.0,2.0,1.355028728128767,3.0,0.3951581525196782,17.0,-0.1280407117032345,18.0,-0.3665249839910152,19.0,0.2742001563525605,20.0,-0.4953562510941019,21.0,-0.2615971527325892,32.0,-0.1944146903212908,33.0,-0.44805109502082,34.0,-0.1858956367434734,35.0,-0.458086884859977,36.0,-0.33557307858492
2,5G__lowCH4,0.03716424438704637,0.37925457729468454,8.0,4.0,0.0875803634045722,5.0,0.3871237268318194,6.0,0.0950689899016662,7.0,0.416589394911501,8.0,-0.3694806588748461,9.0,-0.4183865423146571,10.0,0.4744516506312522,11.0,-0.3756329693949368,,,,,,,,
3,5G__MeOH,1.2959830746992715,0.11228204512035782,7.0,12.0,1.4018068271135131,13.0,1.1346961717827713,14.0,1.3603652371880943,15.0,1.26512539320227,16.0,1.2663842286871492,37.0,1.1969920522456174,38.0,1.4465116126754851,,,,,,,,,,
4,5G__NoCu,-0.2707211396009877,0.2930365609553805,3.0,39.0,-0.2052065185486994,46.0,-0.0159870556857717,47.0,-0.590969844568492,,,,,,,,,,,,,,,,,,
5,5G__medCu,0.1800378081831817,0.3517759609087146,7.0,40.0,0.1665543270131889,50.0,-0.1490936969255433,51.0,-0.1992963045347709,52.0,0.2423285529692082,53.0,0.8616327413778683,60.0,0.0656726075744458,61.0,0.272466429807875,,,,,,,,,,
6,5G__highCu,0.16726771304062937,0.2913379306292981,5.0,41.0,0.4081404344484272,42.0,0.093689229514908,43.0,-0.1458187740909197,44.0,0.5294965697767875,45.0,-0.0491688944460561,,,,,,,,,,,,,,
7,5G__lowCu,-0.36803038674170785,0.14208909046525253,8.0,48.0,-0.4185616497694124,49.0,-0.3280328064121519,54.0,-0.3093920966235293,55.0,-0.302381492157238,56.0,-0.1844150688546713,57.0,-0.3128515224048868,58.0,-0.4207738699526789,59.0,-0.6678345877590942,,,,,,,,
8,5G__highO2_slow_growth,-1.4281985128477306,0.40798434280799156,4.0,62.0,-1.427013479975958,63.0,-1.143224805854601,64.0,-2.0055582310280378,65.0,-1.1369975345323249,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-1.4236267390525177,0.4891040845493392,4.0,66.0,-1.561706540158016,67.0,-1.167481506165989,68.0,-0.9231854690983412,69.0,-2.0421334407877247,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.1994984422952657,0.13457727436383507,2.0,70.0,-0.1043379389989954,71.0,-0.294658945591536,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,-0.27095984669788875,3.7049216969983743,5.0,72.0,1.0571011478292285,78.0,-2.40107323509616,79.0,-1.8357164280635485,82.0,-3.743481397440777,83.0,5.568370679281814,,,,,,,,,,,,,,
12,5G__NoLanthanum,-1.209916450917764,2.386790720248705,5.0,73.0,-1.0443501645919815,80.0,-4.355615057470711,81.0,-0.5866086619809598,84.0,2.1705884916178744,85.0,-2.233596862163042,,,,,,,,,,,,,,
13,5G__aa3_KO,-1.538059786547517,0.44781774009158465,2.0,74.0,-1.2214048257931225,75.0,-1.8547147473019112,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.653827048318135,0.5579645060375795,2.0,76.0,0.2592865624375601,77.0,1.0483675341987098,,,,,,,,,,,,,,,,,,,,
