,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X
0,5G__uMax,-7.4593109467002705e-16,0.16801581010215305,12.0,0.0,-0.2747496967699767,1.0,-0.0129921055383537,22.0,-0.1022035968724193,23.0,0.2533578167529171,24.0,0.2355232517915775,25.0,0.1001108504395071,26.0,0.1332169467847563,27.0,-0.0561850930319574,28.0,-0.0213290490902622,29.0,0.0830430299611579,30.0,-0.2375644852871143,31.0,-0.1002278691398412
1,5G__lowO2_fast_growth,-0.4434694500886775,0.16557419191380135,12.0,2.0,-0.766277945587654,3.0,-0.3330936955340862,17.0,-0.4467590361144902,18.0,-0.3693212458247394,19.0,-0.3377595798141524,20.0,-0.2768768271817938,21.0,-0.3685114468391459,32.0,-0.5297922217491289,33.0,-0.7495300405074401,34.0,-0.5024128649121877,35.0,-0.3074012874986147,36.0,-0.3338972095006962
2,5G__lowCH4,-0.7077056701379801,0.22825292128987149,8.0,4.0,-0.8880255136684392,5.0,-0.9568101953625135,6.0,-0.8523572357096718,7.0,-0.8476753660659107,8.0,-0.4068152883449318,9.0,-0.3360141764609672,10.0,-0.6813764239441342,11.0,-0.6925711615472725,,,,,,,,
3,5G__MeOH,-1.0144138272694365,0.2344870816025593,7.0,12.0,-0.9663599459623402,13.0,-0.7421351325797971,14.0,-0.6551344750669807,15.0,-1.21481380555202,16.0,-1.1117042513120363,37.0,-1.175199859451129,38.0,-1.235549320961752,,,,,,,,,,
4,5G__NoCu,-0.4052114097815984,0.19591210380234417,3.0,39.0,-0.6066663795641212,46.0,-0.2153577571352798,47.0,-0.3936100926453942,,,,,,,,,,,,,,,,,,
5,5G__medCu,-0.3991549897666446,0.08048488968555216,7.0,40.0,-0.5514208366572584,50.0,-0.3954843422183041,51.0,-0.4205039603405609,52.0,-0.4327108337068752,53.0,-0.3449127344719098,60.0,-0.3262006718369648,61.0,-0.3228515491346391,,,,,,,,,,
6,5G__highCu,-0.2949840691346468,0.13420329843430165,5.0,41.0,-0.3791118219036047,42.0,-0.3191815682427066,43.0,-0.1987065013498714,44.0,-0.4548474780890172,45.0,-0.123072976088034,,,,,,,,,,,,,,
7,5G__lowCu,-0.4582432527632767,0.06442847684855943,8.0,48.0,-0.4568579139873581,49.0,-0.3455314457835632,54.0,-0.5150468333526428,55.0,-0.3934884157644118,56.0,-0.4944197780575745,57.0,-0.4342447328035757,58.0,-0.535662580381433,59.0,-0.4906943219756545,,,,,,,,
8,5G__highO2_slow_growth,-0.04262636292788158,0.21463295223432557,4.0,62.0,0.173158052456416,63.0,-0.0340596554066827,64.0,0.0274052337930976,65.0,-0.3370090825543572,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.3856295265836547,0.11710888818358367,4.0,66.0,-0.2190654332327026,67.0,-0.3948930473744605,68.0,-0.485986148340312,69.0,-0.4425734773871435,,,,,,,,,,,,,,,,
10,5G__LanzaTech,-0.5693866332891164,0.09392070020627823,2.0,70.0,-0.6357985972987645,71.0,-0.5029746692794683,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.5326380620965716,0.9803256626203327,5.0,72.0,-0.975144626340808,78.0,0.6119537777714505,79.0,0.2410047065557643,82.0,1.3966516266154,83.0,1.3887248258810514,,,,,,,,,,,,,,
12,5G__NoLanthanum,0.2692965528892882,0.6910380029796424,5.0,73.0,-0.8181348959651737,80.0,0.7433618312864434,81.0,-0.0120141315748991,84.0,0.8251015732463376,85.0,0.6081683874537331,,,,,,,,,,,,,,
13,5G__aa3_KO,-1.0120167527299664,0.25649944399422164,2.0,74.0,-1.1933892489488596,75.0,-0.8306442565110732,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,0.10784324033693114,0.05480790836770517,2.0,76.0,0.1465982840063864,77.0,0.0690881966674759,,,,,,,,,,,,,,,,,,,,
