,EQU24_RS15910
5GB1_FM03_TR1_QC_tpm,-0.018782172658561
5GB1_FM03_TR2_QC_tpm,-0.1472943131099375
5GB1_FM11_TR1_QC_tpm,-0.5540927166588396
5GB1_FM11_TR2_QC_tpm,-0.1436075203889482
5GB1_FM12_TR1_tpm,-0.4582682935009936
5GB1_FM12_TR1_QC_tpm,-0.5209431773764619
5GB1_FM12_TR2_tpm,-0.5898887164608198
5GB1_FM12_TR2_QC_tpm,-0.6766073179753711
5GB1_FM14_TR1_tpm,-0.1802814981503839
5GB1_FM14_TR1_QC_tpm,-0.1591813786683706
5GB1_FM14_TR2_tpm,-0.3967522639001846
5GB1_FM14_TR2_QC_tpm,-0.341075256100174
5GB1_FM18_TR1_QC_tpm,-1.5021428199645124
5GB1_FM18_TR2_tpm,-1.1596976294491954
5GB1_FM18_TR2_QC_tpm,-1.229388512460412
5GB1_FM18_TR3_tpm,-1.1333738878128496
5GB1_FM18_TR3_QC_tpm,-1.1253906565665366
5GB1_FM19_TR1_tpm,-0.4006158936717909
5GB1_FM19_TR1_QC_tpm,-0.3717609273910875
5GB1_FM19_TR1_UW_tpm,-0.320031476268217
5GB1_FM19_TR3_tpm,-0.1046518804540221
5GB1_FM19_TR3_QC_tpm,-0.4239331116900455
5GB1_FM20_TR1_QC_tpm,-0.0147143503681022
5GB1_FM20_TR2_QC_tpm,-0.0217730178253301
5GB1_FM20_TR3_tpm,0.3030360116106836
5GB1_FM20_TR3_QC_tpm,0.2337416156820602
5GB1_FM20_TR3_UW_tpm,0.2016001999972125
5GB1_FM21_TR1_tpm,-0.1112216099625627
5GB1_FM21_TR1_QC_tpm,-0.1163200627469649
5GB1_FM21_TR2_tpm,-0.1007440106497403
5GB1_FM21_TR2_QC_tpm,-0.0797572703327151
5GB1_FM21_TR2_UW_tpm,-0.1277710196360439
5GB1_FM22_TR1_tpm,-0.4006949202571306
5GB1_FM22_TR1_QC_tpm,-0.3620553294855133
5GB1_FM22_TR3_tpm,-0.2529746178955614
5GB1_FM22_TR3_QC_tpm,-0.0759770755291748
5GB1_FM22_TR3_UW_tpm,-0.2821764890232332
5GB1_FM23_TR3_tpm,-1.064642851002648
5GB1_FM23_TR3_QC_tpm,-1.2665116794923703
5GB1_FM34_T0_TR1_QC_tpm,-0.52736582365457
5GB1_FM34_T3_TR3_QC_tpm,-0.5405052102469972
5GB1_FM34_T4_TR3_QC_tpm,-0.6987397935434698
5GB1_FM34_T5_TR2_QC_tpm,-0.4916542397722745
5GB1_FM34_T6_TR3_QC_tpm,-0.4942243142235858
5GB1_FM34_T7_TR3_QC_tpm,-0.8351455460705921
5GB1_FM34_T8_TR1_QC_tpm,-0.1933142836715475
5GB1_FM40_T0_TR1_QC_tpm,0.1379802412341915
5GB1_FM40_T0m_TR2_tpm,0.1307076641650546
5GB1_FM40_T10m_TR3_tpm,-0.0546496197314665
5GB1_FM40_T10m_TR3_QC_tpm,-0.0665884272720926
5GB1_FM40_T150m_TR1_QC_tpm,-0.3056775193333667
5GB1_FM40_T150m_TR1_remake_tpm,-0.2771880707748462
5GB1_FM40_T180m_TR1_tpm,-0.3509219001280552
5GB1_FM40_T180m_TR1_QC_tpm,-0.4155969486018422
5GB1_FM40_T20m_TR2_tpm,-0.0836972610674822
5GB1_FM40_T20m_TR2_QC_tpm,0.0576300645957212
5GB1_FM40_T40m_TR1_tpm,-0.0840502083576133
5GB1_FM40_T40m_TR1_QC_tpm,-0.1086845717947273
5GB1_FM40_T60m_TR1_tpm,0.0939494366584261
5GB1_FM40_T60m_TR1_QC_tpm,0.017215443658781
5GB1_FM40_T90m_TR2_tpm,-0.2283182745481049
5GB1_FM40_T90m_TR2_QC_tpm,-0.3159410247469543
5GB1_FM69_t3_TR1_tpm,0.4227086759760095
5GB1_FM69_t3_TR1_UW_tpm,0.3686635618124381
5GB1_FM69_t4_TR1_tpm,0.4390581258829851
5GB1_FM69_t4_TR1_UW_tpm,0.3512397903138122
5GB1_FM80_t2_TR1_tpm,-0.1913808382715771
5GB1_FM80_t4_TR1_tpm,-0.1303196101933244
5GB1_FM81_t1_TR3_tpm,-0.1366711556986386
5GB1_FM81_t2_TR3_tpm,-0.1976296261665675
5GB1_LTrecycle_TR1_tpm,-0.4298787448718739
5GB1_LTrecycle_TR1_QC_tpm,-0.2550867912742998
5GB1_vial_wLa_TR3_tpm,-0.2190979541045727
5GB1_vial_woLa_TR2_tpm,-0.2871132770127182
5GB1_FM_85_TR1_tpm,-0.4644578016094405
5GB1_FM_85_TR2_tpm,-0.1666504082249646
5GB1_pA9_red_tpm,0.1911046627946921
5GB1_pA9_yellow_tpm,0.3659909177839591
5GB1C-5G-La-BR1_tpm,0.2054202368677176
5GB1C-5G-La-BR2_tpm,0.3925257121982
5GB1C-5G-N-BR1_tpm,0.2320087152906058
5GB1C-5G-N-BR2_tpm,0.2108518081365042
5GB1C-JG15-La-BR1_tpm,0.3875692195017786
5GB1C-JG15-La-BR2_tpm,0.377033009277139
5GB1C-JG15-N-BR1_tpm,0.2721131106056766
5GB1C-JG15-N-BR2_tpm,0.7312341438676526
