,28
5G_uMax:1,-2.369510122938987
5G_uMax:2,-3.001786697955818
5G_lowO2_fast_growth:1,23.30293555490316
5G_lowO2_fast_growth:2,23.83395442826669
5G_lowCH4:1,-1.2289686212775826
5G_lowCH4:2,-1.1298423338471133
5G_lowCH4:3,-0.8178043230088415
5G_lowCH4:4,-0.5164812587231051
5G_lowCH4:5,-0.2707241819732527
5G_lowCH4:6,-0.3756382248439128
5G_lowCH4:7,-0.6499192330591841
5G_lowCH4:8,-0.8243059131675292
5G_MeOH:1,0.5508946416813957
5G_MeOH:2,0.7584589740750751
5G_MeOH:3,1.4501144589938963
5G_MeOH:4,0.4605947636789007
5G_MeOH:5,0.1876636932535159
5G_lowO2_fast_growth:3,3.975451845457737
5G_lowO2_fast_growth:4,4.268505868407742
5G_lowO2_fast_growth:5,4.093883475445746
5G_lowO2_fast_growth:6,4.839688590984633
5G_lowO2_fast_growth:7,4.414760102937676
5G_uMax:3,2.12524121482423
5G_uMax:4,0.4146507270860862
5G_uMax:5,0.2395114410459251
5G_uMax:6,0.7338380865509311
5G_uMax:7,0.684342942241536
5G_uMax:8,0.4110650149960318
5G_uMax:9,0.2301884086843611
5G_uMax:10,-0.1295399443915154
5G_uMax:11,0.3354919859836168
5G_uMax:12,0.326506943873566
5G_lowO2_fast_growth:8,-0.3605659187290101
5G_lowO2_fast_growth:9,-0.2289525709298853
5G_lowO2_fast_growth:10,-0.93303277804067
5G_lowO2_fast_growth:11,-0.9197535325796156
5G_lowO2_fast_growth:12,-0.6548466819434309
5G_MeOH:6,5.978717546399968
5G_MeOH:7,5.97562484693711
5G_NoCu:1,-0.040921994678871
5G_medCu:1,-0.6387076131609898
5G_highCu:1,1.2777354499514273
5G_highCu:2,0.7347771058431992
5G_highCu:3,-1.0338399630699622
5G_highCu:4,-0.0455645207034268
5G_highCu:5,-0.4414602330369668
5G_NoCu:2,0.5459895215494984
5G_NoCu:3,0.2885361442799528
5G_lowCu:1,0.148007251198052
5G_lowCu:2,0.1411690945025003
5G_medCu:2,-1.5124848894409029
5G_medCu:3,-1.1319225050367598
5G_medCu:4,-0.4257959977880987
5G_medCu:5,-0.4986976994476164
5G_lowCu:3,0.353339877767366
5G_lowCu:4,0.0116630575512841
5G_lowCu:5,-0.5538065767641167
5G_lowCu:6,-0.4230151185570544
5G_lowCu:7,-1.984295549799384
5G_lowCu:8,-3.565790684319578
5G_medCu:6,-2.3139237258794427
5G_medCu:7,-1.002631701543909
5G_highO2_slow_growth:1,-1.3381754239650587
5G_highO2_slow_growth:2,-1.8848660447696837
5G_highO2_slow_growth:3,-0.2012692542572523
5G_highO2_slow_growth:4,-1.1345218134353374
5G_NO3_lowO2_slow_growth:1,1.115251924997151
5G_NO3_lowO2_slow_growth:2,-1.6796250123404448
5G_NO3_lowO2_slow_growth:3,-1.1002772225688708
5G_NO3_lowO2_slow_growth:4,-0.7552897092437615
5G_LanzaTech:1,1.1771515933958985
5G_LanzaTech:2,1.3556543398485694
5G_WithLanthanum:1,-0.499860626678379
5G_NoLanthanum:1,-1.3371952455985865
5G_aa3_KO:1,-0.3937592082165478
5G_aa3_KO:2,-0.9012759156176918
5G_crotonic_acid:1,3.3391777702344108
5G_crotonic_acid:2,5.293026898485596
5G_WithLanthanum:2,0.7316370096938879
5G_WithLanthanum:3,-0.2416859667631229
5G_NoLanthanum:2,-0.1258056230794273
5G_NoLanthanum:3,-1.152897097460506
5G_WithLanthanum:4,1.3295050244212103
5G_WithLanthanum:5,1.2428629246517169
5G_NoLanthanum:4,0.2553203047853417
5G_NoLanthanum:5,-0.5853535603458327
