,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,-3.1086244689504383e-15,1.3762927735555006,12.0,0.0,-2.369510122938987,1.0,-3.001786697955818,22.0,2.12524121482423,23.0,0.4146507270860862,24.0,0.2395114410459251,25.0,0.7338380865509311,26.0,0.684342942241536,27.0,0.4110650149960318,28.0,0.2301884086843611,29.0,-0.1295399443915154,30.0,0.3354919859836168,31.0,0.326506943873566
1,5G__lowO2_fast_growth,5.469335698681731,8.78089493973348,12.0,2.0,23.30293555490316,3.0,23.83395442826669,17.0,3.975451845457737,18.0,4.268505868407742,19.0,4.093883475445746,20.0,4.839688590984633,21.0,4.414760102937676,32.0,-0.3605659187290101,33.0,-0.2289525709298853,34.0,-0.93303277804067,35.0,-0.9197535325796156,36.0,-0.6548466819434309
2,5G__lowCH4,-0.7267105112375651,0.34097966891402465,8.0,4.0,-1.2289686212775826,5.0,-1.1298423338471133,6.0,-0.8178043230088415,7.0,-0.5164812587231051,8.0,-0.2707241819732527,9.0,-0.3756382248439128,10.0,-0.6499192330591841,11.0,-0.8243059131675292,,,,,,,,
3,5G__MeOH,2.1945812750028373,2.613069365920624,7.0,12.0,0.5508946416813957,13.0,0.7584589740750751,14.0,1.4501144589938963,15.0,0.4605947636789007,16.0,0.1876636932535159,37.0,5.978717546399968,38.0,5.97562484693711,,,,,,,,,,
4,5G__NoCu,0.2645345570501934,0.2941909908758793,3.0,39.0,-0.040921994678871,46.0,0.5459895215494984,47.0,0.2885361442799528,,,,,,,,,,,,,,,,,,
5,5G__medCu,-1.0748805903282457,0.6681745648094918,7.0,40.0,-0.6387076131609898,50.0,-1.5124848894409029,51.0,-1.1319225050367598,52.0,-0.4257959977880987,53.0,-0.4986976994476164,60.0,-2.3139237258794427,61.0,-1.002631701543909,,,,,,,,,,
6,5G__highCu,0.09832956779685413,0.9205908548262348,5.0,41.0,1.2777354499514273,42.0,0.7347771058431992,43.0,-1.0338399630699622,44.0,-0.0455645207034268,45.0,-0.4414602330369668,,,,,,,,,,,,,,
7,5G__lowCu,-0.7340910810526164,1.3624367760881826,8.0,48.0,0.148007251198052,49.0,0.1411690945025003,54.0,0.353339877767366,55.0,0.0116630575512841,56.0,-0.5538065767641167,57.0,-0.4230151185570544,58.0,-1.984295549799384,59.0,-3.565790684319578,,,,,,,,
8,5G__highO2_slow_growth,-1.1397081341068331,0.7012712281047273,4.0,62.0,-1.3381754239650587,63.0,-1.8848660447696837,64.0,-0.2012692542572523,65.0,-1.1345218134353374,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,-0.6049850047889815,1.2085765905401262,4.0,66.0,1.115251924997151,67.0,-1.6796250123404448,68.0,-1.1002772225688708,69.0,-0.7552897092437615,,,,,,,,,,,,,,,,
10,5G__LanzaTech,1.266402966622234,0.12622050247710656,2.0,70.0,1.1771515933958985,71.0,1.3556543398485694,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,0.5124916730650627,0.8430033735426669,5.0,72.0,-0.499860626678379,78.0,0.7316370096938879,79.0,-0.2416859667631229,82.0,1.3295050244212103,83.0,1.2428629246517169,,,,,,,,,,,,,,
12,5G__NoLanthanum,-0.5891862443398022,0.6717914469967117,5.0,73.0,-1.3371952455985865,80.0,-0.1258056230794273,81.0,-1.152897097460506,84.0,0.2553203047853417,85.0,-0.5853535603458327,,,,,,,,,,,,,,
13,5G__aa3_KO,-0.6475175619171198,0.3588685053688178,2.0,74.0,-0.3937592082165478,75.0,-0.9012759156176918,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,4.316102334360004,1.3815799680018377,2.0,76.0,3.3391777702344108,77.0,5.293026898485596,,,,,,,,,,,,,,,,,,,,
