,7
5G_uMax:1,1.0362409010531388
5G_uMax:2,0.1925850734505111
5G_lowO2_fast_growth:1,1.960134859405264
5G_lowO2_fast_growth:2,1.434704287013143
5G_lowCH4:1,1.4028008127983906
5G_lowCH4:2,1.8167336698926404
5G_lowCH4:3,1.0651977093486396
5G_lowCH4:4,1.422297954619601
5G_lowCH4:5,0.8177709958214355
5G_lowCH4:6,0.7687964351123115
5G_lowCH4:7,2.110144051379435
5G_lowCH4:8,1.701917806378478
5G_MeOH:1,2.74163697781687
5G_MeOH:2,2.577400813450097
5G_MeOH:3,2.687009318874063
5G_MeOH:4,3.8807771669507543
5G_MeOH:5,3.662917681240225
5G_lowO2_fast_growth:3,0.9126191244673688
5G_lowO2_fast_growth:4,0.835662243942883
5G_lowO2_fast_growth:5,0.810847227643106
5G_lowO2_fast_growth:6,-0.1075279640993213
5G_lowO2_fast_growth:7,0.149257232257199
5G_uMax:3,0.9937995973623368
5G_uMax:4,-0.786866276580309
5G_uMax:5,-0.1768374094353967
5G_uMax:6,-0.1612786590606118
5G_uMax:7,0.0630974348023906
5G_uMax:8,-0.1995838273393634
5G_uMax:9,-0.2021977251491002
5G_uMax:10,-0.1119749696751342
5G_uMax:11,-0.273934447733491
5G_uMax:12,-0.3730496916949856
5G_lowO2_fast_growth:8,0.3782265993032621
5G_lowO2_fast_growth:9,0.5423070724290889
5G_lowO2_fast_growth:10,0.9392056591193504
5G_lowO2_fast_growth:11,0.1789259144401397
5G_lowO2_fast_growth:12,0.2500763120391044
5G_MeOH:6,3.017548793723846
5G_MeOH:7,3.2447607560630884
5G_NoCu:1,1.8514450978619936
5G_medCu:1,0.7856825474406981
5G_highCu:1,0.7025003919234772
5G_highCu:2,0.2669482378457858
5G_highCu:3,1.2648528889962554
5G_highCu:4,1.2282269148512246
5G_highCu:5,0.6568054006795104
5G_NoCu:2,1.4786561130111078
5G_NoCu:3,0.5017958136681782
5G_lowCu:1,0.596240273568528
5G_lowCu:2,0.6872116754054594
5G_medCu:2,0.4340195894299324
5G_medCu:3,0.1413088911291022
5G_medCu:4,0.5969559864551062
5G_medCu:5,0.900928918686485
5G_lowCu:3,1.018368293397656
5G_lowCu:4,1.7924799337929342
5G_lowCu:5,1.0928862191658562
5G_lowCu:6,0.9442298787761908
5G_lowCu:7,0.0978970643369414
5G_lowCu:8,1.0280146805899095
5G_medCu:6,0.5120405080754707
5G_medCu:7,0.7065368055008917
5G_highO2_slow_growth:1,0.2446993137874878
5G_highO2_slow_growth:2,1.05281740524038
5G_highO2_slow_growth:3,0.2407660924299601
5G_highO2_slow_growth:4,1.538103209473123
5G_NO3_lowO2_slow_growth:1,0.6947041510638937
5G_NO3_lowO2_slow_growth:2,1.160659786534842
5G_NO3_lowO2_slow_growth:3,1.694502108760421
5G_NO3_lowO2_slow_growth:4,0.8474756709202755
5G_LanzaTech:1,0.846805722746745
5G_LanzaTech:2,1.0621729896577743
5G_WithLanthanum:1,4.7032415495503335
5G_NoLanthanum:1,3.2143634213220693
5G_aa3_KO:1,1.1723367639566276
5G_aa3_KO:2,0.555624016660503
5G_crotonic_acid:1,2.2095146268445647
5G_crotonic_acid:2,2.6209315676812177
5G_WithLanthanum:2,5.594312499194921
5G_WithLanthanum:3,6.99950789871886
5G_NoLanthanum:2,0.8326765496079466
5G_NoLanthanum:3,1.9189869606090024
5G_WithLanthanum:4,17.433299046258607
5G_WithLanthanum:5,9.687343742768036
5G_NoLanthanum:4,4.822446277189505
5G_NoLanthanum:5,18.178736335995005
