,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A
0,5G__uMax,-1.2582527612418441e-15,4.948433791534942,12.0,0.0,-8.09908358942284,1.0,-1.3293721018512028,22.0,-12.088369889636224,23.0,1.6133052151152745,24.0,2.028702495389637,25.0,3.0268652025188123,26.0,1.9767852436348428,27.0,2.1322005860930417,28.0,3.2781814560177414,29.0,1.6421540428703825,30.0,3.6709771770522015,31.0,2.147654162218313
1,5G__lowO2_fast_growth,0.10346974275052169,4.742626810483171,12.0,2.0,1.478984452876615,3.0,0.4279193640654915,17.0,1.6440207044811963,18.0,2.0551735837959813,19.0,1.7210060728890806,20.0,1.5521144077403553,21.0,0.8382558750725712,32.0,1.0228455646943813,33.0,-14.868177815723437,34.0,2.331249239531855,35.0,1.428818534438284,36.0,1.6094269291438843
2,5G__lowCH4,1.1581695803846013,0.4906350887425664,8.0,4.0,0.7333128247366862,5.0,0.8891909210817437,6.0,0.728142359362101,7.0,1.8794157884996403,8.0,1.2584820439758075,9.0,1.0045717041232805,10.0,0.8432074760421633,11.0,1.9290335252553863,,,,,,,,
3,5G__MeOH,2.5089300300129493,0.6178449513815124,7.0,12.0,1.7844397313905822,13.0,2.8335400761948257,14.0,2.968315010127291,15.0,2.417369450776996,16.0,3.2849531400654657,37.0,2.666928957552628,38.0,1.6069638439828584,,,,,,,,,,
4,5G__NoCu,0.7121562398232214,0.5350987936133598,3.0,39.0,0.1523638779338696,46.0,1.218558717819941,47.0,0.7655461237158533,,,,,,,,,,,,,,,,,,
5,5G__medCu,1.0469380642620914,0.8373319854283545,7.0,40.0,-0.4991317823041506,50.0,1.551371531972055,51.0,1.853918014020309,52.0,1.0817023923873723,53.0,1.821252219359197,60.0,1.028981630831451,61.0,0.4904724435684066,,,,,,,,,,
6,5G__highCu,-1.57490411946102,3.301208886343817,5.0,41.0,1.1501687470277722,42.0,-7.242456620046,43.0,-1.3719856738478968,44.0,-0.55936448999461,45.0,0.1491174395556348,,,,,,,,,,,,,,
7,5G__lowCu,1.0970911407671684,0.9521945583890843,8.0,48.0,1.7333699234843123,49.0,1.516405470206775,54.0,1.2994496034705243,55.0,1.874191887168752,56.0,1.4948414452902097,57.0,1.5214851505929012,58.0,0.2605695654073343,59.0,-0.9235839194834616,,,,,,,,
8,5G__highO2_slow_growth,1.6748063034630285,0.4224655861169864,4.0,62.0,1.800570586539982,63.0,1.0711236374202913,64.0,2.0569072215543147,65.0,1.7706237683375263,,,,,,,,,,,,,,,,
9,5G__NO3_lowO2_slow_growth,1.6432745152651278,0.8528274107449951,4.0,66.0,2.092239589563832,67.0,2.4708244879981383,68.0,1.4953178430611973,69.0,0.5147161404373437,,,,,,,,,,,,,,,,
10,5G__LanzaTech,0.3904660471976492,2.5028492882679827,2.0,70.0,2.160247751219864,71.0,-1.3793156568245657,,,,,,,,,,,,,,,,,,,,
11,5G__WithLanthanum,3.4562875343636237,3.2726208447005067,5.0,72.0,-2.395228346470597,78.0,4.971210142174218,79.0,4.746342978093945,82.0,4.9827767600573045,83.0,4.976336137963248,,,,,,,,,,,,,,
12,5G__NoLanthanum,4.503206423025351,1.5481352989055421,5.0,73.0,1.832643491691592,80.0,4.872671148067452,81.0,5.16503722879813,84.0,5.84094351110097,85.0,4.804736735468614,,,,,,,,,,,,,,
13,5G__aa3_KO,0.1282344864042617,0.23770860193385818,2.0,74.0,0.2963198507780665,75.0,-0.0398508779695431,,,,,,,,,,,,,,,,,,,,
14,5G__crotonic_acid,1.1059363668598794,0.2932110259751834,2.0,76.0,0.8986048620741623,77.0,1.3132678716455966,,,,,,,,,,,,,,,,,,,,
